tau,s_tmp,cash,delta,pv,r,q,PL
27,288.736,0.414769,0.00192967,0.97085,0.0180175,0,0.00108421
28,286.501,0.399919,0.00198207,0.966861,0.0180219,0.0933255,0.000922126
29,285.794,0.384257,0.00203748,0.965837,0.0180263,0.0999914,0.000719421
30,285.977,0.386724,0.00202952,0.966613,0.0180307,0.106657,0.000505958
31,277.69,0.288352,0.00238446,0.948917,0.0180352,0.113323,0.00157694
32,277.644,0.290519,0.0023775,0.949302,0.0180396,0.119989,0.0013145
33,276.335,0.270119,0.0024522,0.94665,0.018044,0.126655,0.00109689
34,276.605,0.272387,0.00244494,0.947839,0.0180485,0.133321,0.000831105
35,278.535,0.296747,0.00235756,0.952712,0.0180529,0.00388886,0.000697886
36,279.104,0.32051,0.00227249,0.954314,0.0180573,0.00277777,0.000457091
37,279.382,0.321923,0.0022675,0.955238,0.0180618,0.00166668,0.000183353
38,278.727,0.323373,0.00226236,0.954011,0.0180662,0.000555594,-5.76656e-05
39,277.761,0.302265,0.0023384,0.952063,0.0180706,-0.000555494,-0.000280554
40,272.855,0.248685,0.00253482,0.94026,0.0180751,-0.00166658,6.21084e-05
41,269.029,0.207162,0.00268919,0.930564,0.0180795,-0.00277767,6.68011e-05
42,271.56,0.237707,0.00257672,0.93756,0.0180839,-0.00388876,-0.00012016
43,276.146,0.286562,0.00239986,0.949386,0.0180884,0.00198468,-0.000112949
44,273.294,0.256189,0.00251105,0.942657,0.0180928,0.00119107,-0.000212792
45,275.002,0.273999,0.00244634,0.947224,0.0180972,0.000397466,-0.00047737
46,272.203,0.243305,0.00255915,0.940433,0.0181017,-0.000396141,-0.000520998
47,272.97,0.259188,0.002501,0.942573,0.0181061,-0.00118975,-0.000687727
48,272.979,0.259394,0.00250028,0.942793,0.0181105,-0.00198335,-0.000876445
49,275.902,0.29396,0.00237502,0.950184,0.018115,-0.00277696,-0.00095178
50,277.259,0.316265,0.00229464,0.953597,0.0181194,0.0024998,-0.00112198
51,279.136,0.338226,0.00221603,0.95808,0.0181238,0.00194425,-0.00127931
52,276.921,0.295091,0.00237187,0.953212,0.0181283,0.00138871,-0.00130036
53,275.579,0.276518,0.00243933,0.950218,0.0181327,0.000833159,-0.0014733
54,278.541,0.318129,0.00228999,0.957336,0.0181371,0.000277612,-0.00135219
55,279.091,0.340203,0.00221095,0.958771,0.0181416,-0.000277935,-0.00151237
56,276.863,0.296793,0.0023678,0.953877,0.018146,-0.000833482,-0.00152836
57,276.345,0.297079,0.00236681,0.952865,0.0181504,-0.00138903,-0.00173035
58,285.791,0.426123,0.00191531,0.973122,0.0181548,-0.00194458,0.000379767
59,286.581,0.446025,0.00184593,0.974792,0.0181593,-0.00250012,0.000240584
60,284.553,0.407379,0.00198184,0.971126,0.0181637,0.00453701,0.000192383
61,281.407,0.366622,0.00212677,0.964963,0.0181681,0.00423455,0.000147121
62,279.09,0.345683,0.00220188,0.960171,0.0181726,0.00393208,3.54625e-05
63,277.798,0.324191,0.00227933,0.957476,0.018177,0.00362962,-9.0816e-05
64,280.379,0.368258,0.00212224,0.963391,0.0181814,0.00332716,-0.000100992
65,280.129,0.34713,0.00219775,0.963056,0.0181859,0.0030247,-0.000272638
66,278.906,0.34753,0.00219639,0.960584,0.0181903,0.00272223,-0.000466859
67,283.171,0.411743,0.0019697,0.969787,0.0181947,0.00241977,-0.000280814
68,280.506,0.370635,0.00211634,0.96448,0.0181992,0.00211731,-0.000199485
69,280.205,0.371064,0.00211488,0.964035,0.0182036,0.00181484,-0.000370214
70,282.563,0.392846,0.00203787,0.969168,0.018208,0.00151238,-0.000494981
71,283.299,0.414151,0.00196274,0.970839,0.0182125,0.00120992,-0.000644732
72,278.779,0.351199,0.00218863,0.961533,0.0182169,0.000907454,-0.000188255
73,281.511,0.373619,0.00210906,0.967605,0.0182213,0.000604991,-0.000262049
74,277.999,0.329747,0.00226694,0.960207,0.0182258,0.000302528,-0.000252496
75,272.449,0.256094,0.00253734,0.947082,0.0182302,6.44829e-08,0.000307545
76,272.799,0.272328,0.00247787,0.948166,0.0182346,-0.000302399,0.000123346
77,274.979,0.288518,0.00241904,0.953755,0.0182391,-0.000604862,-5.11856e-05
78,276.626,0.308697,0.00234614,0.957887,0.0182435,-0.000907325,-0.000186471
79,274.645,0.289594,0.00241574,0.953373,0.0182479,-0.00120979,-0.000306056
80,276.339,0.309811,0.00234263,0.957646,0.0182524,-0.00151225,-0.000475168
81,279.072,0.35698,0.00217365,0.964047,0.0182568,-0.00181471,-0.000461376
82,276.734,0.311216,0.00233907,0.958984,0.0182612,-0.00211718,-0.000466394
83,281.098,0.381274,0.00208989,0.968782,0.0182657,-0.00241964,-4.56626e-05
84,277.775,0.33674,0.00225026,0.961793,0.0182701,-0.0027221,1.39883e-05
85,280.17,0.382837,0.00208577,0.967233,0.0182745,-0.00302457,-2.50484e-05
86,279.851,0.361034,0.00216373,0.966759,0.0182789,-0.00332703,-0.000203201
87,281.612,0.384165,0.00208163,0.97064,0.0182834,-0.00362949,-0.000262008
88,277.055,0.315876,0.00232816,0.960982,0.0182878,-0.00393196,-7.61624e-05
89,279.695,0.363559,0.00215771,0.967041,0.0182922,-0.00423442,1.90983e-05
90,280.585,0.386662,0.00207541,0.969127,0.0182967,-0.00453688,-0.000135818
91,283.134,0.43056,0.00192045,0.974487,0.0183011,0.00211756,-0.000182838
92,284.946,0.451912,0.0018456,0.978154,0.0173885,0.00196633,-0.000346221
93,287.475,0.472725,0.00177328,0.982908,0.0173732,0.00181511,-0.000409232
94,288.092,0.49286,0.00170348,0.984174,0.0173578,0.00166389,-0.000556284
95,290.471,0.512441,0.00163615,0.988306,0.0173425,0.00151266,-0.000609735
96,288.753,0.494501,0.00169837,0.985675,0.0173271,0.00136144,-0.000763387
97,289.778,0.514041,0.00163103,0.98757,0.0173118,0.00121022,-0.000892699
98,291.311,0.537377,0.00155101,0.990203,0.0172964,0.00105899,-0.000999897
99,290.803,0.53815,0.00154844,0.989581,0.0172811,0.000907772,-0.00113865
100,294.285,0.590486,0.00137069,0.994896,0.0172658,0.000756548,-0.00103604
101,293.59,0.591264,0.00136814,0.994095,0.0172504,0.000605325,-0.00115927
102,296.739,0.639703,0.001205,0.998416,0.0172351,0.000454102,-0.00114293
103,297.972,0.662858,0.00112739,1.00006,0.0172197,0.000302879,-0.00126845
104,299.445,0.663646,0.00112486,1.00188,0.0172044,0.000151655,-0.00139944
105,301.043,0.706631,0.00098218,1.00372,0.017189,4.3195e-07,-0.00140838
106,299.425,0.665446,0.00111984,1.00218,0.0171737,-0.000150791,-0.00142984
107,298.491,0.666221,0.00111735,1.00132,0.0171584,-0.000302015,-0.00158196
108,296.947,0.644687,0.00118997,0.999686,0.017143,-0.000453238,-0.0016418
109,294.464,0.598165,0.00134806,0.996709,0.0171277,-0.000604461,-0.00158919
110,296.177,0.623207,0.0012636,0.999081,0.0171123,-0.000755684,-0.00162462
111,296.311,0.623952,0.00126118,0.999414,0.017097,-0.000906908,-0.00176049
112,297.568,0.648061,0.00118025,1.00109,0.0170816,-0.00105813,-0.00182158
113,297.175,0.648795,0.00117788,1.0008,0.0170663,-0.00120935,-0.00197128
114,296.134,0.626258,0.00125408,0.999707,0.017051,-0.00136058,-0.0020718
115,301.418,0.715774,0.000957194,1.00567,0.0170356,-0.0015118,-0.00138068
116,301.88,0.716554,0.000954717,1.00627,0.0170203,-0.00166302,-0.00150636
117,303.719,0.737287,0.000886558,1.00808,0.0170049,-0.00181425,-0.00152822
118,302.726,0.738101,0.000883978,1.00736,0.0169896,-0.00196547,-0.00165272
119,300.421,0.698375,0.00101632,1.00532,0.0169742,-0.00211669,-0.00162086
120,299.083,0.677417,0.0010865,1.00409,0.0169589,-0.00226792,-0.00172197
121,300.592,0.701873,0.0010057,1.00594,0.0169436,0.154889,-0.00175587
122,298.831,0.682825,0.00106999,1.00443,0.0169282,0.157317,-0.0018636
123,299.478,0.707244,0.000989021,1.0054,0.0169129,0.159744,-0.00196731
124,300.602,0.709962,0.000980528,1.00682,0.0168975,0.162172,-0.00210432
125,297.009,0.668639,0.00112021,1.00337,0.0168822,0.164599,-0.00202247
126,297.979,0.693994,0.00103574,1.00476,0.0168668,0.167027,-0.00213315
127,297.504,0.674263,0.00110265,1.00457,0.0168515,0.169455,-0.00226117
128,296.368,0.65373,0.00117256,1.00362,0.0168362,0.171882,-0.00238609
129,296.126,0.656612,0.00116348,1.00369,0.0168208,0.17431,-0.00253495
130,296.994,0.682908,0.00107561,1.00499,0.0168055,0.176737,-0.00263067
131,297.107,0.685817,0.00106645,1.00544,0.0167901,0.179165,-0.00277468
132,295.113,0.665562,0.00113573,1.00354,0.0167748,0.181593,-0.00280719
133,296.214,0.668533,0.00112637,1.00513,0.0167595,0.18402,-0.00295024
134,297.86,0.694784,0.00103892,1.00719,0.0167441,0.186448,-0.00295645
135,297.592,0.697671,0.00102986,1.00725,0.0167288,0.188876,-0.0031011
136,294.661,0.653875,0.00117914,1.00442,0.0167134,0.191303,-0.00309419
137,292.51,0.632463,0.00125307,1.00217,0.0166981,0.193731,-0.00317279
138,291.168,0.610596,0.00132894,1.0008,0.0166827,0.196158,-0.00326163
139,289.732,0.590872,0.00139784,0.999223,0.0166674,0.198586,-0.00335131
140,289.651,0.593417,0.00138992,0.999501,0.0166521,0.201014,-0.003493
141,287.887,0.575759,0.00145212,0.997369,0.0166367,0.203441,-0.00356264
142,285.951,0.536486,0.00159038,0.994853,0.0166214,0.205869,-0.00359729
143,284.958,0.538957,0.0015827,0.99372,0.016606,0.208297,-0.00376039
144,288.29,0.583782,0.00142821,0.999202,0.0165907,0.210724,-0.0036807
145,287.452,0.565465,0.00149286,0.998396,0.0165753,0.213152,-0.00380585
146,287.285,0.56803,0.0014849,0.998578,0.01656,0.215579,-0.00395773
147,290.089,0.612575,0.00133232,1.00289,0.0165447,0.218007,-0.00382501
148,289.676,0.615287,0.00132386,1.00276,0.0165293,0.220435,-0.00397961
149,292.809,0.667269,0.00114724,1.00705,0.016514,0.222862,-0.00385527
150,289.677,0.621248,0.00130692,1.00358,0.0164986,0.22529,-0.00375019
151,288.451,0.600331,0.00137955,1.00212,0.0164833,0.00672301,-0.00385608
152,290.443,0.62146,0.00130692,1.00493,0.0164679,0.00624279,-0.00388689
153,290.342,0.621439,0.00130711,1.00499,0.0164526,0.00576258,-0.00404114
154,291.649,0.645149,0.00122593,1.0068,0.0164373,0.00528237,-0.00411126
155,289.558,0.621445,0.00130791,1.00434,0.0164219,0.00480216,-0.00418371
156,290.716,0.645073,0.00122675,1.00602,0.0164066,0.00432195,-0.00431012
157,289.169,0.62123,0.00130931,1.00419,0.0163912,0.00384174,-0.00434462
158,288.802,0.599948,0.00138311,1.00388,0.0163759,0.00336153,-0.00448164
159,285.156,0.55789,0.00153071,0.998779,0.0163605,0.00288132,-0.00439774
160,285.767,0.557717,0.00153141,0.999881,0.0163452,0.00240111,-0.00453736
161,287.408,0.578465,0.00145932,1.00247,0.0163299,0.0019209,-0.00458436
162,291.693,0.64423,0.00123395,1.00833,0.0163145,0.00144069,-0.00416279
163,293.364,0.67061,0.00114413,1.01044,0.0162992,0.00096048,-0.00418777
164,289.491,0.619694,0.00132012,1.00588,0.0162838,0.00048027,-0.00402721
165,290.274,0.619015,0.00132255,1.00709,0.0162685,5.96318e-08,-0.00417148
166,288.565,0.597846,0.001396,1.00497,0.0162532,-0.000480151,-0.00429097
167,289.633,0.617519,0.00132817,1.0066,0.0162378,-0.000960361,-0.004402
168,291.699,0.639943,0.00125138,1.00943,0.0162225,-0.00144057,-0.00445569
169,292.406,0.665259,0.00116489,1.01046,0.0162071,-0.00192078,-0.0045792
170,292.104,0.663689,0.00117036,1.01027,0.0161918,-0.00240099,-0.00471706
171,293.554,0.68931,0.00108318,1.01215,0.0161764,-0.0028812,-0.00487054
172,295.566,0.716278,0.000992027,1.0145,0.0161611,-0.00336141,-0.00501386
173,294.877,0.684503,0.00109988,1.01398,0.0161458,-0.00384162,-0.00514585
174,295.182,0.710682,0.00101128,1.0145,0.0161304,-0.00432183,-0.0053038
175,292.401,0.652397,0.00121071,1.0115,0.0161151,-0.00480204,-0.00509238
176,293.603,0.673895,0.00113757,1.01311,0.0160997,-0.00528225,-0.0052231
177,293.606,0.668896,0.00115468,1.01328,0.0160844,-0.00576247,-0.00536653
178,293.532,0.663109,0.00117447,1.01335,0.016069,-0.00624268,-0.00549676
179,296.39,0.679989,0.0011176,1.01681,0.0160537,-0.00672289,-0.00557331
180,294.602,0.649963,0.00121963,1.01494,0.0160384,0.00514519,-0.00567398
181,290.896,0.625806,0.00130279,1.01037,0.016023,0.00480218,-0.00558776
182,291.626,0.629986,0.00128857,1.01142,0.0160077,0.00445917,-0.00565749
183,290.998,0.635793,0.00126873,1.01073,0.0163945,0.00411617,-0.00574182
184,288.592,0.604919,0.00137582,1.0077,0.0163836,0.00377316,-0.00572715
185,289.664,0.622945,0.00131369,1.00929,0.0163726,0.00343015,-0.00581723
186,286.114,0.588646,0.00143368,1.00451,0.0163616,0.00308714,-0.00566509
187,287.35,0.589329,0.00143141,1.00644,0.0163507,0.00274414,-0.00579944
188,287.797,0.607996,0.00136665,1.00723,0.0163397,0.00240113,-0.00591312
189,284.928,0.572293,0.00149206,1.00323,0.0163288,0.00205812,-0.00581179
190,279.979,0.492136,0.00177845,0.995352,0.0163178,0.00171511,-0.00528677
191,278.882,0.492739,0.00177637,0.99358,0.0163068,0.00137211,-0.00544189
192,275.891,0.448701,0.00193608,0.988125,0.0162959,0.0010291,-0.0052769
193,274.192,0.428519,0.00200976,0.984899,0.0162849,0.000686092,-0.00531915
194,271.712,0.391203,0.00214717,0.979882,0.016274,0.000343084,-0.00526621
195,270.119,0.371946,0.00221853,0.976568,0.016263,7.67822e-08,-0.00535592
196,272.268,0.392334,0.0021437,0.981446,0.0162521,-0.000342931,-0.00545026
197,269.529,0.352722,0.00229073,0.975619,0.0162411,-0.000685938,-0.00547843
198,274.269,0.432364,0.00200041,0.985971,0.0162301,-0.00102895,-0.00495795
199,274.406,0.432892,0.00199854,0.986431,0.0162192,-0.00137195,-0.00512698
200,272.984,0.414604,0.0020656,0.983693,0.0162082,-0.00171496,-0.00521386
201,271.455,0.395761,0.00213507,0.980631,0.0161973,-0.00205797,-0.00529488
202,269.507,0.355927,0.00228292,0.976518,0.0161863,-0.00240098,-0.00532757
203,270.648,0.376936,0.00220534,0.979252,0.0161753,-0.00274398,-0.0054459
204,268.774,0.356931,0.00227981,0.975236,0.0161644,-0.00308699,-0.00555055
205,268.919,0.357359,0.00227826,0.975761,0.0161534,-0.00343,-0.00573495
206,268.919,0.357786,0.0022767,0.975949,0.0161425,-0.003773,-0.00591397
207,271.641,0.399081,0.00212472,0.982142,0.0161315,-0.00411601,-0.00590046
208,270.062,0.379544,0.0021971,0.978885,0.0161205,-0.00445902,-0.00598763
209,269.196,0.359379,0.00227204,0.977136,0.0161096,-0.00480203,-0.00613314
210,270.763,0.380914,0.00219273,0.98085,0.0160986,0.0272483,-0.00622497
211,265.343,0.31867,0.00242754,0.968522,0.0160877,0.0272138,-0.00572102
212,267.303,0.341203,0.00234347,0.9735,0.0160767,0.0271793,-0.00587893
213,266.993,0.341942,0.00234094,0.973008,0.0160658,0.0271448,-0.00605183
214,272.815,0.425481,0.00203496,0.986134,0.0160548,0.0271103,-0.00548662
215,268.25,0.366178,0.00225625,0.976429,0.0160438,0.0270758,-0.00501131
216,267.841,0.345608,0.00233328,0.975735,0.0160329,0.0270413,-0.0051797
217,266.845,0.346356,0.0023307,0.973647,0.0160219,0.0270068,-0.0053539
218,266.731,0.325148,0.00241044,0.973625,0.016011,0.0269723,-0.00553659
219,265.461,0.325866,0.00240797,0.970822,0.016,0.0269378,-0.0057339
220,266.751,0.326588,0.00240549,0.974169,0.015989,0.0269033,-0.00591315
221,263.934,0.304861,0.00248805,0.967542,0.0159781,0.0268688,-0.00600085
222,263.776,0.282472,0.00257316,0.967398,0.0159671,0.0268343,-0.00618872
223,262.024,0.259569,0.0026608,0.963138,0.0159562,0.0267998,-0.00637492
224,263.949,0.307115,0.00248091,0.968348,0.0159452,0.0267653,-0.00639971
225,262.084,0.261244,0.00265616,0.963816,0.0159342,0.0267308,-0.00643379
226,265.408,0.331677,0.00239102,0.972459,0.0159233,0.0266963,-0.00618514
227,265.019,0.309766,0.00247393,0.971766,0.0159123,0.0266618,-0.00636124
228,267.935,0.355389,0.00230389,0.978904,0.0159014,0.0266273,-0.00622356
229,269.988,0.399224,0.00214175,0.983695,0.0158904,0.0265928,-0.00622366
230,264.642,0.312697,0.00246893,0.971572,0.0158795,0.0265583,-0.00549236
231,263.977,0.31315,0.00246745,0.970148,0.0158685,0.0265238,-0.00564865
232,262.888,0.290659,0.00255323,0.967638,0.0158575,0.0264893,-0.00576522
233,262.064,0.2677,0.00264107,0.965737,0.0158466,0.0264548,-0.0059066
234,265.508,0.337786,0.00237734,0.974609,0.0158356,0.0264203,-0.00562016
235,263.945,0.315643,0.00246146,0.971013,0.0158247,0.0263858,-0.00568027
236,265.584,0.338906,0.0023741,0.975261,0.0158137,0.0263513,-0.00583293
237,264.309,0.316678,0.00245842,0.972397,0.0158027,0.0263168,-0.00593644
238,265.319,0.33998,0.00237082,0.97509,0.0157918,0.0262823,-0.00608566
239,265.255,0.317621,0.00245534,0.975171,0.0157808,0.0262478,-0.00625821
240,261.576,0.271191,0.00263292,0.966108,0.0157699,0.00337272,-0.00620918
241,261.785,0.271344,0.0026324,0.966846,0.0157589,0.00314789,-0.00637943
242,262.689,0.295226,0.00254155,0.969382,0.0157479,0.00292305,-0.0065177
243,265.925,0.341983,0.00236579,0.977565,0.015737,0.00269821,-0.00645854
244,267.334,0.364873,0.00228024,0.981038,0.015726,0.00247337,-0.00657947
245,268.103,0.365142,0.00227931,0.982965,0.0157151,0.00224854,-0.00673347
246,265.477,0.34286,0.00236331,0.977068,0.0157041,0.0020237,-0.00680323
247,266.095,0.343095,0.0023625,0.978742,0.0156932,0.00179886,-0.00699823
248,268.474,0.3885,0.00219344,0.984369,0.0156822,0.00157402,-0.00698752
249,267.102,0.366562,0.00227564,0.981462,0.0156712,0.00134919,-0.00707127
250,267.729,0.366821,0.00227474,0.983087,0.0156603,0.00112435,-0.00725213
251,270.373,0.411631,0.00210907,0.989065,0.0156493,0.000899511,-0.00719782
252,272.59,0.433584,0.0020286,0.993796,0.0156384,0.000674674,-0.00723431
253,269.573,0.390511,0.00218846,0.987724,0.0156274,0.000449836,-0.00726365
254,269.017,0.390792,0.00218748,0.98672,0.0156164,0.000224999,-0.00745923
255,270.223,0.413162,0.00210476,0.989496,0.0156055,1.61057e-07,-0.00758097
256,272.748,0.456406,0.00194627,0.994852,0.0155945,-0.000224676,-0.00760479
257,270.221,0.414171,0.00210264,0.989868,0.0155836,-0.000449514,-0.00752045
258,266.786,0.370139,0.00226774,0.982455,0.0155726,-0.000674351,-0.00731294
259,263.687,0.300542,0.00253174,0.975211,0.0155616,-0.000899189,-0.00708222
260,262.016,0.27649,0.00262358,0.971157,0.0155507,-0.00112403,-0.00724797
261,264.702,0.325041,0.00244019,0.978103,0.0155397,-0.00134886,-0.00713778
262,262.263,0.277171,0.00262276,0.97218,0.0155288,-0.0015737,-0.00715545
263,261.83,0.277283,0.00262236,0.971258,0.0155178,-0.00179854,-0.00736049
264,265.512,0.349727,0.00234955,0.980616,0.0155068,-0.00202338,-0.00705588
265,264.79,0.326382,0.00243776,0.97908,0.0154959,-0.00224821,-0.00720444
266,267.874,0.373691,0.00226118,0.986452,0.0154849,-0.00247305,-0.00704928
267,268.653,0.396751,0.00217539,0.988368,0.015474,-0.00269789,-0.00719252
268,267.346,0.374246,0.00225961,0.985646,0.015463,-0.00292273,-0.00730141
269,264.82,0.327694,0.00243544,0.979915,0.0154521,-0.00314756,-0.00726732
270,262.017,0.279408,0.00261976,0.973085,0.0154411,-0.0033724,-0.00725658
271,258.889,0.235556,0.00278921,0.964895,0.0154301,0.00251823,-0.00724483
272,259.328,0.256978,0.00270666,0.966306,0.0154192,0.00233836,-0.00741612
273,258.881,0.235809,0.00278848,0.965282,0.0154082,0.00215849,-0.00758706
274,255.034,0.192719,0.0029575,0.954401,0.0156978,0.00197862,-0.0074194
275,254.86,0.170588,0.00304438,0.954084,0.015689,0.00179875,-0.00760489
276,254.283,0.170609,0.00304434,0.952557,0.0156803,0.00161888,-0.00782434
277,252.9,0.148199,0.00313299,0.948505,0.0156715,0.00143901,-0.00797201
278,250.192,0.102701,0.00331488,0.94004,0.0156627,0.00125914,-0.00798251
279,249.047,0.102633,0.00331518,0.936444,0.015654,0.00107927,-0.00817516
280,251.526,0.125661,0.00322366,0.944775,0.0156452,0.000899399,-0.00828127
281,250.267,0.10261,0.00331579,0.940897,0.0156364,0.000719528,-0.00845486
282,252.875,0.148746,0.00313337,0.949449,0.0156277,0.000539658,-0.00835371
283,247.65,0.080263,0.00340992,0.93251,0.0156189,0.000359787,-0.007779
284,243.205,0.0157768,0.00367509,0.916806,0.0156101,0.000179916,-0.00722819
285,251.185,0.128937,0.00322459,0.94471,0.0156014,4.58268e-08,-0.00580432
286,250.539,0.128896,0.00322477,0.942803,0.0155926,-0.000179825,-0.00597576
287,249.854,0.105708,0.0033176,0.940766,0.0155838,-0.000359695,-0.00614233
288,249.303,0.105637,0.0033179,0.939132,0.0155751,-0.000539566,-0.00633338
289,248.069,0.0821834,0.00341245,0.935171,0.0155663,-0.000719436,-0.00646422
290,248.218,0.0820811,0.00341287,0.935885,0.0155575,-0.000899307,-0.00666784
291,250.345,0.105634,0.00331879,0.943181,0.0155488,-0.00107918,-0.00670426
292,248.919,0.0820106,0.0034137,0.938647,0.01554,-0.00125905,-0.00690117
293,247.608,0.0819081,0.00341412,0.934381,0.0155312,-0.00143892,-0.00711003
294,250.76,0.129016,0.00322626,0.945145,0.0155225,-0.00161879,-0.00711326
295,249.843,0.105602,0.00331998,0.942346,0.0155137,-0.00179866,-0.0072707
296,249.445,0.105528,0.00332027,0.941224,0.0155049,-0.00197853,-0.00746992
297,247.351,0.0580142,0.00351236,0.934293,0.0154962,-0.0021584,-0.00749236
298,248.404,0.0818996,0.0034162,0.938119,0.0154874,-0.00233827,-0.00762313
299,248.31,0.0817906,0.00341662,0.938003,0.0154786,-0.00251814,-0.00783029
300,251.031,0.129289,0.0032274,0.94724,0.0154699,-0.00269801,-0.00777393
301,250.188,0.106046,0.00332062,0.944762,0.0154611,0.0332289,-0.00793757
302,248.15,0.0825732,0.00341553,0.938229,0.0154523,0.0332882,-0.00809228
303,251.513,0.130763,0.00322426,0.949628,0.0154436,0.0333474,-0.00792248
304,250.9,0.131113,0.00322318,0.947939,0.0154348,0.0334067,-0.00813062
305,252.5,0.15501,0.00312885,0.953326,0.015426,0.0334659,-0.00827999
306,248.705,0.0846049,0.00341225,0.94124,0.0154173,0.0335252,-0.0079904
307,244.919,0.0385683,0.00360055,0.928278,0.0154085,0.0335844,-0.00786712
308,243.622,0.0182181,0.00368442,0.923836,0.0153997,0.0336437,-0.00801177
309,241.268,-0.0231915,0.0038564,0.91527,0.015391,0.0337029,-0.00803672
310,238.257,-0.0651371,0.0040328,0.903776,0.0153822,0.0337621,-0.00806983
311,237.431,-0.065102,0.00403302,0.900743,0.0153734,0.0338214,-0.008282
312,234.897,-0.107421,0.00421354,0.890576,0.0153647,0.0338806,-0.00825
313,235.636,-0.0861033,0.00412344,0.893949,0.0153559,0.0339399,-0.00842131
314,235.328,-0.107489,0.00421469,0.892959,0.0153471,0.0339991,-0.00861375
315,233.912,-0.128959,0.00430685,0.887267,0.0153384,0.0340584,-0.00880242
316,233.325,-0.129037,0.00430756,0.885059,0.0153296,0.0341176,-0.00903397
317,230.021,-0.170306,0.00448736,0.870772,0.0153208,0.0341769,-0.00889252
318,230.817,-0.17043,0.00448828,0.874631,0.0153121,0.0342361,-0.00908893
319,232.236,-0.15026,0.00440182,0.881198,0.0153033,0.0342954,-0.00919681
320,233.708,-0.12884,0.00431056,0.887868,0.0152945,0.0343546,-0.00929641
321,231.897,-0.150476,0.00440424,0.880307,0.0152858,0.0344139,-0.0094528
322,229.185,-0.189684,0.0045757,0.868437,0.015277,0.0344731,-0.00943822
323,230.835,-0.170874,0.00449462,0.876171,0.0152682,0.0345324,-0.00953059
324,227.234,-0.208764,0.00466175,0.86002,0.0152595,0.0345916,-0.00947441
325,225.725,-0.227781,0.00474641,0.853195,0.0152507,0.0346509,-0.00959299
326,228.124,-0.190213,0.00458214,0.864724,0.0152419,0.0347101,-0.0096422
327,225.224,-0.22803,0.00475045,0.851367,0.0152332,0.0347694,-0.00948318
328,218.971,-0.318039,0.00516191,0.820622,0.0152244,0.0348286,-0.00835234
329,223.05,-0.264136,0.00492068,0.841402,0.0152156,0.0348879,-0.00798029
330,222.561,-0.264584,0.00492311,0.839268,0.0152068,0.0349471,-0.00815926
331,222.949,-0.265283,0.00492623,0.841376,0.0151981,0.00195837,-0.00836182
332,218.209,-0.31963,0.00517526,0.817574,0.0151893,0.00181854,-0.00791577
333,216.882,-0.337823,0.00525911,0.810809,0.0151805,0.0016787,-0.00802636
334,217.268,-0.338664,0.00526294,0.812995,0.0151718,0.00153887,-0.0081916
335,211.721,-0.39649,0.00553601,0.783292,0.015163,0.00139903,-0.00769195
336,211.28,-0.397426,0.00554038,0.781004,0.0151542,0.00125919,-0.00785781
337,212.88,-0.384748,0.00548077,0.78994,0.0151455,0.00111936,-0.00794265
338,210.74,-0.399178,0.00554918,0.778285,0.0151367,0.00097952,-0.00802868
339,206.221,-0.437704,0.00573593,0.752846,0.0151279,0.000839683,-0.00768098
340,205.786,-0.450419,0.00579764,0.750452,0.0151192,0.000699847,-0.00779764
