numMC,PL
600,-0.716752
601,1.47524
602,-1.14359
603,1.67312
604,-0.343296
605,0.667468
606,-0.613971
607,1.14506
608,1.97213
609,-0.506865
610,0.832853
611,0.13284
612,1.00057
613,0.719097
614,2.13014
615,0.305005
616,0.876256
617,-0.341093
618,0.852331
619,1.23722
620,0.10412
621,-0.266533
622,-0.702001
623,-1.08057
624,-1.30753
625,0.268712
626,0.320799
627,-0.670973
628,0.0648644
629,-0.262472
630,1.03404
631,-1.2737
632,0.373863
633,-0.135392
634,1.60688
635,-0.471407
636,-1.0375
637,-0.277963
638,0.297289
639,0.916787
640,-0.081256
641,-0.407089
642,1.05963
643,0.26587
644,-0.675959
645,-1.01731
646,1.42935
647,-0.833537
648,1.47508
649,-0.419005
650,-0.595402
651,1.56159
652,0.515653
653,0.179621
654,-1.26035
655,1.60594
656,-0.532771
657,0.864115
658,-0.8642
659,1.37146
660,-0.986108
661,-0.642828
662,1.52489
663,0.437187
664,0.357824
665,-0.143822
666,-0.141134
667,0.491566
668,-0.732773
669,-1.82868
670,-0.379646
671,0.776181
672,-1.40836
673,1.43485
674,1.22781
675,0.165209
676,1.91573
677,0.289407
678,0.591485
679,0.636262
680,0.0471745
681,0.703492
682,1.48104
683,0.516189
684,-0.853141
685,-0.209729
686,1.96943
687,-0.340737
688,-0.463974
689,0.480547
690,-1.37502
691,0.723901
692,0.286858
693,0.0291581
694,0.177401
695,0.269809
696,2.19807
697,0.821236
698,-0.301816
699,-1.34969
700,0.313923
701,0.302059
702,0.393236
703,-0.594506
704,0.448631
705,1.05223
706,0.810763
707,1.82863
708,0.155183
709,-1.38665
710,1.28565
711,-1.24535
712,0.783467
713,-0.36408
714,1.14578
715,-1.31677
716,-0.127029
717,-2.5428
718,1.30265
719,-0.304258
720,-0.519928
721,0.999911
722,0.975692
723,1.59321
724,0.534722
725,-0.0382552
726,0.413609
727,1.84986
728,1.72495
729,-0.634694
730,1.5187
731,0.426899
732,1.18341
733,2.55209
734,-1.4439
735,0.601717
736,-0.880931
737,0.267085
738,0.267732
739,-0.272357
740,1.43626
741,-1.91239
742,3.23074
743,0.438081
744,0.734134
745,1.19216
746,-0.631027
747,1.04937
748,0.314105
749,0.132302
750,0.95511
751,0.00370394
752,-0.173185
753,-0.518984
754,0.247601
755,0.359208
756,0.57865
757,-1.58926
758,1.52248
759,2.36249
760,0.461185
761,1.61505
762,1.67865
763,-0.550987
764,-0.200865
765,0.1278
766,-2.26835
767,-0.799027
768,0.567742
769,0.447175
770,0.577111
771,1.10221
772,-0.53942
773,0.896741
774,-0.88823
775,1.16845
776,-0.116042
777,0.663062
778,-1.33978
779,0.390557
780,-0.770784
781,-2.37914
782,0.385854
783,0.990826
784,-0.0500679
785,0.9978
786,0.207575
787,-0.878521
788,0.0247307
789,0.269268
790,0.925192
791,0.251135
792,0.497604
793,1.61114
794,1.93234
795,0.770247
796,1.01325
797,0.323076
798,2.73466
799,1.23631
800,1.59307
801,1.34578
802,1.96599
803,0.889548
804,0.522409
805,-0.561273
806,0.368492
807,1.36662
808,1.38822
809,0.158603
810,1.12259
811,3.4552
812,1.28862
813,2.18004
814,-0.132521
815,-0.399884
816,1.48574
817,-2.10195
818,0.0523031
819,0.43291
820,-0.760477
821,-1.6353
822,-0.340003
823,0.58258
824,1.19872
825,0.610387
826,0.432819
827,1.80052
828,0.612213
829,0.0543194
830,0.213325
831,-0.0579157
832,-0.382904
833,-1.15843
834,0.909993
835,2.01886
836,2.53031
837,1.15451
838,-0.345097
839,0.540343
840,0.965658
841,-0.0702496
842,-0.13672
843,-0.333023
844,-0.416075
845,0.0820252
846,1.14301
847,0.158283
848,1.13871
849,1.41436
850,2.94905
851,1.17879
852,-0.263817
853,-0.505166
854,0.25555
855,-1.3476
856,-0.551886
857,-2.50091
858,0.521902
859,0.0947334
860,-0.505457
861,-0.404416
862,1.31383
863,1.49956
864,0.212913
865,-0.619999
866,1.52015
867,0.939979
868,-0.222856
869,0.462534
870,1.63848
871,-0.526399
872,-0.281302
873,-1.05773
874,0.497721
875,-0.756857
876,-0.12285
877,0.675352
878,-0.969724
879,-2.93751
880,0.664128
881,0.635138
882,0.765954
883,0.381401
884,2.03199
885,2.51524
886,1.94813
887,0.881907
888,-0.226709
889,-0.458823
890,2.07524
891,1.21981
892,1.45449
893,0.388698
894,-0.904873
895,-2.62757
896,-1.4695
897,0.616571
898,-0.0786133
899,0.663447
900,0.150804
901,0.656098
902,2.12164
903,-0.315589
904,-0.657462
905,-1.59264
906,-0.570464
907,0.993836
908,-0.269027
909,0.0105386
910,-0.568017
911,0.659288
912,0.699496
913,0.617711
914,-0.140584
915,0.490631
916,-0.457624
917,1.57745
918,1.13692
919,-0.161594
920,2.65689
921,-1.48895
922,-0.423928
923,0.585363
924,0.0850635
925,1.29825
926,-0.593689
927,1.20504
928,-0.0129197
929,-2.15312
930,1.36641
931,2.55423
932,1.56515
933,-0.0362104
934,-0.718719
935,0.53929
936,-0.067045
937,0.0817895
938,0.0703894
939,2.04131
940,0.514776
941,-0.546505
942,0.485581
943,-0.7057
944,0.904408
945,-0.102632
946,-1.92063
947,0.54089
948,1.35131
949,1.42476
950,0.794345
951,-0.0493307
952,0.327312
953,0.0772887
954,1.56656
955,-0.673078
956,0.263109
957,-0.190824
958,2.31016
959,1.32349
960,0.985605
961,1.35788
962,1.32614
963,1.83877
964,-1.25462
965,0.641846
966,1.49005
967,0.143611
968,-0.267055
969,0.701727
970,-1.42556
971,-0.421369
972,1.46021
973,-0.128265
974,-1.13782
975,0.776037
976,0.426138
977,-0.480435
978,0.548931
979,0.86752
980,-0.968025
981,-0.0310296
982,0.46078
983,0.625898
984,0.605576
985,1.63207
986,2.29917
987,0.830076
988,0.219814
989,2.09175
990,-0.0734537
991,0.105157
992,1.16829
993,1.0791
994,1.649
995,0.906571
996,-1.06994
997,-1.58896
998,2.08707
999,-1.1825
