tau,s_tmp,cash,delta,pv,r,q,PL
403,199.544,-0.609775,0.00668697,0.726914,0.0150501,0.0271659,-0.00234308
404,199.179,-0.611106,0.00669403,0.72467,0.0150436,0.0271941,-0.00246593
405,199.473,-0.612437,0.00670108,0.726821,0.015037,0.0272223,-0.00257401
406,198.003,-0.623657,0.00675812,0.71713,0.0150304,0.0272506,-0.00265964
407,196.059,-0.634032,0.00681141,0.704124,0.0150238,0.0272788,-0.00271842
408,202.084,-0.592613,0.00660683,0.744796,0.0150173,0.027307,-0.00227454
409,203.767,-0.579901,0.00654482,0.75607,0.0150107,0.0273352,-0.00235284
410,205.021,-0.566291,0.00647881,0.764463,0.0150041,0.0273634,-0.00246187
411,204.961,-0.56757,0.00648542,0.764302,0.0149975,0.0273916,-0.00261351
412,206.252,-0.553056,0.00641543,0.772875,0.014991,0.0274198,-0.00273639
413,208.717,-0.537587,0.00634169,0.788819,0.0149844,0.027448,-0.00278794
414,210.914,-0.502906,0.00617763,0.802814,0.0149778,0.0274762,-0.00277215
415,211.632,-0.504076,0.00618352,0.807502,0.0149712,0.0275044,-0.00294711
416,211.732,-0.505255,0.00618946,0.808392,0.0149647,0.0275326,-0.00314059
417,212.656,-0.487234,0.00610509,0.814339,0.0149581,0.0275608,-0.00328997
418,212.339,-0.48837,0.0061108,0.812684,0.0149515,0.027589,-0.00349185
419,212.619,-0.489517,0.00611657,0.814682,0.0149449,0.0276172,-0.00370038
420,213.776,-0.470813,0.00602901,0.821904,0.0149384,0.00144764,-0.0038604
421,210.661,-0.511234,0.00622081,0.80295,0.0149318,0.0013511,-0.00370135
422,205.983,-0.565487,0.00648412,0.773254,0.0149252,0.00125455,-0.00312267
423,199.603,-0.634698,0.00683077,0.730792,0.0149186,0.00115801,-0.00204827
424,202.173,-0.61277,0.0067222,0.748304,0.0149121,0.00106147,-0.00202769
425,204.035,-0.600088,0.00665993,0.760856,0.0149055,0.000964922,-0.00208448
426,204.533,-0.586462,0.00659321,0.764289,0.0148989,0.000868378,-0.00222175
427,201.893,-0.617339,0.00674605,0.746756,0.0148923,0.000771835,-0.0021161
428,198.058,-0.651672,0.00691928,0.720637,0.0148858,0.000675291,-0.00189023
429,194.496,-0.669652,0.00701159,0.695901,0.0148792,0.000578747,-0.00182538
430,198.051,-0.654552,0.00693523,0.720749,0.0148726,0.000482204,-0.00177242
431,197.988,-0.656183,0.00694334,0.720392,0.014866,0.00038566,-0.00187752
432,197.452,-0.65783,0.00695155,0.716746,0.0148595,0.000289116,-0.00197949
433,197.211,-0.659495,0.00695986,0.715136,0.0148529,0.000192573,-0.00207024
434,193.773,-0.683383,0.007083,0.69104,0.0148463,9.6029e-05,-0.0019288
435,192.611,-0.684836,0.0070904,0.682841,0.0148397,-5.14657e-07,-0.00198854
436,193.998,-0.68003,0.00706548,0.692713,0.0148332,-9.70583e-05,-0.00205429
437,193.012,-0.687764,0.0071054,0.685756,0.0148266,-0.000193602,-0.00209196
438,191.431,-0.694296,0.00713937,0.674511,0.01482,-0.000290146,-0.00210994
439,187.81,-0.705061,0.00719653,0.648551,0.0148134,-0.000386689,-0.00203079
440,188.238,-0.703777,0.00718955,0.651624,0.0148068,-0.000483233,-0.00205458
441,185.425,-0.708226,0.00721338,0.631342,0.0148003,-0.000579777,-0.00202675
442,185.5,-0.708977,0.00721726,0.631862,0.0147937,-0.00067632,-0.00203755
443,186.764,-0.70867,0.00721545,0.640966,0.0147871,-0.000772864,-0.00204996
444,182.384,-0.71074,0.00722663,0.609297,0.0147805,-0.000869408,-0.00201703
445,182.525,-0.711116,0.0072285,0.610282,0.014774,-0.000965951,-0.00201513
446,182.326,-0.711443,0.00723012,0.608808,0.0147674,-0.0010625,-0.00201186
447,181.863,-0.711131,0.00722822,0.605423,0.0147608,-0.00115904,-0.00200712
448,180.023,-0.710476,0.0072244,0.592084,0.0147542,-0.00125558,-0.00200145
449,175.873,-0.0569313,0.00350821,0.571157,0.0147477,-0.00135213,-0.0110894
450,179.328,-0.0662146,0.00355995,0.583327,0.0147411,-0.00144867,-0.0111434
451,180.783,-0.069378,0.00357744,0.588473,0.0147345,0.00118377,-0.0111106
452,176.363,-0.0596015,0.003522,0.572777,0.0147279,0.0010993,-0.0112269
453,175.08,-0.0564086,0.00350376,0.568242,0.0147214,0.00101483,-0.0112116
454,174.072,-0.0533302,0.00348607,0.564688,0.0147148,0.000930365,-0.01119
455,173.412,-0.0531371,0.00348496,0.562359,0.0147082,0.000845896,-0.0111627
456,169.996,-0.045099,0.00343767,0.550507,0.0147016,0.000761428,-0.011216
457,168.223,-0.0425916,0.00342276,0.5444,0.0146951,0.000676959,-0.0112052
458,169.657,-0.0448846,0.00343627,0.549305,0.0146885,0.000592491,-0.0112024
459,168.322,-0.042382,0.00342139,0.544707,0.0146819,0.000508022,-0.0111933
460,167.73,-0.0422683,0.00342071,0.542664,0.0146753,0.000423554,-0.011177
461,164.09,-0.0357785,0.00338115,0.530267,0.0146688,0.000339085,-0.0112319
462,167.225,-0.042165,0.00341934,0.540909,0.0146622,0.000254617,-0.0112751
463,166.188,-0.0398081,0.00340515,0.537358,0.0146556,0.000170148,-0.0112718
464,165.627,-0.0375639,0.00339159,0.535437,0.014649,8.56799e-05,-0.011262
465,168.842,-0.0442735,0.00343132,0.546388,0.0146425,1.21144e-06,-0.0113107
466,167.156,-0.0395645,0.00340314,0.540609,0.0146359,-8.32571e-05,-0.0113191
467,166.297,-0.0394544,0.00340246,0.537666,0.0146293,-0.000167726,-0.0113015
468,167.719,-0.0415894,0.00341518,0.542495,0.0146227,-0.000252194,-0.011294
469,168.868,-0.0438324,0.00342845,0.546407,0.0146162,-0.000336663,-0.0112835
470,173.746,-0.0516031,0.00347316,0.563199,0.0146096,-0.000421131,-0.0113547
471,174.974,-0.0543242,0.0034887,0.56745,0.014603,-0.0005056,-0.0113429
472,178.55,-0.0603165,0.00352224,0.579956,0.0145964,-0.000590068,-0.011377
473,176.098,-0.0541321,0.0034871,0.571327,0.0145899,-0.000674537,-0.0113876
474,175.028,-0.0539952,0.0034863,0.567569,0.0145833,-0.000759005,-0.0113647
475,173.595,-0.051038,0.00346924,0.562568,0.0145767,-0.000843474,-0.0113626
476,174.092,-0.0509039,0.00346845,0.564269,0.0145701,-0.000927942,-0.0113433
477,173.529,-0.0507699,0.00346766,0.562295,0.0145636,-0.00101241,-0.0113259
478,173.744,-0.0506355,0.00346686,0.563017,0.014557,-0.00109688,-0.0113056
479,169.089,-0.0429109,0.00342116,0.546978,0.0145504,-0.00118135,-0.0114093
480,170.368,-0.045231,0.00343475,0.551338,0.0145438,-0.00126582,-0.0113974
481,170.832,-0.0452544,0.00343666,0.553214,0.0145373,0.188875,-0.0113774
482,167.471,-0.0405603,0.0034104,0.542002,0.0145307,0.18958,-0.0114186
483,169.65,-0.0429188,0.00342607,0.54973,0.0145241,0.190285,-0.0114159
484,168.859,-0.0429394,0.00342798,0.547308,0.0145175,0.190989,-0.0114025
485,168.481,-0.0406258,0.00341604,0.546301,0.014511,0.191694,-0.0113893
486,166.864,-0.0384308,0.00340467,0.541064,0.0145044,0.192399,-0.0113779
487,163.558,-0.0344025,0.00338184,0.530121,0.0144978,0.193104,-0.0113971
488,165.305,-0.0364084,0.00339576,0.536327,0.0144912,0.193809,-0.0113997
489,163.533,-0.0344429,0.00338554,0.530598,0.0144847,0.194514,-0.0113933
490,164.717,-0.0364495,0.00339953,0.534898,0.0144781,0.195219,-0.0113882
491,161.649,-0.0326364,0.00337775,0.524793,0.0144715,0.195923,-0.0114194
492,163.859,-0.0345378,0.00339117,0.532557,0.0144649,0.196628,-0.0114214
493,164.473,-0.0365536,0.00340525,0.534931,0.0144584,0.197333,-0.0114129
494,162.366,-0.0327036,0.00338338,0.528068,0.0144518,0.198038,-0.0114259
495,162.081,-0.0327132,0.00338527,0.527388,0.0144452,0.198743,-0.0114129
496,160.831,-0.03095,0.00337615,0.523447,0.0144386,0.199448,-0.0114074
497,160.441,-0.0309579,0.00337805,0.522414,0.0144321,0.200152,-0.0113954
498,160.459,-0.0309662,0.00337995,0.522762,0.0144255,0.200857,-0.0113847
499,164.618,-0.0367542,0.00341697,0.53718,0.0144189,0.201562,-0.01144
500,162.232,-0.0328661,0.00339489,0.52935,0.0144123,0.202267,-0.0114565
501,162.177,-0.0328777,0.00339684,0.529456,0.0144058,0.202972,-0.0114446
502,162.685,-0.0328897,0.0033988,0.53148,0.0143992,0.203677,-0.0114361
503,165.549,-0.03691,0.00342498,0.541566,0.0143926,0.204382,-0.0114739
504,166.426,-0.0391077,0.0034401,0.544881,0.014386,0.205086,-0.0114662
505,166.246,-0.0391301,0.00344217,0.54457,0.0143795,0.205791,-0.011453
506,164.993,-0.0369838,0.0034311,0.54057,0.0143729,0.206496,-0.0114469
507,168.692,-0.044007,0.00347467,0.553641,0.0143663,0.207201,-0.0114987
508,169.274,-0.044039,0.00347683,0.555976,0.0143597,0.207906,-0.0114779
509,168.153,-0.0416216,0.00346443,0.552402,0.0143532,0.208611,-0.0114694
510,171.899,-0.0493446,0.00350937,0.565442,0.0143466,0.00164239,-0.01153
511,173.095,-0.0492018,0.00350854,0.569622,0.01434,0.00153283,-0.0115125
512,174.828,-0.0549646,0.00354151,0.575712,0.0143334,0.00142328,-0.0115219
513,173.128,-0.0489718,0.00350689,0.5697,0.0143268,0.00131372,-0.0115304
514,168.611,-0.0411878,0.00346073,0.553916,0.0143203,0.00120417,-0.0115867
515,169.627,-0.0435036,0.00347438,0.557426,0.0143137,0.00109461,-0.0115804
516,171.941,-0.0486661,0.00350441,0.56548,0.0143071,0.000985055,-0.0115951
517,169.203,-0.0433239,0.00347283,0.55592,0.0143005,0.000875499,-0.0116304
518,169.27,-0.0431927,0.00347205,0.556136,0.014294,0.000765944,-0.0116138
519,169.147,-0.0430615,0.00347127,0.555693,0.0142874,0.000656388,-0.0115987
520,170.058,-0.0429295,0.00347049,0.55884,0.0142808,0.000546832,-0.0115847
521,172.718,-0.0480654,0.00350022,0.568104,0.0142742,0.000437276,-0.0116183
522,173.378,-0.0507427,0.00351566,0.570399,0.0142677,0.000327721,-0.0116043
523,174.002,-0.0505926,0.00351479,0.572569,0.0142611,0.000218165,-0.0115817
524,177.951,-0.059855,0.00356683,0.586521,0.0142545,0.000108609,-0.011656
525,177.757,-0.0596874,0.00356587,0.585806,0.0142479,-9.46379e-07,-0.0116352
526,174.321,-0.0503268,0.00351216,0.573627,0.0142414,-0.000110502,-0.0117112
527,173.735,-0.0501764,0.00351128,0.571545,0.0142348,-0.000220058,-0.0116894
528,175.267,-0.0529714,0.00352721,0.576912,0.0142282,-0.000329613,-0.0116792
529,175.09,-0.0528146,0.0035263,0.576266,0.0142216,-0.000439169,-0.0116604
530,176.929,-0.0557474,0.00354286,0.582738,0.0142151,-0.000548725,-0.0116512
531,175.907,-0.052516,0.00352447,0.579101,0.0142085,-0.000658281,-0.011638
532,175.615,-0.0523582,0.00352355,0.578045,0.0142019,-0.000767836,-0.0116149
533,172.461,-0.0465774,0.00349001,0.566956,0.0141953,-0.000877392,-0.0116427
534,174.376,-0.0492072,0.00350507,0.57364,0.0141888,-0.000986948,-0.0116461
535,172.194,-0.0463208,0.00348829,0.565983,0.0141822,-0.0010965,-0.0116411
536,171.635,-0.0435761,0.00347228,0.564016,0.0141756,-0.00120606,-0.0116282
537,169.362,-0.0409973,0.00345703,0.556111,0.014169,-0.00131561,-0.0116195
538,168.067,-0.0385654,0.00344253,0.551625,0.0141625,-0.00142517,-0.011614
539,166.705,-0.0362776,0.00342879,0.546926,0.0141559,-0.00153473,-0.0116077
540,163.367,-0.0322596,0.0034042,0.535508,0.0141493,0.00146979,-0.0116344
541,158.696,-0.027244,0.0033726,0.519682,0.0141427,0.00137177,-0.0117082
542,160.13,-0.0287054,0.00338173,0.524513,0.0141362,0.00127375,-0.0117023
543,158.578,-0.0270844,0.00337151,0.519269,0.0141296,0.00117572,-0.0117055
544,159.147,-0.0269972,0.00337097,0.521177,0.014123,0.0010777,-0.0116951
545,157.216,-0.0254979,0.00336143,0.514671,0.0141164,0.000979679,-0.0116976
546,155.989,-0.0241092,0.00335253,0.510545,0.0141099,0.000881657,-0.011696
547,154.342,-0.0228299,0.00334424,0.505025,0.0141033,0.000783635,-0.0116977
548,151.001,-0.0206518,0.00332982,0.493878,0.0146978,0.000685613,-0.0117234
549,148.052,-0.018824,0.00331747,0.484079,0.0146934,0.000587591,-0.0117442
550,148.335,-0.0187727,0.00331713,0.485013,0.014689,0.000489569,-0.0117392
551,148.944,-0.0187213,0.00331678,0.487028,0.0146847,0.000391546,-0.0117349
552,150.032,-0.0195186,0.00332209,0.490635,0.0146803,0.000293524,-0.011733
553,148.475,-0.0186275,0.00331609,0.485463,0.0146759,0.000195502,-0.0117341
554,148.001,-0.0185768,0.00331574,0.483888,0.0146715,9.74801e-05,-0.0117313
555,145.75,-0.0170911,0.00330554,0.476433,0.0146671,-5.42045e-07,-0.0117409
556,142.614,-0.0158784,0.00329703,0.466076,0.0146627,-9.85642e-05,-0.0117515
557,144.186,-0.0164049,0.00330068,0.471258,0.0146584,-0.000196586,-0.0117514
558,146.792,-0.0176707,0.00330929,0.479866,0.014654,-0.000294608,-0.0117582
559,145.228,-0.0169547,0.00330436,0.474691,0.0146496,-0.000392631,-0.0117607
560,146.522,-0.0175855,0.00330865,0.478963,0.0146452,-0.000490653,-0.0117582
561,144.788,-0.0162744,0.00329959,0.473229,0.0146408,-0.000588675,-0.0117632
562,147.577,-0.017519,0.00330801,0.482443,0.0146364,-0.000686697,-0.0117755
563,145.875,-0.0168147,0.00330317,0.476809,0.0146321,-0.000784719,-0.0117742
564,147.667,-0.0174363,0.00330737,0.482729,0.0146277,-0.000882741,-0.0117768
565,147.349,-0.017391,0.00330705,0.481671,0.0146233,-0.000980763,-0.0117725
566,145.215,-0.016701,0.00330228,0.474615,0.0146189,-0.00107879,-0.0117752
567,144.037,-0.0160793,0.00329795,0.470723,0.0146145,-0.00117681,-0.0117755
568,144.162,-0.0160422,0.00329767,0.47113,0.0146101,-0.00127483,-0.0117726
569,143.396,-0.0154853,0.00329377,0.4686,0.0146058,-0.00137285,-0.0117715
570,141.236,-0.014994,0.00329053,0.461518,0.0146014,0.0268322,-0.0117707
571,140.993,-0.0149675,0.00329058,0.460751,0.014597,0.0268335,-0.0117689
572,143.866,-0.0159194,0.00329744,0.470244,0.0145926,0.0268347,-0.0117744
573,142.48,-0.0153815,0.0032939,0.465709,0.0145882,0.026836,-0.0117753
574,141.613,-0.0148996,0.00329073,0.462886,0.0145838,0.0268373,-0.0117748
575,143.657,-0.0158344,0.00329748,0.46965,0.0145795,0.0268386,-0.0117787
576,146.498,-0.016984,0.00330557,0.479057,0.0145751,0.0268399,-0.0117825
577,148.376,-0.0176277,0.00331014,0.485298,0.0145707,0.0268412,-0.0117802
578,146.435,-0.0169153,0.00330552,0.478913,0.0145663,0.0268425,-0.0117847
579,147.074,-0.0168768,0.00330549,0.481055,0.0145619,0.0268437,-0.0117801
580,144.464,-0.0156969,0.00329756,0.47247,0.0145575,0.026845,-0.0117878
581,145.666,-0.0162107,0.00330133,0.476468,0.0145532,0.0268463,-0.0117872
582,146.726,-0.0167768,0.00330543,0.480001,0.0145488,0.0268476,-0.0117862
583,145.059,-0.0161479,0.00330133,0.474529,0.0145444,0.0268489,-0.0117893
584,143.046,-0.015109,0.0032943,0.467923,0.01454,0.0268502,-0.0117949
585,143.241,-0.0150808,0.00329435,0.468598,0.0145356,0.0268515,-0.011793
586,145.547,-0.0160633,0.00330133,0.476235,0.0145312,0.0268527,-0.0117988
587,144.954,-0.0160292,0.00330134,0.47431,0.0145268,0.026854,-0.0117973
588,142.596,-0.0150163,0.00329447,0.466568,0.0145225,0.0268553,-0.0118053
589,143.565,-0.0154542,0.00329776,0.469793,0.0145181,0.0268566,-0.0118044
590,144.324,-0.0154235,0.00329779,0.472328,0.0145137,0.0268579,-0.0118013
591,142.529,-0.0149363,0.00329461,0.466443,0.0145093,0.0268592,-0.0118022
592,143.513,-0.0153661,0.00329784,0.469718,0.0145049,0.0268605,-0.0118011
593,143.54,-0.0153359,0.00329787,0.469839,0.0145005,0.0268618,-0.0117989
594,141.118,-0.0144617,0.00329191,0.461892,0.0144962,0.026863,-0.0118061
595,140.37,-0.0140826,0.00328945,0.459463,0.0144918,0.0268643,-0.0118055
596,141.163,-0.0144155,0.00329205,0.462104,0.0144874,0.0268656,-0.0118049
597,138.809,-0.0137357,0.00328739,0.454392,0.014483,0.0268669,-0.0118088
598,140.623,-0.0143766,0.00329218,0.460391,0.0144786,0.0268682,-0.0118114
599,139.83,-0.0140087,0.00328979,0.457814,0.0144742,0.0268695,-0.0118111
600,137.959,-0.0136865,0.00328769,0.451693,0.0144699,0.0268708,-0.0118124
601,139.23,-0.0139676,0.00328972,0.455872,0.0144655,0.00117624,-0.0118119
602,135.604,-0.0131649,0.0032838,0.443955,0.0144611,0.00109216,-0.0118227
603,134.815,-0.0131493,0.00328369,0.441364,0.0144567,0.00100808,-0.0118221
604,133.741,-0.0129375,0.00328211,0.437838,0.0144523,0.000923993,-0.0118224
605,133.272,-0.0129242,0.00328202,0.436299,0.0144479,0.000839912,-0.0118223
606,135.912,-0.0131065,0.00328336,0.444966,0.0144436,0.00075583,-0.0118238
607,137.748,-0.0135664,0.0032867,0.450996,0.0144392,0.000671748,-0.011826
608,136.476,-0.0132993,0.00328475,0.446817,0.0144348,0.000587666,-0.0118269
609,135.776,-0.0130662,0.00328303,0.444517,0.0144304,0.000503584,-0.0118268
610,134.776,-0.0130514,0.00328292,0.441234,0.014426,0.000419503,-0.0118262
611,135.856,-0.0130365,0.00328281,0.444779,0.0144216,0.000335421,-0.0118256
612,135.982,-0.0132322,0.00328425,0.445192,0.0144173,0.000251339,-0.011825
613,135.468,-0.0130079,0.00328259,0.443503,0.0144129,0.000167257,-0.0118248
614,136.381,-0.0132004,0.003284,0.446499,0.0144085,8.31752e-05,-0.0118248
615,137.973,-0.013419,0.00328558,0.451727,0.0144041,-9.06593e-07,-0.0118246
616,137.29,-0.0131685,0.00328375,0.449482,0.0143997,-8.49884e-05,-0.0118244
617,140.076,-0.0136513,0.00328719,0.458635,0.0143953,-0.00016907,-0.0118296
618,139.719,-0.0136303,0.00328704,0.457459,0.014391,-0.000253152,-0.0118281
619,140.751,-0.013904,0.00328897,0.46085,0.0143866,-0.000337234,-0.0118279
620,140.582,-0.0138806,0.0032888,0.460292,0.0143822,-0.000421316,-0.0118269
621,140.393,-0.0135685,0.00328657,0.459669,0.0143778,-0.000505398,-0.011826
622,140.642,-0.0138348,0.00328845,0.460485,0.0143734,-0.000589479,-0.011825
623,140.639,-0.0138118,0.00328828,0.460472,0.014369,-0.000673561,-0.0118239
624,140.797,-0.013789,0.00328811,0.460989,0.0143647,-0.000757643,-0.0118225
625,143.846,-0.0144475,0.00329267,0.471016,0.0143603,-0.000841725,-0.0118261
626,142.937,-0.0140638,0.00328998,0.468021,0.0143559,-0.000925807,-0.0118258
627,145.63,-0.0147977,0.003295,0.476884,0.0143515,-0.00100989,-0.0118308
628,146.708,-0.0152121,0.00329781,0.480434,0.0143471,-0.00109397,-0.0118301
629,146.073,-0.0147354,0.00329453,0.478336,0.0143427,-0.00117805,-0.0118291
630,147.222,-0.0151447,0.0032973,0.482119,0.0143384,-0.00126213,-0.0118287
631,147.104,-0.0151097,0.00329707,0.481728,0.014334,0.00107018,-0.0118264
632,146.922,-0.015075,0.00329684,0.481127,0.0143296,0.000993745,-0.0118245
633,146.624,-0.0150405,0.00329661,0.480144,0.0143252,0.00091731,-0.0118228
634,145.447,-0.0145839,0.00329347,0.476265,0.0143208,0.000840875,-0.0118234
635,142.463,-0.0138585,0.00328838,0.466445,0.0143164,0.00076444,-0.0118308
636,143.386,-0.0138345,0.00328822,0.46948,0.0143121,0.000688005,-0.01183
637,143.774,-0.0141357,0.00329031,0.470755,0.0143077,0.00061157,-0.0118289
638,140.087,-0.01327,0.00328413,0.458634,0.0143033,0.000535135,-0.01184
639,141.577,-0.0135007,0.00328576,0.463529,0.0142989,0.0004587,-0.0118411
640,141.814,-0.013482,0.00328563,0.464307,0.0142945,0.000382265,-0.0118403
641,142.68,-0.0137403,0.00328744,0.467152,0.0142901,0.00030583,-0.0118401
642,144.353,-0.0140325,0.00328946,0.472652,0.0142858,0.000229395,-0.011841
643,143.544,-0.0140091,0.0032893,0.46999,0.0142814,0.00015296,-0.0118403
644,142.762,-0.0136812,0.003287,0.467417,0.014277,7.65248e-05,-0.0118402
645,141.673,-0.013395,0.00328497,0.463837,0.0142726,8.97964e-08,-0.0118402
646,144.881,-0.0139503,0.0032888,0.474382,0.0142682,-7.63452e-05,-0.0118477
647,146.124,-0.0142694,0.00329098,0.478471,0.0142638,-0.00015278,-0.0118488
648,147.088,-0.0146269,0.00329341,0.481642,0.0142595,-0.000229215,-0.0118483
649,147.306,-0.0145979,0.0032932,0.482357,0.0142551,-0.00030565,-0.0118467
650,149.294,-0.0149973,0.00329587,0.488906,0.0142507,-0.000382085,-0.0118494
651,152.47,-0.016584,0.00330627,0.499385,0.0142463,-0.00045852,-0.0118626
652,154.035,-0.0172009,0.00331026,0.504556,0.0142419,-0.000534955,-0.0118601
653,152.768,-0.0165008,0.00330567,0.500361,0.0142375,-0.00061139,-0.0118613
654,150.127,-0.015363,0.00329808,0.491638,0.0142332,-0.000687825,-0.0118699
655,150.855,-0.0158454,0.00330127,0.494036,0.0142288,-0.00076426,-0.0118687
656,152.148,-0.0158061,0.003301,0.4983,0.0142244,-0.000840695,-0.0118657
657,151.331,-0.0157671,0.00330073,0.495598,0.01422,-0.00091713,-0.0118627
658,151.798,-0.0157282,0.00330046,0.497135,0.0142156,-0.000993565,-0.0118601
659,151.151,-0.0156897,0.00330019,0.494996,0.0142112,-0.00107,-0.0118582
660,150.341,-0.0151539,0.00329661,0.49232,0.0142068,-0.00114644,-0.0118575
661,149.161,-0.0146844,0.00329378,0.488475,0.0142025,0.0348326,-0.0118567
662,147.453,-0.014272,0.00329129,0.482895,0.0141981,0.0348651,-0.0118559
663,147.275,-0.0142487,0.00329144,0.482353,0.0141937,0.0348976,-0.0118542
664,146.317,-0.0138891,0.0032893,0.479245,0.0141893,0.0349301,-0.0118537
665,145.432,-0.0138687,0.00328947,0.476377,0.0141849,0.0349626,-0.0118521
666,140.467,-0.0130985,0.0032843,0.460105,0.0141805,0.0349951,-0.0118686
667,141.755,-0.0130849,0.00328451,0.464379,0.0141762,0.0350276,-0.0118678
668,143.168,-0.0132909,0.00328626,0.469066,0.0141718,0.0350601,-0.0118689
669,144.297,-0.0135253,0.0032882,0.472821,0.0141674,0.0350926,-0.0118691
670,146.237,-0.0137925,0.00329034,0.479248,0.014163,0.0351251,-0.011871
671,144.093,-0.0134943,0.00328858,0.472239,0.0141586,0.0351576,-0.0118711
672,143.551,-0.0134771,0.00328878,0.470501,0.0141542,0.0351901,-0.0118708
673,142.288,-0.0132215,0.00328729,0.466393,0.0141499,0.0352225,-0.0118719
674,139.313,-0.0128262,0.00328477,0.456662,0.0141455,0.035255,-0.0118769
675,139.008,-0.0128151,0.003285,0.455704,0.0141411,0.0352875,-0.0118767
676,140.53,-0.0129798,0.00328649,0.460747,0.0141367,0.03532,-0.0118764
677,139.566,-0.0127941,0.00328548,0.457623,0.0141323,0.0353525,-0.0118768
678,138.296,-0.0126357,0.00328464,0.453495,0.0141279,0.035385,-0.0118773
679,138.355,-0.0126263,0.00328489,0.453732,0.0141236,0.0354175,-0.0118771
680,137.33,-0.0124929,0.00328424,0.450409,0.0141192,0.03545,-0.0118773
681,138.594,-0.0126091,0.00328539,0.454604,0.0141148,0.0354825,-0.011878
682,137.016,-0.0124786,0.00328475,0.449463,0.0141104,0.035515,-0.0118782
683,135.945,-0.0123684,0.00328426,0.445989,0.014106,0.0355475,-0.0118784
684,135.759,-0.0123619,0.00328453,0.445421,0.0141016,0.03558,-0.0118783
685,138.838,-0.0125772,0.0032864,0.455581,0.0140973,0.0356125,-0.0118814
686,137.019,-0.0124519,0.0032858,0.449647,0.0140929,0.035645,-0.0118816
687,137.972,-0.0125606,0.0032869,0.452822,0.0140885,0.0356775,-0.0118818
688,137.649,-0.0125519,0.00328716,0.451804,0.0140841,0.03571,-0.0118818
689,137.909,-0.0125434,0.00328742,0.452702,0.0140797,0.0357425,-0.0118816
690,136.61,-0.0124225,0.00328654,0.448434,0.0140753,0.00102348,-0.0118822
691,134.723,-0.0123217,0.00328579,0.442234,0.014071,0.000955243,-0.0118833
692,137.218,-0.0124083,0.00328643,0.450433,0.0140666,0.000887008,-0.011884
693,136.189,-0.0124004,0.00328638,0.447052,0.0140622,0.000818774,-0.0118841
694,135.38,-0.0123028,0.00328566,0.444394,0.0140578,0.000750539,-0.0118844
695,135.977,-0.0122963,0.00328561,0.446356,0.0140534,0.000682304,-0.0118846
696,133.837,-0.0122164,0.00328502,0.439325,0.014049,0.000614069,-0.0118849
697,133.129,-0.0122112,0.00328498,0.437,0.0140447,0.000545834,-0.0118852
698,134.956,-0.012278,0.00328548,0.443002,0.0140403,0.0004776,-0.0118854
699,135.435,-0.0122718,0.00328543,0.444576,0.0140359,0.000409365,-0.0118855
700,134.348,-0.0121958,0.00328486,0.441005,0.0140315,0.00034113,-0.0118858
701,134.471,-0.0121908,0.00328483,0.441409,0.0140271,0.000272895,-0.011886
702,135.081,-0.012254,0.00328529,0.443413,0.0140227,0.00020466,-0.0118862
703,133.856,-0.0121814,0.00328475,0.439388,0.0140184,0.000136425,-0.0118867
704,131.283,-0.0120768,0.00328395,0.430938,0.014014,6.81906e-05,-0.0118878
705,128.84,-0.012037,0.00328364,0.422915,0.0140096,-4.41726e-08,-0.0118885
706,130.52,-0.012071,0.00328389,0.428431,0.0140052,-6.8279e-05,-0.0118889
707,129.394,-0.0120324,0.00328359,0.424734,0.0140008,-0.000136514,-0.0118893
708,127.339,-0.0120014,0.00328334,0.417986,0.0139964,-0.000204749,-0.01189
709,128.381,-0.0119995,0.00328332,0.421407,0.0139921,-0.000272983,-0.0118904
710,128.473,-0.0119977,0.0032833,0.421708,0.0139877,-0.000341218,-0.0118907
711,128.083,-0.0119959,0.00328328,0.420427,0.0139833,-0.000409453,-0.011891
712,130.412,-0.0120544,0.00328372,0.428074,0.0139789,-0.000477688,-0.0118918
713,129.468,-0.0120193,0.00328344,0.424973,0.0139745,-0.000545923,-0.0118922
714,130.059,-0.012049,0.00328366,0.426913,0.0139701,-0.000614157,-0.0118926
715,129.173,-0.0120152,0.00328339,0.424003,0.0139658,-0.000682392,-0.011893
716,128.705,-0.0120131,0.00328336,0.422465,0.0139614,-0.000750627,-0.0118934
717,131.331,-0.0120415,0.00328356,0.431086,0.013957,-0.000818862,-0.011894
718,131.845,-0.0120754,0.00328381,0.432773,0.0139526,-0.000887097,-0.0118944
719,130.103,-0.0120368,0.0032835,0.427052,0.0139482,-0.000955332,-0.0118951
720,129.8,-0.0120057,0.00328327,0.426058,0.0139438,0.000942079,-0.0118955
721,127.728,-0.0119811,0.00328308,0.419256,0.0139395,0.000879304,-0.0118959
722,126.793,-0.0119616,0.00328293,0.416187,0.0139351,0.00081653,-0.0118964
723,127.022,-0.0119605,0.00328292,0.41694,0.0139307,0.000753755,-0.0118968
724,128.065,-0.011977,0.00328305,0.420365,0.0139263,0.00069098,-0.0118972
725,128.808,-0.0119969,0.00328321,0.422805,0.0139219,0.000628206,-0.0118976
726,129.54,-0.0119951,0.0032832,0.425208,0.0139175,0.000565431,-0.011898
727,129.664,-0.0119934,0.00328319,0.425616,0.0139132,0.000502656,-0.0118983
728,130.585,-0.0120167,0.00328337,0.42864,0.0139088,0.000439881,-0.0118987
