numMC,PL,callday
1404,0.62%,366
1405,0.01%,185
1406,-0.76%,185
1407,0.09%,185
1408,-0.07%,185
1409,-0.38%,1097
1410,0.11%,185
1411,0.24%,1097
1412,-0.23%,185
1413,-0.36%,185
1414,-0.11%,185
1415,-0.18%,185
1416,0.00%,185
1417,0.20%,185
1418,0.07%,185
1419,-0.05%,185
1420,0.06%,185
1421,0.47%,185
1422,0.38%,185
1423,-0.13%,185
1424,-0.14%,185
1425,-1.62%,1097
1426,1.41%,185
1427,-0.26%,185
1428,-0.15%,185
1429,0.18%,185
1430,-0.55%,185
1431,0.42%,185
1432,-0.05%,185
1433,0.47%,185
1434,-0.80%,732
1435,-19.36%,1097
1436,-0.03%,185
1437,-0.31%,185
1438,0.04%,185
1439,-0.29%,1097
1440,-0.04%,185
1441,0.40%,185
1442,-2.99%,1097
1443,-0.27%,185
1444,-0.91%,1097
1445,-0.12%,185
1446,-0.40%,185
1447,-0.33%,550
1448,-0.26%,1097
1449,-1.17%,185
1450,-1.60%,1097
1451,0.24%,185
1452,0.43%,185
1453,0.09%,185
1454,-0.02%,366
1455,-0.10%,185
1456,0.17%,185
1457,0.12%,185
1458,-0.10%,185
1459,0.26%,185
1460,0.03%,185
1461,0.18%,185
1462,-0.04%,185
1463,-0.73%,185
1464,-0.07%,185
1465,0.40%,550
1466,0.28%,185
1467,1.70%,1097
1468,0.02%,185
1469,-0.16%,185
1470,-0.96%,185
1471,0.00%,185
1472,0.68%,185
1473,-0.28%,1097
1474,-0.60%,1097
1475,-0.25%,185
1476,-0.04%,185
1477,-0.37%,185
1478,-0.15%,185
1479,-0.16%,185
1480,0.44%,185
1481,0.04%,185
1482,3.54%,1097
1483,0.23%,366
1484,-0.43%,366
1485,-0.19%,185
1486,0.48%,550
1487,-0.45%,550
1488,0.67%,732
1489,-0.03%,185
1490,-0.39%,185
1491,-0.09%,185
1492,-0.19%,366
1493,-7.05%,1097
1494,0.09%,185
1495,-0.50%,185
1496,-0.12%,185
1497,0.14%,185
1498,-0.11%,185
1499,-0.26%,185
1500,0.09%,185
1501,-0.21%,185
1502,-0.38%,1097
1503,-0.01%,185
1504,-0.01%,185
1505,-0.05%,185
1506,-1.60%,732
1507,-0.86%,185
1508,-0.07%,185
1509,-0.17%,185
1510,0.02%,185
1511,0.60%,185
1512,0.08%,185
1513,-0.01%,185
1514,-0.08%,732
1515,-0.12%,185
1516,0.00%,185
1517,-0.37%,732
1518,0.07%,185
1519,-0.32%,185
1520,-0.04%,185
1521,-0.78%,1097
1522,-0.91%,185
1523,-0.07%,185
1524,-0.18%,185
1525,0.09%,185
1526,-0.14%,366
1527,-0.08%,185
1528,-0.13%,550
1529,0.41%,185
1530,0.13%,185
1531,-0.24%,185
1532,0.03%,185
1533,0.20%,550
1534,-0.21%,185
1535,-0.17%,185
1536,-0.68%,366
1537,-0.13%,366
1538,0.16%,185
1539,-0.13%,185
1540,0.08%,185
1541,1.22%,366
1542,0.40%,185
1543,-0.39%,1097
1544,0.07%,185
1545,-0.16%,185
1546,0.70%,185
1547,-0.06%,185
1548,-1.53%,550
1549,-0.48%,1097
1550,-0.92%,1097
1551,-4.06%,1097
1552,-1.50%,1097
1553,0.14%,185
1554,0.07%,732
1555,0.21%,185
1556,1.35%,1097
1557,-0.14%,185
1558,-0.47%,185
1559,0.43%,185
1560,-0.12%,185
1561,0.33%,185
1562,-0.41%,185
1563,-0.12%,550
1564,0.18%,185
1565,-0.39%,185
1566,-0.05%,185
1567,0.57%,185
1568,-0.22%,185
1569,0.06%,185
1570,-0.09%,185
1571,0.20%,916
1572,0.26%,185
1573,0.38%,185
1574,-0.55%,366
1575,-1.29%,1097
1576,-0.07%,185
1577,0.09%,185
1578,0.17%,185
1579,-0.51%,185
1580,0.46%,185
1581,-2.52%,1097
1582,0.10%,185
1583,0.22%,185
1584,-0.11%,185
1585,0.29%,185
1586,-0.05%,185
1587,0.07%,185
1588,0.06%,185
1589,-0.03%,185
1590,0.22%,185
1591,-0.77%,185
1592,0.18%,185
1593,-0.39%,185
1594,-0.07%,185
1595,-0.23%,1097
1596,-0.32%,732
1597,0.25%,185
1598,0.31%,732
1599,0.46%,185
1600,0.04%,185
1601,0.18%,185
1602,0.58%,366
1603,0.21%,185
1604,-0.26%,185
1605,-0.45%,185
1606,0.01%,185
1607,1.36%,732
1608,-0.23%,185
1609,0.10%,185
1610,0.00%,185
1611,0.04%,185
1612,0.50%,185
1613,0.28%,1097
1614,-0.04%,185
1615,-1.13%,1097
1616,-0.23%,185
1617,0.24%,550
1618,0.38%,1097
1619,-0.34%,185
1620,-0.46%,185
1621,-0.46%,185
1622,0.05%,366
1623,0.65%,185
1624,-0.16%,185
1625,0.44%,1097
1626,0.22%,185
1627,-0.34%,185
1628,0.33%,185
1629,-0.04%,185
1630,0.09%,185
1631,0.33%,185
1632,0.48%,185
1633,0.11%,185
1634,0.36%,185
1635,-1.62%,916
1636,-0.31%,185
1637,-0.59%,550
1638,-1.75%,1097
1639,-54.18%,1097
1640,-0.23%,185
1641,0.27%,185
1642,0.30%,366
1643,-0.71%,1097
1644,-0.93%,366
1645,0.30%,185
1646,-0.23%,185
1647,-3.47%,1097
1648,0.20%,185
1649,-1.24%,550
1650,-0.16%,1097
1651,-0.17%,366
1652,1.86%,916
1653,-0.05%,185
1654,0.21%,185
1655,0.68%,185
1656,0.61%,185
1657,-0.05%,366
1658,-0.40%,366
1659,0.05%,185
1660,1.51%,1097
1661,-0.11%,185
1662,-0.08%,185
1663,-2.36%,1097
1664,0.36%,185
1665,0.18%,185
1666,0.29%,366
1667,2.17%,185
1668,-0.61%,1097
1669,-0.02%,185
1670,-0.25%,366
1671,-0.38%,366
1672,-1.26%,550
1673,-0.70%,1097
1674,-0.88%,185
1675,0.17%,185
1676,-0.38%,366
1677,-1.18%,1097
1678,-0.88%,185
1679,-0.15%,366
1680,-0.14%,185
1681,0.12%,185
1682,-0.23%,366
1683,-0.12%,185
1684,0.16%,366
1685,-0.02%,185
1686,0.12%,185
1687,-0.05%,366
1688,0.36%,185
1689,-0.87%,185
1690,-0.90%,185
1691,-1.03%,185
1692,0.17%,185
1693,-0.50%,366
1694,0.41%,185
1695,1.38%,916
1696,-0.22%,1097
1697,-0.21%,185
1698,0.22%,185
1699,0.36%,366
1700,0.59%,185
1701,3.23%,1097
1702,-0.24%,185
1703,0.17%,1097
1704,0.13%,185
1705,0.04%,550
1706,-2.07%,185
1707,-0.35%,366
1708,0.43%,366
1709,-0.02%,185
1710,-0.09%,185
1711,-0.28%,185
1712,-0.37%,185
1713,0.05%,185
1714,-0.05%,185
1715,0.04%,185
1716,0.01%,185
1717,-0.06%,185
1718,0.27%,185
1719,0.73%,916
1720,-0.06%,185
1721,0.01%,185
1722,0.04%,185
1723,0.18%,185
1724,-0.08%,366
1725,-0.19%,916
1726,-0.90%,1097
1727,0.09%,185
1728,0.10%,185
1729,-0.14%,185
1730,-0.49%,550
1731,-0.07%,366
1732,-0.22%,185
1733,0.21%,185
1734,-0.14%,185
1735,-0.01%,185
1736,0.70%,185
1737,0.56%,366
1738,-0.15%,185
1739,1.14%,1097
1740,-1.20%,366
1741,-0.83%,185
1742,-0.57%,185
1743,-0.33%,550
1744,-0.14%,185
1745,-0.03%,185
1746,-0.21%,185
1747,-0.17%,550
1748,0.08%,185
1749,-0.15%,185
1750,0.37%,185
1751,-0.74%,185
1752,0.18%,185
1753,-0.10%,185
1754,-1.76%,185
1755,0.17%,916
1756,-0.09%,185
1757,0.04%,185
1758,0.52%,185
1759,-0.15%,185
1760,-0.05%,185
1761,-0.15%,185
1762,-0.09%,185
1763,-0.70%,550
1764,-0.24%,185
1765,0.26%,185
1766,-1.15%,1097
1767,-0.24%,185
1768,-0.12%,185
1769,-0.09%,185
1770,0.20%,185
1771,-0.23%,185
1772,0.06%,185
1773,0.10%,185
1774,0.08%,185
1775,-0.16%,185
1776,0.26%,185
1777,-0.23%,366
1778,0.90%,1097
1779,0.14%,185
1780,-0.01%,185
1781,-0.26%,185
1782,-0.08%,1097
1783,-0.05%,185
1784,0.16%,185
1785,-1.04%,185
1786,0.80%,185
1787,-0.07%,185
1788,-0.08%,185
1789,0.05%,185
1790,-0.41%,185
1791,0.03%,185
1792,-0.64%,185
1793,0.09%,185
1794,-1.62%,1097
1795,-0.65%,366
1796,-0.13%,185
1797,0.27%,185
1798,-0.40%,185
1799,-0.60%,185
1800,-1.36%,916
1801,0.25%,185
1802,-0.06%,185
1803,0.91%,366
1804,-0.22%,185
1805,-0.10%,185
1806,0.03%,185
1807,0.00%,366
1808,-0.50%,550
1809,0.31%,185
1810,-0.52%,550
1811,-2.20%,366
1812,0.16%,185
1813,-0.36%,185
1814,-0.12%,185
1815,0.03%,185
1816,-0.06%,185
1817,-0.79%,1097
1818,0.18%,185
1819,0.08%,185
1820,-0.15%,185
1821,0.06%,185
1822,-0.21%,1097
1823,0.24%,185
1824,0.43%,550
1825,-0.58%,185
1826,-0.44%,550
1827,-0.12%,185
1828,0.39%,185
1829,-0.19%,185
1830,0.22%,185
1831,0.06%,185
1832,-0.20%,185
1833,-0.10%,185
1834,0.37%,185
1835,-0.37%,916
1836,-0.15%,185
1837,-0.05%,185
1838,0.79%,185
1839,-0.10%,185
1840,-0.53%,550
1841,0.34%,550
1842,-0.33%,185
1843,0.50%,185
1844,-0.20%,185
1845,-0.32%,366
1846,0.04%,185
1847,0.07%,185
1848,-0.48%,185
1849,-1.37%,1097
1850,0.25%,185
1851,0.22%,185
1852,-0.17%,185
1853,-0.13%,1097
1854,0.07%,185
1855,0.01%,185
1856,0.42%,1097
1857,-0.71%,1097
1858,-0.05%,185
1859,-0.07%,185
1860,0.40%,366
1861,0.25%,185
1862,0.14%,185
1863,-1.30%,732
1864,-0.71%,1097
1865,-0.68%,185
1866,0.23%,185
1867,-0.65%,1097
1868,-2.46%,1097
1869,0.09%,185
1870,0.36%,366
1871,-0.45%,185
1872,0.90%,550
1873,0.05%,1097
1874,-0.46%,550
1875,-0.19%,185
1876,0.48%,185
1877,-0.40%,1097
1878,-0.01%,185
1879,-0.23%,185
1880,0.32%,366
1881,-0.19%,185
1882,0.00%,185
1883,0.69%,366
1884,0.19%,185
1885,1.73%,1097
1886,-0.25%,185
1887,-0.04%,550
1888,0.21%,185
1889,-6.17%,1097
1890,-0.01%,185
1891,0.06%,185
1892,0.31%,185
1893,0.54%,732
1894,-0.13%,366
1895,-0.82%,1097
1896,0.22%,185
1897,-5.51%,1097
1898,-0.11%,185
1899,-0.66%,1097
1900,0.39%,550
1901,-0.65%,1097
1902,-0.01%,366
1903,0.48%,185
1904,-0.20%,185
1905,-0.02%,185
1906,0.00%,185
1907,0.08%,185
1908,0.57%,366
1909,0.44%,185
1910,0.00%,185
1911,-0.77%,185
1912,-0.38%,185
1913,0.08%,185
1914,-0.19%,185
1915,0.56%,185
1916,0.03%,366
1917,1.94%,1097
1918,-0.39%,366
1919,-0.62%,185
1920,0.23%,1097
1921,-0.25%,366
1922,0.68%,1097
1923,4.57%,1097
1924,-0.78%,550
1925,0.01%,185
1926,-0.32%,185
1927,-0.28%,185
1928,0.25%,185
1929,0.57%,366
1930,0.15%,185
1931,0.76%,185
1932,-0.60%,732
1933,0.07%,185
1934,-0.09%,185
1935,0.34%,1097
1936,0.18%,185
1937,0.05%,732
1938,1.22%,916
1939,0.33%,185
1940,-0.07%,185
1941,0.04%,185
1942,-0.26%,185
1943,-0.18%,185
1944,-0.05%,185
1945,0.03%,550
1946,-0.26%,1097
1947,-1.17%,1097
1948,-0.12%,1097
1949,0.69%,185
1950,-0.36%,185
1951,0.02%,185
1952,-0.26%,185
1953,0.47%,366
1954,-0.04%,185
1955,0.13%,185
1956,0.16%,185
1957,-1.40%,185
1958,-0.67%,1097
1959,0.36%,185
1960,-0.01%,185
1961,-0.36%,366
1962,0.16%,366
1963,-0.52%,185
1964,0.07%,185
1965,-0.09%,185
1966,0.03%,366
1967,-0.32%,1097
1968,0.03%,185
1969,-0.05%,185
1970,0.49%,1097
1971,-0.31%,550
1972,-0.33%,1097
1973,-0.26%,185
1974,-0.16%,185
1975,0.01%,185
1976,0.04%,185
1977,-0.83%,1097
1978,0.11%,185
1979,-0.45%,550
1980,-0.52%,732
1981,0.08%,185
1982,-0.08%,185
1983,-0.07%,185
1984,0.45%,185
1985,-1.02%,185
1986,-0.10%,366
1987,-0.05%,366
1988,0.09%,185
1989,0.00%,185
1990,0.02%,185
1991,-6.21%,1097
1992,0.02%,185
1993,0.16%,185
1994,0.03%,185
1995,0.24%,185
1996,-0.42%,916
1997,0.01%,185
1998,-1.09%,1097
1999,1.82%,1097
2000,0.06%,185
2001,-0.99%,1097
2002,0.23%,185
2003,-0.17%,185
2004,0.40%,1097
2005,0.38%,185
2006,0.23%,185
2007,0.60%,1097
2008,0.02%,185
2009,-0.07%,185
2010,-0.08%,185
2011,-0.18%,185
2012,-0.18%,366
2013,0.13%,185
2014,0.13%,916
2015,0.06%,185
2016,0.17%,185
2017,0.46%,185
2018,-0.39%,1097
2019,0.03%,185
2020,-0.28%,185
2021,8.90%,1097
2022,0.07%,185
2023,-0.72%,185
2024,-0.65%,366
2025,-0.05%,185
2026,0.04%,185
2027,-0.79%,185
2028,-0.20%,185
2029,0.41%,185
2030,-0.12%,185
2031,-0.21%,550
2032,0.20%,185
2033,-1.16%,1097
2034,-0.42%,185
2035,0.16%,550
2036,0.39%,185
2037,-0.19%,185
2038,-0.12%,185
2039,0.15%,185
2040,-0.54%,1097
2041,-0.30%,732
2042,-1.89%,1097
2043,0.41%,185
2044,-0.15%,366
2045,-1.03%,1097
2046,-0.30%,1097
2047,-0.77%,185
2048,0.36%,185
2049,-0.22%,185
2050,-0.09%,185
2051,0.14%,185
2052,-0.04%,185
2053,0.11%,185
2054,-0.19%,185
2055,0.26%,185
2056,-0.55%,732
2057,-0.23%,185
2058,-0.07%,185
2059,-0.39%,185
2060,-0.73%,1097
2061,-0.29%,185
2062,0.10%,185
2063,0.11%,550
2064,0.46%,732
2065,-0.52%,366
2066,0.32%,185
2067,-0.12%,185
2068,-0.45%,185
2069,-0.49%,185
2070,-0.42%,1097
2071,-2.42%,1097
2072,0.15%,185
2073,0.18%,185
2074,-0.85%,1097
2075,0.30%,185
2076,-0.08%,185
2077,-0.12%,366
2078,-0.22%,185
2079,0.85%,1097
2080,-0.60%,366
2081,0.16%,185
2082,0.01%,185
2083,-0.56%,185
2084,-0.17%,185
2085,1.24%,550
2086,0.14%,185
2087,-0.43%,185
2088,-0.06%,185
2089,-0.06%,185
2090,-0.03%,185
2091,0.09%,185
2092,-0.24%,916
2093,-0.12%,185
2094,0.50%,366
2095,0.50%,185
2096,-0.42%,1097
2097,0.54%,550
2098,0.41%,185
2099,1.57%,916
2100,1.35%,732
2101,-0.80%,185
2102,-0.53%,366
2103,-0.35%,185
2104,-1.19%,185
2105,-0.04%,185
2106,0.40%,185
2107,-0.19%,185
2108,0.26%,366
2109,-0.39%,185
2110,-0.09%,185
2111,0.58%,916
2112,0.05%,185
2113,-0.12%,185
2114,0.38%,185
2115,0.16%,185
2116,0.69%,732
2117,-0.96%,366
2118,-1.12%,185
2119,-0.47%,550
2120,-0.25%,366
2121,-0.18%,185
2122,-0.04%,185
2123,0.18%,185
2124,-0.44%,550
2125,0.06%,185
2126,-1.23%,185
2127,-0.09%,185
2128,0.08%,366
2129,0.20%,185
2130,-0.38%,1097
2131,-0.70%,1097
2132,-1.25%,1097
2133,0.03%,185
2134,0.04%,1097
2135,-0.38%,366
2136,-0.31%,185
2137,0.07%,185
2138,-0.05%,185
2139,0.03%,366
2140,1.15%,366
2141,-0.05%,1097
2142,-0.09%,1097
2143,-0.33%,185
2144,-0.47%,185
2145,-0.19%,185
2146,0.39%,185
2147,-0.01%,185
2148,-0.17%,185
2149,0.07%,550
2150,0.11%,185
2151,0.29%,366
2152,0.60%,916
2153,0.20%,185
2154,-0.34%,185
2155,4.16%,1097
2156,0.29%,185
2157,-0.46%,185
2158,-0.14%,185
2159,0.03%,185
2160,0.30%,185
2161,-0.23%,185
2162,-0.43%,185
2163,0.38%,185
2164,-0.01%,185
2165,-0.75%,366
2166,-0.01%,185
2167,1.67%,1097
2168,0.17%,185
2169,1.42%,366
2170,-0.15%,732
2171,-0.42%,1097
2172,-0.94%,1097
2173,-0.01%,185
2174,-1.55%,916
2175,-0.03%,1097
2176,0.21%,185
2177,0.58%,185
2178,0.01%,185
2179,0.43%,1097
2180,-0.02%,185
2181,-0.27%,366
2182,0.20%,185
2183,0.19%,185
2184,-0.60%,185
2185,-0.82%,1097
2186,1.33%,916
2187,-1.01%,1097
2188,-0.49%,185
2189,0.29%,185
2190,0.20%,185
2191,0.22%,185
2192,0.48%,185
2193,-0.33%,1097
2194,0.12%,185
2195,0.01%,185
2196,-1.01%,185
2197,0.03%,366
2198,0.53%,1097
2199,0.48%,366
2200,-0.11%,185
2201,1.43%,366
2202,0.03%,185
2203,-0.29%,1097
2204,0.25%,916
2205,0.00%,185
2206,-0.22%,550
2207,-0.16%,185
2208,-1.00%,185
2209,-1.14%,366
2210,0.19%,185
2211,0.29%,185
2212,0.15%,185
2213,-0.05%,185
2214,-0.08%,185
2215,-0.07%,185
2216,0.07%,185
2217,0.96%,1097
2218,-0.14%,185
2219,0.11%,185
2220,-0.29%,185
2221,-0.25%,185
2222,-0.16%,1097
2223,-0.15%,185
2224,-0.09%,185
2225,-0.17%,185
2226,0.02%,185
2227,0.00%,185
2228,-0.23%,366
2229,-0.06%,550
2230,0.60%,185
2231,-0.34%,185
2232,-0.43%,185
2233,0.35%,185
2234,-0.05%,185
2235,-0.24%,185
2236,-1.93%,1097
2237,-0.73%,1097
2238,-0.29%,185
2239,-2.76%,1097
2240,-0.34%,366
2241,0.13%,185
2242,-0.10%,185
2243,0.76%,550
2244,-0.17%,366
2245,-0.07%,185
2246,-0.84%,1097
2247,-0.33%,185
2248,0.18%,185
2249,-0.12%,185
2250,0.35%,185
2251,-0.09%,185
2252,-1.57%,1097
2253,0.03%,185
2254,-0.18%,185
2255,-0.19%,185
2256,-0.13%,185
2257,0.03%,185
2258,0.19%,185
2259,-0.09%,550
2260,0.15%,185
2261,0.28%,185
2262,-0.38%,185
2263,0.48%,366
2264,-0.23%,185
2265,0.38%,1097
2266,0.13%,185
2267,-0.34%,185
2268,-0.46%,185
2269,-0.88%,185
2270,-0.24%,185
2271,0.37%,1097
2272,-0.48%,550
2273,0.51%,185
2274,-0.90%,366
2275,-0.70%,185
2276,0.39%,550
2277,-0.18%,366
2278,0.08%,185
2279,-3.97%,1097
2280,-2.22%,1097
2281,-0.21%,185
2282,-2.60%,1097
2283,0.24%,185
2284,-0.26%,185
2285,-2.34%,1097
2286,0.08%,185
2287,-0.26%,185
2288,-0.20%,185
2289,0.34%,732
2290,0.83%,366
2291,0.17%,185
2292,0.06%,185
2293,0.12%,185
2294,-0.10%,185
2295,0.05%,185
2296,-0.40%,550
2297,-0.36%,185
2298,-0.20%,185
2299,-2.41%,1097
2300,-0.14%,185
2301,-0.15%,550
2302,1.32%,1097
2303,0.09%,185
2304,-0.50%,185
2305,-0.41%,1097
2306,-3.77%,916
2307,0.19%,366
2308,-0.38%,185
2309,-0.08%,185
2310,-0.36%,185
2311,-0.46%,1097
2312,-0.05%,185
2313,-0.03%,185
2314,0.00%,185
2315,-0.85%,732
2316,0.21%,185
2317,0.00%,185
2318,-0.11%,185
2319,-0.30%,185
2320,-0.10%,185
2321,-0.07%,185
2322,-0.58%,550
2323,-1.20%,185
2324,-0.13%,185
2325,-0.38%,366
2326,-0.02%,185
2327,-0.37%,1097
2328,-0.43%,916
2329,0.11%,185
2330,0.15%,185
2331,-0.53%,1097
2332,0.05%,916
2333,-0.15%,366
2334,-1.02%,916
2335,-0.31%,185
2336,-0.15%,366
2337,0.28%,185
2338,0.04%,185
2339,-0.28%,185
2340,0.03%,185
2341,-0.25%,185
2342,0.00%,185
2343,0.17%,366
2344,-1.68%,1097
2345,0.08%,366
2346,-2.64%,1097
2347,-0.44%,366
2348,-1.14%,1097
2349,-0.68%,550
2350,-0.10%,185
2351,0.01%,366
2352,-0.24%,366
2353,0.01%,185
2354,-0.12%,1097
2355,-0.09%,185
2356,-0.20%,185
2357,-0.17%,185
2358,0.48%,550
2359,-1.28%,185
2360,0.62%,185
2361,0.00%,185
2362,0.02%,185
2363,0.68%,550
2364,0.97%,916
2365,-1.18%,185
2366,0.62%,185
2367,-1.12%,185
2368,-0.36%,185
2369,-0.34%,185
2370,0.06%,185
2371,-0.32%,366
2372,-0.07%,185
2373,-0.27%,185
2374,0.48%,366
2375,0.09%,185
2376,0.05%,1097
2377,-0.22%,185
2378,-0.38%,550
2379,-0.01%,185
2380,-0.04%,366
2381,-0.12%,185
2382,-0.11%,185
2383,-0.16%,185
2384,-0.24%,185
2385,-0.06%,185
2386,-0.26%,185
2387,-0.38%,185
2388,-0.09%,185
2389,-0.07%,185
2390,0.24%,185
2391,0.10%,185
2392,0.10%,185
2393,0.20%,185
2394,0.20%,185
2395,0.02%,185
2396,-0.07%,185
2397,0.02%,185
2398,-0.10%,185
2399,-0.15%,185
2400,0.39%,185
2401,-0.38%,185
2402,0.19%,185
2403,-0.13%,185
2404,-0.41%,1097
2405,0.34%,366
2406,-0.08%,185
2407,-0.44%,185
2408,0.17%,185
2409,-0.16%,185
2410,0.00%,185
2411,-0.11%,185
2412,0.02%,185
2413,-0.51%,185
2414,0.14%,185
2415,-0.22%,185
2416,0.09%,185
2417,0.76%,550
2418,0.18%,185
2419,-0.44%,185
2420,0.16%,366
2421,-0.22%,185
2422,0.24%,185
2423,-0.11%,185
2424,-0.37%,366
2425,-0.02%,185
2426,-0.15%,185
2427,-0.39%,1097
2428,-0.10%,185
2429,-0.28%,185
2430,-0.80%,185
2431,0.56%,185
2432,0.08%,185
2433,-0.04%,185
2434,-0.21%,185
2435,0.34%,185
2436,0.61%,1097
2437,-0.38%,185
2438,-0.17%,185
2439,-0.09%,185
2440,0.54%,185
2441,-1.72%,1097
2442,0.41%,185
2443,-0.35%,366
2444,-0.02%,185
2445,-0.05%,185
2446,-0.15%,185
2447,-2.30%,1097
2448,0.26%,185
2449,2.10%,732
2450,0.21%,366
2451,-0.02%,185
2452,0.84%,732
2453,-1.35%,732
2454,0.89%,1097
2455,-0.02%,185
2456,0.12%,366
2457,0.20%,185
2458,-0.01%,185
2459,-0.03%,185
2460,-0.16%,185
2461,-0.03%,185
2462,0.89%,185
2463,0.25%,185
2464,-0.25%,185
2465,0.21%,185
2466,-0.37%,185
2467,-0.31%,185
2468,-0.96%,732
2469,-0.20%,185
2470,-0.42%,185
2471,0.25%,185
2472,-0.32%,366
2473,-0.51%,185
2474,-0.15%,366
2475,0.14%,185
2476,0.41%,550
2477,0.03%,185
2478,-0.12%,1097
2479,-0.37%,185
2480,1.02%,1097
2481,0.57%,1097
2482,0.09%,185
2483,0.12%,185
2484,-0.01%,185
2485,0.13%,185
2486,-0.67%,1097
2487,-0.29%,185
2488,-0.01%,185
2489,-0.24%,185
2490,-0.13%,185
2491,-1.21%,1097
2492,0.03%,185
2493,-0.29%,366
2494,0.57%,366
2495,-3.51%,1097
2496,0.14%,185
2497,-0.46%,1097
2498,-0.16%,185
2499,-0.13%,185
2500,-0.12%,366
2501,0.04%,185
2502,-0.54%,1097
2503,-0.16%,185
2504,-2.23%,1097
2505,-0.14%,550
2506,0.48%,185
2507,-0.32%,185
2508,-0.07%,185
2509,0.09%,185
2510,0.05%,185
2511,0.35%,185
2512,-0.17%,185
2513,-0.93%,550
2514,-0.23%,1097
2515,0.16%,185
2516,-0.19%,185
2517,-0.09%,185
2518,0.64%,185
2519,-0.11%,185
2520,-0.15%,185
2521,-0.20%,185
2522,0.17%,732
2523,0.36%,185
2524,-1.33%,1097
2525,0.29%,550
2526,-0.78%,366
2527,-0.02%,185
2528,-0.11%,366
2529,0.69%,185
2530,-0.12%,185
2531,-0.31%,185
2532,0.04%,185
2533,-0.15%,185
2534,-0.90%,550
2535,-0.01%,185
2536,-1.32%,550
2537,-0.24%,185
2538,-0.63%,185
2539,-0.07%,185
2540,-0.03%,185
2541,0.12%,185
2542,-0.30%,185
2543,0.09%,185
2544,-0.03%,366
2545,-2.05%,1097
2546,0.14%,185
2547,-0.99%,1097
2548,0.95%,550
2549,-0.30%,185
2550,-0.66%,185
2551,-0.07%,185
2552,0.32%,366
2553,-0.34%,185
2554,-0.32%,185
2555,0.90%,732
2556,0.03%,185
2557,0.30%,366
2558,0.19%,185
2559,-0.17%,185
2560,-0.19%,185
2561,0.02%,185
2562,-0.50%,366
2563,-0.05%,185
2564,0.74%,732
2565,-0.87%,1097
2566,-0.38%,185
2567,-0.06%,185
2568,0.68%,185
2569,-0.42%,185
2570,-0.50%,732
2571,10.59%,1097
2572,-0.39%,185
2573,1.09%,732
2574,0.43%,185
2575,0.67%,185
2576,0.16%,185
2577,2.52%,1097
2578,-0.25%,550
2579,0.17%,185
2580,0.56%,366
2581,-3.42%,1097
2582,0.00%,1097
2583,-0.42%,1097
2584,-0.09%,185
2585,0.16%,185
2586,0.13%,185
2587,0.09%,185
2588,-0.18%,185
2589,-0.10%,185
2590,0.08%,550
2591,-0.07%,185
2592,0.26%,185
2593,0.02%,185
2594,0.66%,366
2595,-0.13%,185
2596,0.05%,185
2597,-0.12%,185
2598,0.57%,366
2599,0.22%,185
2600,-2.30%,1097
2601,0.23%,185
2602,-0.65%,185
2603,0.06%,185
2604,-0.02%,185
2605,-0.05%,185
2606,-0.04%,185
2607,0.27%,185
2608,0.80%,916
2609,0.09%,185
2610,-1.68%,916
2611,0.02%,185
2612,-0.19%,185
2613,0.21%,366
2614,0.22%,185
2615,0.04%,185
2616,-0.16%,185
2617,0.06%,185
2618,0.05%,185
2619,0.01%,185
2620,0.20%,550
2621,-0.06%,185
2622,-1.04%,1097
2623,0.15%,550
2624,0.36%,185
2625,0.25%,185
2626,0.03%,185
2627,-0.27%,1097
2628,-2.80%,1097
2629,0.06%,185
2630,-0.67%,366
2631,-0.34%,185
2632,0.06%,185
2633,0.14%,550
2634,-0.15%,185
2635,0.02%,366
2636,0.12%,185
2637,-0.13%,185
2638,-1.21%,185
2639,0.28%,1097
2640,-0.22%,185
2641,-0.26%,185
2642,0.42%,366
2643,-0.10%,185
2644,0.09%,185
2645,-0.34%,1097
2646,0.06%,185
2647,0.11%,366
2648,-1.98%,916
2649,0.09%,185
2650,-0.01%,185
2651,0.18%,185
2652,-0.50%,185
2653,-0.10%,185
2654,-3.41%,1097
2655,-0.04%,185
2656,-0.03%,185
2657,0.22%,185
2658,-0.35%,185
2659,-0.18%,185
2660,-0.12%,185
2661,-0.08%,185
2662,-2.48%,366
2663,0.30%,185
2664,0.01%,185
2665,0.15%,185
2666,0.21%,185
2667,0.42%,366
2668,-0.10%,185
2669,0.12%,1097
2670,-0.16%,1097
2671,-0.49%,185
2672,-0.06%,185
2673,0.01%,550
2674,-0.14%,185
2675,0.09%,185
2676,-0.09%,185
2677,-1.22%,916
2678,-0.32%,185
2679,0.04%,185
2680,0.52%,185
2681,0.57%,366
2682,0.03%,185
2683,-0.10%,185
2684,-0.53%,550
2685,0.13%,366
2686,0.11%,1097
2687,-0.17%,1097
2688,-0.05%,185
2689,-0.01%,185
2690,0.16%,185
2691,0.03%,185
2692,-0.22%,185
2693,-0.47%,185
2694,1.14%,1097
2695,-0.08%,185
2696,0.01%,185
2697,0.20%,1097
2698,0.27%,185
2699,-0.10%,185
2700,0.04%,185
2701,0.10%,366
2702,-0.09%,185
2703,0.11%,185
2704,-0.34%,185
2705,0.78%,366
2706,0.06%,550
2707,-0.36%,185
2708,-1.33%,1097
2709,0.00%,185
2710,-2.18%,1097
