tau,s_tmp,cash,delta,pv,r,q,PL
28,286.501,0.946626,0.000242169,1.0158,0.0180219,0.0933255,0.000204267
29,285.794,0.942626,0.000256395,1.01575,0.0180263,0.0999914,0.000152203
30,285.977,0.943287,0.00025432,1.01592,0.0180307,0.106657,9.7116e-05
31,277.69,0.917988,0.000345673,1.0136,0.0180352,0.113323,0.00037456
32,277.644,0.918447,0.000344296,1.01373,0.0180396,0.119989,0.00030831
33,276.335,0.913172,0.000363671,1.01341,0.018044,0.126655,0.000253784
34,276.605,0.913629,0.000362314,1.01366,0.0180485,0.133321,0.000186485
35,278.535,0.919767,0.000340444,1.01444,0.0180529,0.00388886,0.000151722
36,279.104,0.925873,0.000318733,1.01474,0.0180573,0.00277777,8.89603e-05
37,279.382,0.926175,0.000317817,1.01495,0.0180618,0.00166668,1.71568e-05
38,278.727,0.926488,0.000316858,1.01485,0.0180662,0.000555594,-4.61078e-05
39,277.761,0.920816,0.000337445,1.01465,0.0180706,-0.000555494,-0.000104479
40,272.855,0.90671,0.000389307,1.01295,0.0180751,-0.00166658,-1.22823e-05
41,269.029,0.896149,0.000428726,1.0115,0.0180795,-0.00277767,-8.37052e-06
42,271.56,0.90355,0.000401633,1.01267,0.0180839,-0.00388876,-5.61018e-05
43,276.146,0.916154,0.000356153,1.01456,0.0180884,0.00198468,-5.63969e-05
44,273.294,0.90793,0.000386415,1.01362,0.0180928,0.00119107,-8.096e-05
45,275.002,0.912466,0.000370083,1.01439,0.0180972,0.000397466,-0.000151474
46,272.203,0.904245,0.000400451,1.01341,0.0181017,-0.000396141,-0.000162029
47,272.97,0.90832,0.000385687,1.01381,0.0181061,-0.00118975,-0.000206075
48,272.979,0.90827,0.000386032,1.0139,0.0181105,-0.00198335,-0.000256039
49,275.902,0.917579,0.000352451,1.0151,0.018115,-0.00277696,-0.000277149
50,277.259,0.923716,0.000330483,1.01567,0.0181194,0.0024998,-0.00032444
51,279.136,0.929866,0.000308617,1.01638,0.0181238,0.00194425,-0.000368898
52,276.921,0.917659,0.000352868,1.01575,0.0181283,0.00138871,-0.000374216
53,275.579,0.9124,0.000372116,1.01537,0.0181327,0.000833159,-0.000422105
54,278.541,0.924015,0.000330581,1.01648,0.0181371,0.000277612,-0.000389104
55,279.091,0.930296,0.00030824,1.01676,0.0181416,-0.000277935,-0.00043511
56,276.863,0.917801,0.000353537,1.01612,0.018146,-0.000833482,-0.000439019
57,276.345,0.917794,0.000353726,1.01604,0.0181504,-0.00138903,-0.000496317
58,285.791,0.955519,0.00022188,1.01881,0.0181548,-0.00194458,0.000115756
59,286.581,0.961486,0.000201223,1.01908,0.0181593,-0.00250012,7.47741e-05
60,284.553,0.950056,0.000241564,1.01873,0.0181637,0.00453701,6.03336e-05
61,281.407,0.937887,0.000284976,1.01803,0.0181681,0.00423455,4.69984e-05
62,279.09,0.931615,0.000307621,1.01745,0.0181726,0.00393208,1.41064e-05
63,277.798,0.925173,0.00033098,1.01714,0.018177,0.00362962,-2.29321e-05
64,280.379,0.938329,0.000284226,1.01805,0.0181814,0.00332716,-2.65119e-05
65,280.129,0.931908,0.000307316,1.01807,0.0181859,0.0030247,-7.82717e-05
66,278.906,0.931979,0.000307229,1.0178,0.0181903,0.00272223,-0.000136733
67,283.171,0.951668,0.000237865,1.01911,0.0181947,0.00241977,-8.03642e-05
68,280.506,0.938975,0.000283286,1.01849,0.0181992,0.00211731,-5.49148e-05
69,280.205,0.939085,0.000283062,1.01851,0.0182036,0.00181484,-0.000107408
70,282.563,0.945864,0.00025924,1.01926,0.018208,0.00151238,-0.000146344
71,283.299,0.95258,0.0002357,1.01955,0.0182125,0.00120992,-0.000193287
72,278.779,0.93278,0.000306896,1.01838,0.0182169,0.000907454,-4.90011e-05
73,281.511,0.93978,0.000282194,1.01929,0.0182213,0.000604991,-7.24913e-05
74,277.999,0.925928,0.000332193,1.01835,0.0182258,0.000302528,-6.86698e-05
75,272.449,0.903435,0.000414921,1.01637,0.0182302,6.44829e-08,0.000106071
76,272.799,0.908041,0.000398202,1.01662,0.0182346,-0.000302399,5.17033e-05
77,274.979,0.912756,0.000381217,1.01758,0.0182391,-0.000604862,-1.67986e-06
78,276.626,0.918858,0.000359325,1.0183,0.0182435,-0.000907325,-4.42508e-05
79,274.645,0.912733,0.000381793,1.01767,0.0182479,-0.00120979,-8.04453e-05
80,276.339,0.918904,0.000359624,1.01842,0.0182524,-0.00151225,-0.000133848
81,279.072,0.933979,0.000305767,1.01944,0.0182568,-0.00181471,-0.000130544
82,276.734,0.919033,0.000359945,1.01877,0.0182612,-0.00211718,-0.00013101
83,281.098,0.941876,0.000278841,1.02025,0.0182657,-0.00241964,4.13922e-06
84,277.775,0.927018,0.0003325,1.01935,0.0182701,-0.0027221,2.50849e-05
85,280.17,0.942301,0.000278113,1.02021,0.0182745,-0.00302457,1.14073e-05
86,279.851,0.934871,0.000304828,1.02023,0.0182789,-0.00332703,-4.83882e-05
87,281.612,0.942644,0.00027739,1.02083,0.0182834,-0.00362949,-6.88016e-05
88,277.055,0.919509,0.00036106,1.01955,0.0182878,-0.00393196,-4.26117e-06
89,279.695,0.935427,0.000304309,1.02051,0.0182922,-0.00423442,2.62558e-05
90,280.585,0.943325,0.000276324,1.02088,0.0182967,-0.00453688,-2.73664e-05
91,283.134,0.95873,0.000222084,1.02165,0.0183011,0.00211756,-4.41181e-05
92,284.946,0.966355,0.000195488,1.02216,0.0173885,0.00196633,-0.000101877
93,287.475,0.973862,0.000169533,1.02272,0.0173732,0.00181511,-0.000123823
94,288.092,0.981172,0.00014432,1.02293,0.0173578,0.00166389,-0.000175734
95,290.471,0.988301,0.000119941,1.02333,0.0173425,0.00151266,-0.000193656
96,288.753,0.982106,0.000141556,1.02323,0.0173271,0.00136144,-0.000248413
97,289.778,0.989317,0.000116834,1.02347,0.0173118,0.00121022,-0.00029414
98,291.311,0.997846,8.77163e-05,1.02373,0.0172964,0.00105899,-0.000331332
99,290.803,0.998411,8.59358e-05,1.02378,0.0172811,0.000907772,-0.000380628
100,294.285,1.01689,2.33097e-05,1.02409,0.0172658,0.000756548,-0.000342243
101,293.59,1.01759,2.10902e-05,1.02416,0.0172504,0.000605325,-0.000384378
102,296.739,1.03372,-3.31058e-05,1.02427,0.0172351,0.000454102,-0.000376275
103,297.972,1.04117,-5.79636e-05,1.02432,0.0172197,0.000302879,-0.000413226
104,299.445,1.04204,-6.06809e-05,1.02432,0.0172044,0.000151655,-0.000449187
105,301.043,1.05406,-0.000100448,1.02427,0.017189,4.3195e-07,-0.000448282
106,299.425,1.04386,-6.62249e-05,1.02449,0.0171737,-0.000150791,-0.000457081
107,298.491,1.04475,-6.90529e-05,1.02464,0.0171584,-0.000302015,-0.000501598
108,296.947,1.03887,-4.90754e-05,1.02482,0.017143,-0.000453238,-0.000522189
109,294.464,1.02378,2.34245e-06,1.02498,0.0171277,-0.000604461,-0.000508655
110,296.177,1.03304,-2.87815e-05,1.02504,0.0171123,-0.000755684,-0.000518508
111,296.311,1.03389,-3.1477e-05,1.02513,0.017097,-0.000906908,-0.000563587
112,297.568,1.04256,-6.04314e-05,1.02515,0.0170816,-0.00105813,-0.000581353
113,297.175,1.04348,-6.33616e-05,1.02528,0.0170663,-0.00120935,-0.000629767
114,296.134,1.03653,-3.97566e-05,1.02543,0.017051,-0.00136058,-0.00066472
115,301.418,1.06425,-0.000131551,1.02503,0.0170356,-0.0015118,-0.000433844
116,301.88,1.06532,-0.000134929,1.02505,0.0170203,-0.00166302,-0.000463584
117,303.719,1.07089,-0.000153107,1.02485,0.0170049,-0.00181425,-0.00046431
118,302.726,1.07201,-0.00015663,1.02508,0.0169896,-0.00196547,-0.000491285
119,300.421,1.06328,-0.000127402,1.02549,0.0169742,-0.00211669,-0.000489972
120,299.083,1.05798,-0.000109529,1.02574,0.0169589,-0.00226792,-0.000521163
121,300.592,1.06607,-0.000136323,1.02562,0.0169436,0.154889,-0.000527541
122,298.831,1.06141,-0.000120619,1.02593,0.0169282,0.157317,-0.000561552
123,299.478,1.06946,-0.00014739,1.02591,0.0169129,0.159744,-0.000591344
124,300.602,1.0712,-0.000153076,1.02581,0.0168975,0.162172,-0.000627391
125,297.009,1.05955,-0.000113755,1.02637,0.0168822,0.164599,-0.000610622
126,297.979,1.06865,-0.000144192,1.02633,0.0168668,0.167027,-0.000645816
127,297.504,1.06334,-0.000126239,1.02647,0.0168515,0.169455,-0.000688625
128,296.368,1.05704,-0.000104868,1.02669,0.0168362,0.171882,-0.000733465
129,296.126,1.05904,-0.000111527,1.02681,0.0168208,0.17431,-0.000787288
130,296.994,1.06932,-0.000146012,1.02677,0.0168055,0.176737,-0.000818687
131,297.107,1.07139,-0.000152879,1.02683,0.0167901,0.179165,-0.000867046
132,295.113,1.06539,-0.000132472,1.02718,0.0167748,0.181593,-0.00088392
133,296.214,1.06758,-0.000139754,1.02712,0.0167595,0.18402,-0.000934959
134,297.86,1.07786,-0.000174188,1.02691,0.0167441,0.186448,-0.000931628
135,297.592,1.08005,-0.000181473,1.02702,0.0167288,0.188876,-0.000977107
136,294.661,1.06525,-0.000131176,1.02758,0.0167134,0.191303,-0.00098226
137,292.51,1.05716,-0.000103409,1.02793,0.0166981,0.193731,-0.00101936
138,291.168,1.04796,-7.17151e-05,1.02815,0.0166827,0.196158,-0.00106334
139,289.732,1.039,-4.06641e-05,1.02833,0.0166674,0.198586,-0.00111012
140,289.651,1.041,-4.74077e-05,1.02845,0.0166521,0.201014,-0.0011826
141,287.887,1.03229,-1.70225e-05,1.02861,0.0166367,0.203441,-0.00122182
142,285.951,1.01063,5.88691e-05,1.02871,0.0166214,0.205869,-0.00124302
143,284.958,1.01226,5.33522e-05,1.0288,0.016606,0.208297,-0.00133702
144,288.29,1.0385,-3.74837e-05,1.02898,0.0165907,0.210724,-0.00128783
145,287.452,1.02846,-2.41782e-06,1.02913,0.0165753,0.213152,-0.00136004
146,287.285,1.03044,-9.12702e-06,1.02926,0.01656,0.215579,-0.00144893
147,290.089,1.05708,-0.000100824,1.0292,0.0165447,0.218007,-0.0013654
148,289.676,1.05961,-0.000109456,1.02936,0.0165293,0.220435,-0.0014521
149,292.809,1.08813,-0.000206761,1.02897,0.016514,0.222862,-0.00137526
150,289.677,1.0652,-0.000127543,1.02958,0.0164986,0.22529,-0.00133304
151,288.451,1.05356,-8.70327e-05,1.02986,0.0164833,0.00672301,-0.00139937
152,290.443,1.06777,-0.000135783,1.02974,0.0164679,0.00624279,-0.001412
153,290.342,1.06903,-0.000139962,1.02989,0.0164526,0.00576258,-0.00150342
154,291.649,1.08492,-0.000194279,1.02979,0.0164373,0.00528237,-0.00153909
155,289.558,1.07168,-0.000148409,1.0303,0.0164219,0.00480216,-0.00158966
156,290.716,1.08845,-0.000205913,1.03025,0.0164066,0.00432195,-0.00166824
157,289.169,1.07433,-0.00015692,1.03065,0.0163912,0.00384174,-0.00169803
158,288.802,1.05989,-0.000106747,1.03086,0.0163759,0.00336153,-0.0017983
159,285.156,1.02678,9.52812e-06,1.03123,0.0163605,0.00288132,-0.00173449
160,285.767,1.02646,1.0811e-05,1.03139,0.0163452,0.00240111,-0.00184829
161,287.408,1.04419,-5.07263e-05,1.0315,0.0163299,0.0019209,-0.00188669
162,291.693,1.10062,-0.000244023,1.03095,0.0163145,0.00144069,-0.00151363
163,293.364,1.12327,-0.000321081,1.0306,0.0162992,0.00096048,-0.00151571
164,289.491,1.08396,-0.000185106,1.03178,0.0162838,0.00048027,-0.00140717
165,290.274,1.08498,-0.000188446,1.03181,0.0162685,5.96318e-08,-0.00153734
166,288.565,1.06451,-0.000117347,1.03231,0.0162532,-0.000480151,-0.00165826
167,289.633,1.08673,-0.000193894,1.03234,0.0162378,-0.000960361,-0.00177167
168,291.699,1.11338,-0.000285097,1.03203,0.0162225,-0.00144057,-0.00181552
169,292.406,1.1442,-0.00039033,1.032,0.0162071,-0.00192078,-0.00193262
170,292.104,1.14813,-0.000403593,1.03232,0.0161918,-0.00240099,-0.00208218
171,293.554,1.18151,-0.000517153,1.03193,0.0161764,-0.0028812,-0.0022307
172,295.566,1.21366,-0.000625729,1.03103,0.0161611,-0.00336141,-0.00231979
173,294.877,1.19603,-0.000565762,1.03165,0.0161458,-0.00384162,-0.0024436
174,295.182,1.23547,-0.00069918,1.03167,0.0161304,-0.00432183,-0.00258227
175,292.401,1.16894,-0.000471441,1.03351,0.0161151,-0.00480204,-0.00241975
176,293.603,1.22263,-0.000654137,1.03321,0.0160997,-0.00528225,-0.00263569
177,293.606,1.2323,-0.000686886,1.03355,0.0160844,-0.00576247,-0.00292402
178,293.532,1.24179,-0.000719028,1.03399,0.016069,-0.00624268,-0.00325179
179,296.39,1.32741,-0.0010077,1.03195,0.0160537,-0.00672289,-0.00320789
180,294.602,1.25435,-0.00075951,1.03421,0.0160384,0.00514519,-0.00361593
181,290.896,1.05757,-8.28714e-05,1.03624,0.016023,0.00480218,-0.00277433
182,291.626,1.02663,2.33866e-05,1.03662,0.0160077,0.00445917,-0.00317696
183,290.998,0.992987,0.00013915,1.03692,0.0163945,0.00411617,-0.00344443
184,288.592,0.958002,0.000260533,1.03653,0.0163836,0.00377316,-0.00334404
185,289.664,0.963682,0.000241073,1.03688,0.0163726,0.00343015,-0.00337214
186,286.114,0.952992,0.00027859,1.03603,0.0163616,0.00308714,-0.00332472
187,287.35,0.953243,0.000277867,1.03646,0.0163507,0.00274414,-0.00336695
188,287.797,0.959163,0.000257446,1.03666,0.0163397,0.00240113,-0.00340275
189,284.928,0.947932,0.000297015,1.03593,0.0163288,0.00205812,-0.00337086
190,279.979,0.922748,0.00038712,1.03434,0.0163178,0.00171511,-0.00320502
191,278.882,0.9229,0.000386722,1.034,0.0163068,0.00137211,-0.0032532
192,275.891,0.909222,0.00043645,1.03284,0.0162959,0.0010291,-0.00320136
193,274.192,0.902981,0.000459362,1.03215,0.0162849,0.000686092,-0.00321364
194,271.712,0.891688,0.000501071,1.03103,0.016274,0.000343084,-0.00319669
195,270.119,0.885909,0.000522612,1.0303,0.016263,7.67822e-08,-0.00322242
196,272.268,0.891807,0.000501094,1.03149,0.0162521,-0.000342931,-0.00325092
197,269.529,0.88007,0.00054479,1.03016,0.0162411,-0.000685938,-0.00325831
198,274.269,0.903734,0.000458648,1.03263,0.0162301,-0.00102895,-0.00310697
199,274.406,0.903812,0.000458508,1.03279,0.0162192,-0.00137195,-0.00315887
200,272.984,0.898103,0.000479569,1.0322,0.0162082,-0.00171496,-0.00318498
201,271.455,0.892275,0.000501181,1.03153,0.0161973,-0.00205797,-0.00320891
202,269.507,0.880309,0.000545724,1.0306,0.0161863,-0.00240098,-0.00321774
203,270.648,0.886384,0.000523418,1.0313,0.0161753,-0.00274398,-0.00325338
204,268.774,0.880321,0.000546117,1.03039,0.0161644,-0.00308699,-0.00328371
205,268.919,0.880305,0.000546317,1.03056,0.0161534,-0.00343,-0.00333798
206,268.919,0.880288,0.000546521,1.03065,0.0161425,-0.003773,-0.00339081
207,271.641,0.892601,0.00050133,1.03217,0.0161315,-0.00411601,-0.00338802
208,270.062,0.886521,0.000523981,1.03144,0.0161205,-0.00445902,-0.00341385
209,269.196,0.880323,0.000547144,1.03107,0.0161096,-0.00480203,-0.00345716
210,270.763,0.886671,0.000523884,1.032,0.0160986,0.0272483,-0.00348561
211,265.343,0.868067,0.000594185,1.02906,0.0160877,0.0272138,-0.0033328
212,267.303,0.874466,0.000570433,1.03032,0.0160767,0.0271793,-0.00337934
213,266.993,0.874519,0.000570419,1.03025,0.0160658,0.0271448,-0.00343005
214,272.815,0.900059,0.000476985,1.03345,0.0160548,0.0271103,-0.00326122
215,268.25,0.881476,0.000546442,1.03117,0.0160438,0.0270758,-0.00311048
216,267.841,0.875117,0.000570372,1.03105,0.0160329,0.0270413,-0.00316087
217,266.845,0.875171,0.000570355,1.03058,0.0160219,0.0270068,-0.00321249
218,266.731,0.868691,0.000594836,1.03062,0.016011,0.0269723,-0.00326673
219,265.461,0.868715,0.000594931,1.02997,0.016,0.0269378,-0.00332442
220,266.751,0.868739,0.00059503,1.03084,0.015989,0.0269033,-0.00337802
221,263.934,0.862167,0.000620114,1.02924,0.0159781,0.0268688,-0.00340255
222,263.776,0.855522,0.000645497,1.02924,0.0159671,0.0268343,-0.00345647
223,262.024,0.848863,0.000671099,1.02822,0.0159562,0.0267998,-0.0035084
224,263.949,0.862197,0.000620774,1.02957,0.0159452,0.0267653,-0.00351708
225,262.084,0.848846,0.000671902,1.02847,0.0159342,0.0267308,-0.00352531
226,265.408,0.869089,0.000595819,1.03068,0.0159233,0.0266963,-0.00345692
227,265.019,0.862326,0.000621526,1.03055,0.0159123,0.0266618,-0.00350929
228,267.935,0.875969,0.000570794,1.03237,0.0159014,0.0266273,-0.00346986
229,269.988,0.889733,0.000519995,1.0336,0.0158904,0.0265928,-0.00347115
230,264.642,0.862607,0.000622681,1.03063,0.0158795,0.0265583,-0.0032369
231,263.977,0.862546,0.000623097,1.03031,0.0158685,0.0265238,-0.00328313
232,262.888,0.855691,0.000649361,1.02972,0.0158575,0.0264893,-0.00331669
233,262.064,0.848848,0.000675662,1.02927,0.0158466,0.0264548,-0.00335715
234,265.508,0.869455,0.000598239,1.03157,0.0158356,0.0264203,-0.00327607
235,263.945,0.862491,0.000624808,1.0307,0.0158247,0.0263858,-0.00329323
236,265.584,0.869419,0.000598907,1.03182,0.0158137,0.0263513,-0.00334037
237,264.309,0.86239,0.000625688,1.03114,0.0158027,0.0263168,-0.0033712
238,265.319,0.869364,0.000599589,1.03186,0.0157918,0.0262823,-0.00341731
239,265.255,0.862252,0.000626582,1.03193,0.0157808,0.0262478,-0.00347058
240,261.576,0.848216,0.000680391,1.02964,0.0157699,0.00337272,-0.00345379
241,261.785,0.848019,0.00068129,1.02987,0.0157589,0.00314789,-0.00350338
242,262.689,0.854816,0.00065556,1.03057,0.0157479,0.00292305,-0.00354472
243,265.925,0.868981,0.000602437,1.03271,0.015737,0.00269821,-0.00352883
244,267.334,0.876111,0.000575909,1.03364,0.015726,0.00247337,-0.0035683
245,268.103,0.876,0.000576467,1.03417,0.0157151,0.00224854,-0.00361886
246,265.477,0.868619,0.000604416,1.03272,0.0157041,0.0020237,-0.00364011
247,266.095,0.868476,0.000605097,1.03319,0.0156932,0.00179886,-0.00370237
248,268.474,0.883138,0.000550627,1.03467,0.0156822,0.00157402,-0.00370056
249,267.102,0.875652,0.000578796,1.03398,0.0156712,0.00134919,-0.0037273
250,267.729,0.875527,0.000579405,1.03444,0.0156603,0.00112435,-0.00378705
251,270.373,0.890461,0.000524312,1.03599,0.0156493,0.000899511,-0.00377075
252,272.59,0.897957,0.000496952,1.03721,0.0156384,0.000674674,-0.0037846
253,269.573,0.882839,0.000553179,1.03575,0.0156274,0.000449836,-0.00379362
254,269.017,0.882731,0.000553722,1.03555,0.0156164,0.000224999,-0.00386025
255,270.223,0.890259,0.000526002,1.0363,0.0156055,1.61057e-07,-0.00390289
256,272.748,0.905519,0.000470189,1.03768,0.0155945,-0.000224676,-0.00391254
257,270.221,0.89023,0.000526912,1.03649,0.0155836,-0.000449514,-0.00388055
258,266.786,0.874854,0.000584689,1.03465,0.0155726,-0.000674351,-0.00380647
259,263.687,0.852071,0.00067123,1.03279,0.0155616,-0.000899189,-0.00372772
260,262.016,0.844436,0.000700505,1.03176,0.0155507,-0.00112403,-0.00377794
261,264.702,0.859246,0.000644689,1.03364,0.0155397,-0.00134886,-0.00374681
262,262.263,0.844044,0.00070279,1.03211,0.0155288,-0.0015737,-0.00375048
263,261.83,0.843775,0.000703953,1.0319,0.0155178,-0.00179854,-0.00381279
264,265.512,0.866501,0.000618491,1.03444,0.0155068,-0.00202338,-0.00372144
265,264.79,0.858552,0.000648647,1.03408,0.0154959,-0.00224821,-0.00376954
266,267.874,0.87408,0.000590809,1.03606,0.0154849,-0.00247305,-0.0037209
267,268.653,0.881876,0.000561924,1.03661,0.015474,-0.00269789,-0.00377148
268,267.346,0.873741,0.000592489,1.03595,0.015463,-0.00292273,-0.00380843
269,264.82,0.857791,0.000652852,1.03447,0.0154521,-0.00314756,-0.00379449
270,262.017,0.842195,0.000712508,1.03267,0.0154411,-0.0033724,-0.0037887
271,258.889,0.828908,0.000763975,1.03047,0.0154301,0.00251823,-0.00378244
272,259.328,0.834768,0.000741515,1.0309,0.0154192,0.00233836,-0.00383221
273,258.881,0.828283,0.000766708,1.03065,0.0154082,0.00215849,-0.00388107
274,255.034,0.816181,0.000814305,1.02769,0.0156978,0.00197862,-0.00383129
275,254.86,0.810174,0.000838013,1.02763,0.015689,0.00179875,-0.00387866
276,254.283,0.809819,0.000839551,1.02724,0.0156803,0.00161888,-0.00393372
277,252.9,0.804003,0.00086269,1.02615,0.0156715,0.00143901,-0.00396873
278,250.192,0.793386,0.000905267,1.02384,0.0156627,0.00125914,-0.00396853
279,249.047,0.793015,0.000906894,1.02288,0.015654,0.00107927,-0.00400883
280,251.526,0.797705,0.000888387,1.02519,0.0156452,0.000899399,-0.00403412
281,250.267,0.792289,0.000910167,1.02415,0.0156364,0.000719528,-0.00407193
282,252.875,0.802304,0.000870695,1.02653,0.0156277,0.000539658,-0.00405318
283,247.65,0.786954,0.000932818,1.02189,0.0156189,0.000359787,-0.00391922
284,243.205,0.774735,0.000983198,1.01766,0.0156101,0.000179916,-0.0038101
285,251.185,0.796524,0.000896586,1.02529,0.0156014,4.58268e-08,-0.00355358
286,250.539,0.796142,0.000898246,1.02478,0.0155926,-0.000179825,-0.00359119
287,249.854,0.790712,0.000920113,1.02423,0.0155838,-0.000359695,-0.00362657
288,249.303,0.790328,0.000921786,1.0238,0.0155751,-0.000539566,-0.00366661
289,248.069,0.78514,0.000942836,1.02272,0.0155663,-0.000719436,-0.00369199
290,248.218,0.784756,0.000944515,1.02293,0.0155575,-0.000899307,-0.0037328
291,250.345,0.789217,0.000926828,1.02499,0.0155488,-0.00107918,-0.00374291
292,248.919,0.78401,0.000947876,1.02374,0.01554,-0.00125905,-0.00378335
293,247.608,0.783626,0.000949559,1.02257,0.0155312,-0.00143892,-0.00382405
294,250.76,0.793149,0.000911712,1.0256,0.0155225,-0.00161879,-0.00382777
295,249.843,0.787715,0.000933592,1.02483,0.0155137,-0.00179866,-0.00386069
296,249.445,0.787324,0.000935288,1.02453,0.0155049,-0.00197853,-0.0039022
297,247.351,0.777596,0.000974747,1.0226,0.0154962,-0.0021584,-0.00390423
298,248.404,0.781791,0.000957983,1.02369,0.0154874,-0.00233827,-0.00393104
299,248.31,0.781404,0.00095967,1.02367,0.0154786,-0.00251814,-0.00397206
300,251.031,0.790893,0.000921993,1.02631,0.0154699,-0.00269801,-0.00396426
301,250.188,0.785548,0.000943578,1.02562,0.0154611,0.0332289,-0.00399871
302,248.15,0.780455,0.000964319,1.02378,0.0154523,0.0332882,-0.00402845
303,251.513,0.790043,0.000926419,1.02705,0.0154436,0.0333474,-0.00399796
304,250.9,0.789727,0.000927895,1.02658,0.0154348,0.0334067,-0.00404321
305,252.5,0.794696,0.000908435,1.02815,0.015426,0.0334659,-0.00407826
306,248.705,0.779389,0.000970198,1.02469,0.0154173,0.0335252,-0.00400998
307,244.919,0.770624,0.00100621,1.02105,0.0154085,0.0335844,-0.00398362
308,243.622,0.766922,0.00102163,1.01982,0.0153997,0.0336437,-0.00400619
309,241.268,0.760416,0.00104883,1.01747,0.015391,0.0337029,-0.00400758
310,238.257,0.754713,0.00107299,1.01437,0.0153822,0.0337621,-0.00400965
311,237.431,0.754413,0.00107449,1.01356,0.0153734,0.0338214,-0.00403441
312,234.897,0.749531,0.00109551,1.01089,0.0153647,0.0338806,-0.00402796
313,235.636,0.751433,0.00108768,1.01177,0.0153559,0.0339399,-0.00404608
314,235.328,0.748922,0.00109858,1.01151,0.0153471,0.0339991,-0.00406573
315,233.912,0.746617,0.00110867,1.01003,0.0153384,0.0340584,-0.00408318
316,233.325,0.746312,0.00111022,1.00946,0.0153296,0.0341176,-0.00410381
317,230.021,0.742765,0.00112587,1.00583,0.0153208,0.0341769,-0.00408896
318,230.817,0.742453,0.00112747,1.0068,0.0153121,0.0342361,-0.00410315
319,232.236,0.743649,0.00112256,1.00846,0.0153033,0.0342954,-0.00411297
320,233.708,0.745164,0.00111631,1.01018,0.0152945,0.0343546,-0.00412321
321,231.897,0.743054,0.00112565,1.00823,0.0152858,0.0344139,-0.00413538
322,229.185,0.740037,0.00113906,1.00522,0.015277,0.0344731,-0.00413168
323,230.835,0.740958,0.00113531,1.00717,0.0152682,0.0345324,-0.00413963
324,227.234,0.738422,0.00114671,1.00313,0.0152595,0.0345916,-0.00413317
325,225.725,0.737299,0.00115194,1.00146,0.0152507,0.0346509,-0.00413693
326,228.124,0.738859,0.00114534,1.00428,0.0152419,0.0347101,-0.00414149
327,225.224,0.736708,0.00115514,1.001,0.0152332,0.0347694,-0.00413011
328,218.971,0.735483,0.00116099,0.993804,0.0152244,0.0348286,-0.00409901
329,223.05,0.735093,0.00116298,0.998603,0.0152156,0.0348879,-0.00410711
330,222.561,0.734792,0.00116458,0.998092,0.0152068,0.0349471,-0.0041098
331,222.949,0.734487,0.00116609,0.99858,0.0151981,0.00195837,-0.00411346
332,218.209,0.734238,0.00116738,0.993078,0.0151893,0.00181854,-0.00410647
333,216.882,0.734405,0.00116676,0.991556,0.0151805,0.0016787,-0.00410212
334,217.268,0.734115,0.00116824,0.992033,0.0151718,0.00153887,-0.00409731
335,211.721,0.737381,0.00115296,0.985603,0.015163,0.00139903,-0.00411596
336,211.28,0.737101,0.00115443,0.98511,0.0151542,0.00125919,-0.00410059
337,212.88,0.735631,0.00116148,0.986984,0.0151455,0.00111936,-0.00409567
