tau,s_tmp,cash,delta,pv,r,q,PL
54,278.541,0.926965,0.000329374,1.01887,0.0181371,0.000277612,-0.00016167
55,279.091,0.934667,0.00030194,1.01915,0.0181416,-0.000277935,-0.000211213
56,276.863,0.919359,0.000357401,1.01852,0.018146,-0.000833482,-0.00020934
57,276.345,0.919361,0.000357555,1.01844,0.0181504,-0.00138903,-0.000272854
58,285.791,0.965336,0.000196845,1.02111,0.0181548,-0.00194458,0.000482328
59,286.581,0.972518,0.000171952,1.02136,0.0181593,-0.00250012,0.000439416
60,284.553,0.958761,0.00022047,1.02107,0.0181637,0.00453701,0.000428251
61,281.407,0.943992,0.000273122,1.02043,0.0181681,0.00423455,0.000418661
62,279.09,0.936347,0.000300687,1.01988,0.0181726,0.00393208,0.000385396
63,277.798,0.928476,0.000329193,1.01958,0.018177,0.00362962,0.000347075
64,280.379,0.944558,0.000272001,1.02047,0.0181814,0.00332716,0.000349945
65,280.129,0.936734,0.000300101,1.02051,0.0181859,0.0030247,0.000293882
66,278.906,0.936831,0.000299923,1.02025,0.0181903,0.00272223,0.000229606
67,283.171,0.960782,0.000215511,1.0215,0.0181947,0.00241977,0.000305623
68,280.506,0.945384,0.000270576,1.02094,0.0181992,0.00211731,0.000343349
69,280.205,0.945527,0.000270233,1.02096,0.0182036,0.00181484,0.000286598
70,282.563,0.953779,0.000241197,1.02169,0.018208,0.00151238,0.000246559
71,283.299,0.961926,0.000212609,1.02196,0.0182125,0.00120992,0.000196858
72,278.779,0.937867,0.000299082,1.02087,0.0182169,0.000907454,0.000379045
73,281.511,0.946416,0.000268884,1.02175,0.0182213,0.000604991,0.000357994
74,277.999,0.929514,0.000329853,1.02084,0.0182258,0.000302528,0.000370046
75,272.449,0.902164,0.000430406,1.01884,0.0182302,6.44829e-08,0.000590413
76,272.799,0.907752,0.000410088,1.01909,0.0182346,-0.000302399,0.000531126
77,274.979,0.913459,0.000389499,1.02009,0.0182391,-0.000604862,0.000473158
78,276.626,0.920904,0.000362747,1.02082,0.0182435,-0.000907325,0.00042852
79,274.645,0.913459,0.000390021,1.02019,0.0182479,-0.00120979,0.000391773
80,276.339,0.920986,0.000362947,1.02095,0.0182524,-0.00151225,0.00033405
81,279.072,0.939423,0.000297045,1.02197,0.0182568,-0.00181471,0.000346192
82,276.734,0.921169,0.000363176,1.02132,0.0182612,-0.00211718,0.000353409
83,281.098,0.949051,0.00026415,1.02278,0.0182657,-0.00241964,0.000526757
84,277.775,0.930956,0.00032946,1.02191,0.0182701,-0.0027221,0.000560035
85,280.17,0.94958,0.000263152,1.02276,0.0182745,-0.00302457,0.000551541
86,279.851,0.94055,0.000295584,1.02278,0.0182789,-0.00332703,0.000486813
87,281.612,0.950007,0.000262166,1.02337,0.0182834,-0.00362949,0.000470151
88,277.055,0.921825,0.000364055,1.02213,0.0182878,-0.00393196,0.000556687
89,279.695,0.941247,0.000294776,1.02309,0.0182922,-0.00423442,0.00060243
90,280.585,0.950849,0.000260721,1.02346,0.0182967,-0.00453688,0.000545552
91,283.134,0.969484,0.000195073,1.02418,0.0183011,0.00211756,0.000533475
92,284.946,0.978659,0.000163038,1.02464,0.0173885,0.00196633,0.0004718
93,287.475,0.987655,0.000131907,1.02512,0.0173732,0.00181511,0.000453164
94,288.092,0.996374,0.000101805,1.0253,0.0173578,0.00166389,0.000398667
95,290.471,1.00483,7.28524e-05,1.02561,0.0173425,0.00151266,0.000384584
96,288.753,0.997491,9.8441e-05,1.02559,0.0173271,0.00136144,0.000326756
97,289.778,1.00604,6.90861e-05,1.02578,0.0173118,0.00121022,0.000279781
98,291.311,1.01619,3.44131e-05,1.02597,0.0172964,0.00105899,0.000242941
99,290.803,1.01687,3.22637e-05,1.02606,0.0172811,0.000907772,0.000191892
100,294.285,1.03876,-4.19559e-05,1.02616,0.0172658,0.000756548,0.00024524
101,293.59,1.03959,-4.46294e-05,1.02628,0.0172504,0.000605325,0.000202689
102,296.739,1.05827,-0.000107406,1.02618,0.0172351,0.000454102,0.000218877
103,297.972,1.06671,-0.00013558,1.02613,0.0172197,0.000302879,0.000182669
104,299.445,1.06774,-0.000138835,1.02602,0.0172044,0.000151655,0.000147851
105,301.043,1.08083,-0.000182171,1.02584,0.017189,4.3195e-07,0.000153958
106,299.425,1.0699,-0.00014547,1.02619,0.0171737,-0.000150791,0.000148022
107,298.491,1.07095,-0.000148852,1.02642,0.0171584,-0.000302015,0.000103525
108,296.947,1.06438,-0.000126549,1.02672,0.017143,-0.000453238,8.5479e-05
109,294.464,1.04693,-6.71215e-05,1.02706,0.0171277,-0.000604461,0.000107002
110,296.177,1.05776,-0.000103496,1.027,0.0171123,-0.000755684,0.000102656
111,296.311,1.05876,-0.000106716,1.02708,0.017097,-0.000906908,5.71676e-05
112,297.568,1.06875,-0.000140119,1.02701,0.0170816,-0.00105813,4.33094e-05
113,297.175,1.06984,-0.000143615,1.02716,0.0170663,-0.00120935,-5.82595e-06
114,296.134,1.06188,-0.000116589,1.0274,0.017051,-0.00136058,-3.97605e-05
115,301.418,1.09284,-0.000219121,1.02656,0.0170356,-0.0015118,0.000228719
116,301.88,1.0941,-0.00022313,1.02654,0.0170203,-0.00166302,0.000201717
117,303.719,1.09989,-0.000242022,1.02618,0.0170049,-0.00181425,0.000205232
118,302.726,1.1012,-0.000246182,1.02649,0.0169896,-0.00196547,0.000181626
119,300.421,1.09233,-0.000216472,1.02711,0.0169742,-0.00211669,0.00018499
120,299.083,1.08659,-0.000197111,1.02748,0.0169589,-0.00226792,0.000155459
121,300.592,1.09557,-0.000226916,1.02721,0.0169436,0.154889,0.000154007
122,298.831,1.09056,-0.000210071,1.02766,0.0169282,0.157317,0.000121343
123,299.478,1.09946,-0.000239725,1.02758,0.0169129,0.159744,9.38884e-05
124,300.602,1.10146,-0.000246296,1.02736,0.0168975,0.162172,5.99737e-05
125,297.009,1.08867,-0.000203182,1.02824,0.0168822,0.164599,8.24653e-05
126,297.979,1.09894,-0.000237557,1.0281,0.0168668,0.167027,4.89831e-05
127,297.504,1.09309,-0.00021783,1.02827,0.0168515,0.169455,6.70677e-06
128,296.368,1.08593,-0.000193607,1.02859,0.0168362,0.171882,-3.79557e-05
129,296.126,1.08827,-0.000201456,1.02871,0.0168208,0.17431,-9.28179e-05
130,296.994,1.10004,-0.000240991,1.02858,0.0168055,0.176737,-0.000121662
131,297.107,1.10244,-0.000249022,1.02862,0.0167901,0.179165,-0.000169898
132,295.113,1.09569,-0.00022611,1.02914,0.0167748,0.181593,-0.000182919
133,296.214,1.09824,-0.000234666,1.02896,0.0167595,0.18402,-0.000234324
134,297.86,1.10995,-0.000273917,1.02858,0.0167441,0.186448,-0.000223636
135,297.592,1.11249,-0.000282432,1.02871,0.0167288,0.188876,-0.000268238
136,294.661,1.09562,-0.000225174,1.02954,0.0167134,0.191303,-0.000268211
137,292.51,1.08611,-0.000192608,1.03008,0.0166981,0.193731,-0.000303705
138,291.168,1.07516,-0.000154914,1.0304,0.0166827,0.196158,-0.000346874
139,289.732,1.06443,-0.000117794,1.03069,0.0166674,0.198586,-0.000392909
140,289.651,1.06677,-0.000125767,1.03081,0.0166521,0.201014,-0.000469514
141,287.887,1.0563,-8.93057e-05,1.0311,0.0166367,0.203441,-0.000506012
142,285.951,1.03022,2.02633e-06,1.03132,0.0166214,0.205869,-0.000520104
143,284.958,1.0321,-4.4092e-06,1.03146,0.016606,0.208297,-0.000621212
144,288.29,1.06356,-0.000113374,1.03142,0.0165907,0.210724,-0.000550828
145,287.452,1.05141,-7.10224e-05,1.03162,0.0165753,0.213152,-0.000626031
146,287.285,1.0537,-7.88524e-05,1.03177,0.01656,0.215579,-0.000721049
147,290.089,1.08562,-0.000188785,1.03147,0.0165447,0.218007,-0.00060939
148,289.676,1.08858,-0.000198952,1.03165,0.0165293,0.220435,-0.000702078
149,292.809,1.12263,-0.000315182,1.03094,0.016514,0.222862,-0.000599214
150,289.677,1.09512,-0.000220242,1.03186,0.0164986,0.22529,-0.000537869
151,288.451,1.08102,-0.000171182,1.03225,0.0164833,0.00672301,-0.000605286
152,290.443,1.09803,-0.000229573,1.03196,0.0164679,0.00624279,-0.000608353
153,290.342,1.09944,-0.000234273,1.03213,0.0164526,0.00576258,-0.000706083
154,291.649,1.11852,-0.000299531,1.0319,0.0164373,0.00528237,-0.000736769
155,289.558,1.1024,-0.000243698,1.03262,0.0164219,0.00480216,-0.000784376
156,290.716,1.12258,-0.000312943,1.03247,0.0164066,0.00432195,-0.000866079
157,289.169,1.10532,-0.000253065,1.03303,0.0163912,0.00384174,-0.000887547
158,288.802,1.08765,-0.000191731,1.03327,0.0163759,0.00336153,-0.000993914
159,285.156,1.04759,-5.10794e-05,1.03393,0.0163605,0.00288132,-0.000899602
160,285.767,1.04703,-4.89538e-05,1.03406,0.0163452,0.00240111,-0.00101961
161,287.408,1.06809,-0.000122071,1.03406,0.0163299,0.0019209,-0.00104978
162,291.693,1.13643,-0.000356178,1.03312,0.0163145,0.00144069,-0.000582931
163,293.364,1.16396,-0.000449851,1.03256,0.0162992,0.00096048,-0.000569732
164,289.491,1.11551,-0.000282318,1.0342,0.0162838,0.00048027,-0.000417191
165,290.274,1.11645,-0.000285372,1.03417,0.0162685,5.96318e-08,-0.000557278
166,288.565,1.09128,-0.000197968,1.03483,0.0162532,-0.000480151,-0.000683393
167,289.633,1.11788,-0.000289668,1.03479,0.0162378,-0.000960361,-0.000801007
168,291.699,1.15023,-0.000400385,1.03427,0.0162225,-0.00144057,-0.000834324
169,292.406,1.18796,-0.000529229,1.03416,0.0162071,-0.00192078,-0.000956941
170,292.104,1.19233,-0.00054403,1.03454,0.0161918,-0.00240099,-0.00111794
171,293.554,1.23322,-0.000683112,1.03396,0.0161764,-0.0028812,-0.00127883
172,295.566,1.2722,-0.000814832,1.03274,0.0161611,-0.00336141,-0.00136825
173,294.877,1.24999,-0.000739309,1.03349,0.0161458,-0.00384162,-0.0014992
174,295.182,1.29816,-0.000902293,1.03347,0.0161304,-0.00432183,-0.00164683
175,292.401,1.21403,-0.000614366,1.0358,0.0161151,-0.00480204,-0.00140752
176,293.603,1.27983,-0.000838277,1.03535,0.0160997,-0.00528225,-0.00164032
177,293.606,1.29013,-0.000873153,1.03572,0.0160844,-0.00576247,-0.00195819
178,293.532,1.29968,-0.000905475,1.03621,0.016069,-0.00624268,-0.00231723
179,296.39,1.40502,-0.00126069,1.03359,0.0160537,-0.00672289,-0.00222373
180,294.602,1.30868,-0.00093346,1.03634,0.0160384,0.00514519,-0.00266589
181,290.896,1.0765,-0.000135141,1.03877,0.016023,0.00480218,-0.00157973
182,291.626,1.04346,-2.16684e-05,1.03911,0.0160077,0.00445917,-0.00197343
183,290.998,1.0097,9.44858e-05,1.03942,0.0163945,0.00411617,-0.00222142
184,288.592,0.974677,0.000216011,1.03913,0.0163836,0.00377316,-0.00211237
185,289.664,0.981191,0.000193678,1.03943,0.0163726,0.00343015,-0.00213932
186,286.114,0.968953,0.000236606,1.03873,0.0163616,0.00308714,-0.00208018
187,287.35,0.969265,0.000235673,1.03911,0.0163507,0.00274414,-0.00212356
188,287.797,0.976104,0.000212063,1.03929,0.0163397,0.00240113,-0.00215945
189,284.928,0.963146,0.000257694,1.03869,0.0163288,0.00205812,-0.00211755
190,279.979,0.933482,0.000363801,1.03726,0.0163178,0.00171511,-0.0019175
191,278.882,0.933679,0.000363244,1.03695,0.0163068,0.00137211,-0.00196858
192,275.891,0.917328,0.000422661,1.03584,0.0162959,0.0010291,-0.00190033
193,274.192,0.909862,0.000450043,1.03517,0.0162849,0.000686092,-0.0019087
194,271.712,0.896335,0.000499977,1.03407,0.016274,0.000343084,-0.00188228
195,270.119,0.88939,0.000525836,1.03333,0.016263,7.67822e-08,-0.00190697
196,272.268,0.896512,0.000499823,1.03453,0.0162521,-0.000342931,-0.00193473
197,269.529,0.882371,0.000552433,1.03321,0.0162411,-0.000685938,-0.00193731
198,274.269,0.910843,0.000448765,1.03567,0.0162301,-0.00102895,-0.00174806
199,274.406,0.910952,0.000448514,1.03583,0.0162192,-0.00137195,-0.00180373
200,272.984,0.904135,0.000473631,1.03526,0.0162082,-0.00171496,-0.00182865
201,271.455,0.897157,0.000499485,1.0346,0.0161973,-0.00205797,-0.00185098
202,269.507,0.882751,0.000553081,1.03367,0.0161863,-0.00240098,-0.00185517
203,270.648,0.890099,0.000526072,1.03437,0.0161753,-0.00274398,-0.00189142
204,268.774,0.882801,0.000553368,1.03345,0.0161644,-0.00308699,-0.00192144
205,268.919,0.882798,0.000553517,1.03363,0.0161534,-0.00343,-0.00198028
206,268.919,0.882795,0.000553669,1.03372,0.0161425,-0.003773,-0.00203734
207,271.641,0.897641,0.000499152,1.03526,0.0161315,-0.00411601,-0.00202705
208,270.062,0.890345,0.000526309,1.03453,0.0161205,-0.00445902,-0.00205149
209,269.196,0.882888,0.000554148,1.03416,0.0161096,-0.00480203,-0.00209695
210,270.763,0.890557,0.00052601,1.03511,0.0160986,0.0272483,-0.00212431
211,265.343,0.868097,0.000610843,1.03211,0.0160877,0.0272138,-0.00193328
212,267.303,0.875862,0.000581984,1.03341,0.0160767,0.0271793,-0.00198265
213,266.993,0.875944,0.000581865,1.03333,0.0160658,0.0271448,-0.00203707
214,272.815,0.906686,0.000469362,1.03656,0.0160548,0.0271103,-0.00182625
215,268.25,0.884375,0.000552719,1.03428,0.0160438,0.0270758,-0.00163868
216,267.841,0.876714,0.000581506,1.03416,0.0160329,0.0270413,-0.00169252
217,266.845,0.876796,0.000581387,1.03368,0.0160219,0.0270068,-0.00174787
218,266.731,0.868979,0.000610882,1.03373,0.016011,0.0269723,-0.00180635
219,265.461,0.869026,0.000610894,1.03306,0.016,0.0269378,-0.00186909
220,266.751,0.869071,0.000610911,1.03396,0.015989,0.0269033,-0.00192671
221,263.934,0.861138,0.000641158,1.03231,0.0159781,0.0268688,-0.00194936
222,263.776,0.853107,0.000671793,1.03232,0.0159671,0.0268343,-0.00200756
223,262.024,0.845055,0.000702717,1.03125,0.0159562,0.0267998,-0.00206348
224,263.949,0.86123,0.000641625,1.03265,0.0159452,0.0267653,-0.00206667
225,262.084,0.845086,0.000703416,1.03151,0.0159342,0.0267308,-0.00206961
226,265.408,0.869592,0.000611272,1.03381,0.0159233,0.0266963,-0.00197931
227,265.019,0.861443,0.000642207,1.03368,0.0159123,0.0266618,-0.00203527
228,267.935,0.877923,0.000580891,1.03554,0.0159014,0.0266273,-0.00198011
229,269.988,0.894494,0.000519694,1.03678,0.0158904,0.0265928,-0.00197457
230,264.642,0.861843,0.000643257,1.03376,0.0158795,0.0265583,-0.00168619
231,263.977,0.861791,0.000643643,1.03343,0.0158685,0.0265238,-0.00173525
232,262.888,0.853534,0.000675243,1.03282,0.0158575,0.0264893,-0.0017691
233,262.064,0.845287,0.000706904,1.03235,0.0158466,0.0264548,-0.00181133
234,265.508,0.870184,0.000613319,1.03473,0.0158356,0.0264203,-0.0017063
235,263.945,0.861809,0.000645237,1.03384,0.0158247,0.0263858,-0.00172018
236,265.584,0.870181,0.000613904,1.03499,0.0158137,0.0263513,-0.00176998
237,264.309,0.86173,0.000646064,1.03429,0.0158027,0.0263168,-0.00180024
238,265.319,0.870152,0.000614506,1.03504,0.0157918,0.0262823,-0.00184875
239,265.255,0.861607,0.000646907,1.03511,0.0157808,0.0262478,-0.00190586
240,261.576,0.844702,0.000711681,1.03274,0.0157699,0.00337272,-0.00187888
241,261.785,0.84449,0.000712636,1.03298,0.0157589,0.00314789,-0.00193187
242,262.689,0.852712,0.000681484,1.0337,0.0157479,0.00292305,-0.00197475
243,265.925,0.869788,0.000617415,1.03592,0.015737,0.00269821,-0.00194832
244,267.334,0.878376,0.000585433,1.03687,0.015726,0.00247337,-0.00198843
245,268.103,0.87826,0.000586009,1.03741,0.0157151,0.00224854,-0.00204177
246,265.477,0.869411,0.000619489,1.03593,0.0157041,0.0020237,-0.00206012
247,266.095,0.869258,0.000620206,1.03642,0.0156932,0.00179886,-0.00212763
248,268.474,0.886873,0.000554735,1.03792,0.0156822,0.00157402,-0.00211792
249,267.102,0.877911,0.000588433,1.03723,0.0156712,0.00134919,-0.00214264
250,267.729,0.877779,0.000589071,1.0377,0.0156603,0.00112435,-0.00220685
251,270.373,0.895689,0.000522969,1.03927,0.0156493,0.000899511,-0.0021796
252,272.59,0.904668,0.000490172,1.04047,0.0156384,0.000674674,-0.00218843
253,269.573,0.886591,0.000557372,1.03904,0.0156274,0.000449836,-0.00219168
254,269.017,0.886477,0.000557939,1.03884,0.0156164,0.000224999,-0.00226384
255,270.223,0.895501,0.000524685,1.03959,0.0156055,1.61057e-07,-0.00230713
256,272.748,0.913742,0.000457944,1.04096,0.0155945,-0.000224676,-0.00231081
257,270.221,0.895493,0.000525623,1.03979,0.0155836,-0.000449514,-0.00226497
258,266.786,0.877108,0.000594677,1.03793,0.0155726,-0.000674351,-0.00216878
259,263.687,0.849832,0.000698261,1.03602,0.0155616,-0.000899189,-0.00206709
260,262.016,0.840705,0.000733229,1.03494,0.0155507,-0.00112403,-0.00212006
261,264.702,0.858476,0.000666225,1.0369,0.0155397,-0.00134886,-0.00207514
262,262.263,0.840293,0.000735693,1.03531,0.0155288,-0.0015737,-0.00207225
263,261.83,0.839999,0.000736948,1.03509,0.0155178,-0.00179854,-0.00213959
264,265.512,0.867219,0.000634561,1.03772,0.0155068,-0.00202338,-0.00202248
265,264.79,0.857734,0.000670516,1.03735,0.0154959,-0.00224821,-0.00207237
266,267.874,0.876313,0.000601289,1.03939,0.0154849,-0.00247305,-0.00200625
267,268.653,0.885639,0.000566711,1.03995,0.015474,-0.00269789,-0.00205865
268,267.346,0.875941,0.000603121,1.03928,0.015463,-0.00292273,-0.00209484
269,264.82,0.856917,0.000675094,1.03777,0.0154521,-0.00314756,-0.00207047
270,262.017,0.838323,0.000746191,1.03589,0.0154411,-0.0033724,-0.00205613
271,258.889,0.822568,0.000807189,1.03358,0.0154301,0.00251823,-0.00204189
272,259.328,0.829549,0.000780407,1.03402,0.0154192,0.00233836,-0.00209424
273,258.881,0.821899,0.000810097,1.03376,0.0154082,0.00215849,-0.00214556
274,255.034,0.807594,0.000866333,1.03062,0.0156978,0.00197862,-0.0020806
275,254.86,0.800513,0.000894256,1.03055,0.015689,0.00179875,-0.0021308
276,254.283,0.800139,0.000895866,1.03013,0.0156803,0.00161888,-0.00219021
277,252.9,0.793285,0.000923108,1.02896,0.0156715,0.00143901,-0.00222612
278,250.192,0.780705,0.000973526,1.02649,0.0156627,0.00125914,-0.00222075
279,249.047,0.780322,0.000975204,1.02546,0.015654,0.00107927,-0.00226381
280,251.526,0.785962,0.000952915,1.02793,0.0156452,0.000899399,-0.00228832
281,250.267,0.779575,0.000978573,1.02681,0.0156364,0.000719528,-0.00232807
282,252.875,0.791532,0.000931423,1.02937,0.0156277,0.000539658,-0.00229986
283,247.65,0.773334,0.00100504,1.02437,0.0156189,0.000359787,-0.00213618
284,243.205,0.758762,0.0010651,1.0198,0.0156101,0.000179916,-0.00200196
285,251.185,0.784849,0.000961367,1.02802,0.0156014,4.58268e-08,-0.00168898
286,250.539,0.784455,0.000963072,1.02747,0.0155926,-0.000179825,-0.00172834
287,249.854,0.778069,0.000988768,1.02688,0.0155838,-0.000359695,-0.00176522
288,249.303,0.777675,0.000990477,1.02641,0.0155751,-0.000539566,-0.00180775
289,248.069,0.771562,0.00101525,1.02525,0.0155663,-0.000719436,-0.0018332
290,248.218,0.771171,0.00101696,1.02548,0.0155575,-0.000899307,-0.00187694
291,250.345,0.776547,0.000995612,1.02768,0.0155488,-0.00107918,-0.00188349
292,248.919,0.770418,0.00102036,1.02633,0.01554,-0.00125905,-0.00192658
293,247.608,0.770028,0.00102207,1.02507,0.0155312,-0.00143892,-0.00197035
294,250.76,0.781402,0.000976836,1.02832,0.0155225,-0.00161879,-0.0019692
295,249.843,0.775028,0.00100247,1.02749,0.0155137,-0.00179866,-0.00200311
296,249.445,0.774632,0.00100419,1.02717,0.0155049,-0.00197853,-0.00204728
297,247.351,0.763109,0.0010509,1.0251,0.0154962,-0.0021584,-0.00204515
298,248.404,0.768191,0.00103056,1.02626,0.0154874,-0.00233827,-0.00207207
299,248.31,0.767801,0.00103226,1.02624,0.0154786,-0.00251814,-0.00211601
300,251.031,0.77913,0.000987255,1.02906,0.0154699,-0.00269801,-0.00210106
301,250.188,0.772869,0.0010125,1.02832,0.0154611,0.0332289,-0.00213668
302,248.15,0.766887,0.00103683,1.02634,0.0154523,0.0332882,-0.00216728
303,251.513,0.778332,0.000991551,1.02985,0.0154436,0.0333474,-0.00212526
304,250.9,0.778029,0.000992979,1.02934,0.0154348,0.0334067,-0.0021734
305,252.5,0.783958,0.000969719,1.03102,0.015426,0.0334659,-0.002209
306,248.705,0.76591,0.00104251,1.02731,0.0154173,0.0335252,-0.00212379
307,244.919,0.755496,0.00108526,1.02338,0.0154085,0.0335844,-0.00208831
308,243.622,0.75112,0.00110345,1.02206,0.0153997,0.0336437,-0.00211171
309,241.268,0.743293,0.00113612,1.01951,0.015391,0.0337029,-0.00211016
310,238.257,0.73633,0.00116558,1.01615,0.0153822,0.0337621,-0.00210996
311,237.431,0.736035,0.00116707,1.01527,0.0153734,0.0338214,-0.00213794
312,234.897,0.729963,0.00119316,1.01236,0.0153647,0.0338806,-0.00212772
313,235.636,0.732456,0.00118282,1.01332,0.0153559,0.0339399,-0.00214794
314,235.328,0.729355,0.00119624,1.01303,0.0153471,0.0339991,-0.00217026
315,233.912,0.72648,0.00120877,1.01142,0.0153384,0.0340584,-0.00219029
316,233.325,0.726174,0.00121033,1.01079,0.0153296,0.0341176,-0.00221464
317,230.021,0.721602,0.00123045,1.00683,0.0153208,0.0341769,-0.00219406
318,230.817,0.721287,0.00123206,1.00788,0.0153121,0.0342361,-0.00221106
319,232.236,0.72297,0.00122506,1.00969,0.0153033,0.0342954,-0.00222157
320,233.708,0.725031,0.00121648,1.01157,0.0152945,0.0343546,-0.00223222
321,231.897,0.722368,0.00122821,1.00943,0.0152858,0.0344139,-0.00224619
322,229.185,0.718434,0.00124563,1.00615,0.015277,0.0344731,-0.00224025
323,230.835,0.719779,0.00124005,1.00827,0.0152682,0.0345324,-0.00224871
324,227.234,0.71641,0.00125513,1.00386,0.0152595,0.0345916,-0.00223942
325,225.725,0.7149,0.00126207,1.00202,0.0152507,0.0346509,-0.0022444
326,228.124,0.717241,0.00125206,1.00511,0.0152419,0.0347101,-0.00224879
327,225.224,0.714304,0.00126535,1.00152,0.0152332,0.0347694,-0.00223276
328,218.971,0.711568,0.0012781,0.993615,0.0152244,0.0348286,-0.00218073
329,223.05,0.71202,0.00127633,0.998888,0.0152156,0.0348879,-0.00218305
330,222.561,0.711712,0.00127797,0.998326,0.0152068,0.0349471,-0.00218818
331,222.949,0.711396,0.00127953,0.998859,0.0151981,0.00195837,-0.00219469
332,218.209,0.710307,0.00128466,0.992811,0.0151893,0.00181854,-0.00218014
333,216.882,0.710234,0.00128513,0.991134,0.0151805,0.0016787,-0.00217735
334,217.268,0.709935,0.00128665,0.991658,0.0151718,0.00153887,-0.00217484
335,211.721,0.712596,0.00127423,0.984565,0.015163,0.00139903,-0.00218823
336,211.28,0.712305,0.00127575,0.984021,0.0151542,0.00125919,-0.00217519
337,212.88,0.710945,0.00128228,0.986089,0.0151455,0.00111936,-0.00217192
338,210.74,0.711717,0.00127876,0.983368,0.0151367,0.00097952,-0.00216414
339,206.221,0.913204,0.000301866,0.979404,0.0151279,0.000839683,-0.00394911
