tau,s_tmp,cash,delta,pv,r,q,PL
100,294.285,0.763743,0.000838989,1.00977,0.0172658,0.000756548,0.000872007
101,293.59,0.765046,0.000834676,1.00933,0.0172504,0.000605325,0.000766349
102,296.739,0.812279,0.000675625,1.01196,0.0172351,0.000454102,0.000802318
103,297.972,0.834213,0.000602141,1.01293,0.0172197,0.000302879,0.000701781
104,299.445,0.835575,0.000597726,1.01396,0.0172044,0.000151655,0.000599134
105,301.043,0.873731,0.000471111,1.01495,0.017189,4.3195e-07,0.000608394
106,299.425,0.83852,0.000588843,1.01424,0.0171737,-0.000150791,0.000599348
107,298.491,0.839892,0.000584377,1.01385,0.0171584,-0.000302015,0.000475629
108,296.947,0.820739,0.00064901,1.01303,0.017143,-0.000453238,0.000432547
109,294.464,0.776398,0.000799721,1.01139,0.0171277,-0.000604461,0.000494224
110,296.177,0.801587,0.000714796,1.01281,0.0171123,-0.000755684,0.000479299
111,296.311,0.802948,0.000710326,1.01306,0.017097,-0.000906908,0.000365512
112,297.568,0.826589,0.000631006,1.01403,0.0170816,-0.00105813,0.000325963
113,297.175,0.82797,0.000626484,1.01394,0.0170663,-0.00120935,0.000200924
114,296.134,0.807154,0.000696906,1.01341,0.017051,-0.00136058,0.000119533
115,301.418,0.888848,0.000425995,1.01646,0.0170356,-0.0015118,0.000786889
116,301.88,0.890303,0.000421311,1.01679,0.0170203,-0.00166302,0.000695593
117,303.719,0.907854,0.000363659,1.01761,0.0170049,-0.00181425,0.000693618
118,302.726,0.909342,0.000358882,1.01738,0.0169896,-0.00196547,0.000605922
119,300.421,0.877377,0.000465422,1.01656,0.0169742,-0.00211669,0.000637778
120,299.083,0.859631,0.000524888,1.01606,0.0169589,-0.00226792,0.00056052
121,300.592,0.882086,0.000450542,1.01697,0.0169436,0.154889,0.000547951
122,298.831,0.86617,0.000504136,1.01636,0.0169282,0.157317,0.00046436
123,299.478,0.888446,0.000430105,1.01687,0.0169129,0.159744,0.000387621
124,300.602,0.891669,0.000419712,1.01755,0.0168975,0.162172,0.00028501
125,297.009,0.855794,0.000540829,1.01606,0.0168822,0.164599,0.000363557
126,297.979,0.879677,0.00046106,1.01678,0.0168668,0.167027,0.000278256
127,297.504,0.862788,0.000518178,1.01677,0.0168515,0.169455,0.000175359
128,296.368,0.844381,0.000580664,1.0164,0.0168362,0.171882,7.26757e-05
129,296.126,0.84805,0.000568684,1.0165,0.0168208,0.17431,-5.26823e-05
130,296.994,0.873569,0.000483165,1.01719,0.0168055,0.176737,-0.000124249
131,297.107,0.877218,0.000471256,1.01747,0.0167901,0.179165,-0.000240782
132,295.113,0.85945,0.000531834,1.01666,0.0167748,0.181593,-0.000260886
133,296.214,0.863273,0.000519331,1.01748,0.0167595,0.18402,-0.00037882
134,297.86,0.888465,0.000435151,1.01844,0.0167441,0.186448,-0.000364229
135,297.592,0.892157,0.000423108,1.01855,0.0167288,0.188876,-0.000477493
136,294.661,0.852273,0.000558823,1.0174,0.0167134,0.191303,-0.000463156
137,292.51,0.831821,0.000629172,1.01639,0.0166981,0.193731,-0.000529104
138,291.168,0.809975,0.000704672,1.01576,0.0166827,0.196158,-0.000607465
139,289.732,0.789649,0.000775335,1.01498,0.0166674,0.198586,-0.000688939
140,289.651,0.793212,0.000763586,1.01521,0.0166521,0.201014,-0.000825827
141,287.887,0.774398,0.000829491,1.01409,0.0166367,0.203441,-0.000888173
142,285.951,0.729677,0.000986475,1.01267,0.0166214,0.205869,-0.000912005
143,284.958,0.733021,0.000975418,1.01206,0.016606,0.208297,-0.00108445
144,288.29,0.785624,0.000793633,1.01539,0.0165907,0.210724,-0.00096698
145,287.452,0.765214,0.000865225,1.01502,0.0165753,0.213152,-0.00109221
146,287.285,0.768837,0.000853247,1.01521,0.01656,0.215579,-0.00124873
147,290.089,0.820575,0.000675522,1.01761,0.0165447,0.218007,-0.00106999
148,289.676,0.824624,0.000662083,1.01764,0.0165293,0.220435,-0.00122325
149,292.809,0.881377,0.000468792,1.0197,0.016514,0.222862,-0.00106022
150,289.677,0.833463,0.000634622,1.01824,0.0164986,0.22529,-0.000942144
151,288.451,0.810574,0.000714115,1.01761,0.0164833,0.00672301,-0.00104663
152,290.443,0.836103,0.000626359,1.01908,0.0164679,0.00624279,-0.00105612
153,290.342,0.837323,0.000622294,1.01921,0.0164526,0.00576258,-0.00120989
154,291.649,0.86557,0.000525582,1.02012,0.0164373,0.00528237,-0.00126314
155,289.558,0.839909,0.000614342,1.01913,0.0164219,0.00480216,-0.0013313
156,290.716,0.868743,0.000515298,1.02,0.0164066,0.00432195,-0.00145514
157,289.169,0.842352,0.000606705,1.01927,0.0163912,0.00384174,-0.00148185
158,288.802,0.817203,0.000693921,1.01924,0.0163759,0.00336153,-0.00163065
159,285.156,0.762866,0.000884605,1.01662,0.0163605,0.00288132,-0.00150451
160,285.767,0.762851,0.000884784,1.01736,0.0163452,0.00240111,-0.00166779
161,287.408,0.791341,0.00078578,1.01889,0.0163299,0.0019209,-0.00170583
162,291.693,0.879159,0.00048484,1.02169,0.0163145,0.00144069,-0.00110764
163,293.364,0.913912,0.000366512,1.02254,0.0162992,0.00096048,-0.00110162
164,289.491,0.850766,0.000584781,1.02095,0.0162838,0.00048027,-0.000893434
165,290.274,0.851401,0.000582724,1.02162,0.0162685,5.96318e-08,-0.00106512
166,288.565,0.821879,0.000685163,1.02081,0.0162532,-0.000480151,-0.00121462
167,289.633,0.852365,0.000580027,1.02171,0.0162378,-0.000960361,-0.00135044
168,291.699,0.887867,0.000458449,1.02299,0.0162225,-0.00144057,-0.00139272
169,292.406,0.928184,0.000320702,1.02349,0.0162071,-0.00192078,-0.00153571
170,292.104,0.930465,0.000313031,1.02362,0.0161918,-0.00240099,-0.00171273
171,293.554,0.972406,0.000170294,1.02429,0.0161764,-0.0028812,-0.00189654
172,295.566,1.0135,3.14162e-05,1.02481,0.0161611,-0.00336141,-0.00202575
173,294.877,0.981049,0.000141606,1.02498,0.0161458,-0.00384162,-0.00217518
174,295.182,1.02731,-1.49747e-05,1.02524,0.0161304,-0.00432183,-0.00234932
175,292.401,0.940353,0.000282575,1.02505,0.0161151,-0.00480204,-0.00206684
176,293.603,0.995367,9.53371e-05,1.02564,0.0160997,-0.00528225,-0.00228051
177,293.606,0.999697,8.0739e-05,1.02596,0.0160844,-0.00576247,-0.0025555
178,293.532,1.00325,6.87813e-05,1.02629,0.016069,-0.00624268,-0.00284904
179,296.39,1.07975,-0.000189166,1.0265,0.0160537,-0.00672289,-0.0028195
180,294.602,1.00381,6.87674e-05,1.02721,0.0160384,0.00514519,-0.00314584
181,290.896,0.842395,0.000623793,1.02626,0.016023,0.00480218,-0.00241016
182,291.626,0.824475,0.000685377,1.02705,0.0160077,0.00445917,-0.00270574
183,290.998,0.80663,0.000746835,1.02688,0.0163945,0.00411617,-0.00292054
184,288.592,0.761545,0.000903193,1.02503,0.0163836,0.00377316,-0.00282972
185,289.664,0.778879,0.000843478,1.02611,0.0163726,0.00343015,-0.00290099
186,286.114,0.74638,0.000957193,1.02299,0.0163616,0.00308714,-0.00274494
187,287.35,0.747292,0.000954145,1.02433,0.0163507,0.00274414,-0.00286046
188,287.797,0.765499,0.000891005,1.02488,0.0163397,0.00240113,-0.00295553
189,284.928,0.731151,0.00101168,1.02225,0.0163288,0.00205812,-0.00284561
190,279.979,0.650347,0.00130041,1.01674,0.0163178,0.00171511,-0.00230783
191,278.882,0.651188,0.0012975,1.01549,0.0163068,0.00137211,-0.00245116
192,275.891,0.605277,0.00146402,1.01145,0.0162959,0.0010291,-0.00226237
193,274.192,0.584109,0.00154132,1.00902,0.0162849,0.000686092,-0.00228954
194,271.712,0.544408,0.00168753,1.00515,0.016274,0.000343084,-0.00221602
195,270.119,0.523737,0.00176415,1.00256,0.016263,7.67822e-08,-0.00229436
196,272.268,0.545984,0.00168252,1.00646,0.0162521,-0.000342931,-0.0023761
197,269.529,0.503087,0.00184177,1.00188,0.0162411,-0.000685938,-0.00238807
198,274.269,0.589189,0.00152791,1.01005,0.0162301,-0.00102895,-0.0018008
199,274.406,0.589952,0.00152522,1.01044,0.0162192,-0.00137195,-0.00196209
200,272.984,0.570666,0.00159595,1.00837,0.0162082,-0.00171496,-0.00203699
201,271.455,0.550598,0.00166997,1.00602,0.0161973,-0.00205797,-0.00210585
202,269.507,0.507405,0.00183031,1.00281,0.0161863,-0.00240098,-0.00212262
203,270.648,0.530543,0.00174489,1.00503,0.0161753,-0.00274398,-0.00223094
204,268.774,0.508838,0.00182572,1.00187,0.0161644,-0.00308699,-0.00232576
205,268.919,0.509474,0.00182342,1.00233,0.0161534,-0.00343,-0.00250756
206,268.919,0.51011,0.00182112,1.00253,0.0161425,-0.003773,-0.00268349
207,271.641,0.555313,0.00165478,1.00747,0.0161315,-0.00411601,-0.00264699
208,270.062,0.534279,0.00173273,1.00495,0.0161205,-0.00445902,-0.00272263
209,269.196,0.512369,0.00181419,1.0036,0.0161096,-0.00480203,-0.00286193
210,270.763,0.536138,0.00172662,1.00658,0.0160986,0.0272483,-0.00294115
211,265.343,0.467586,0.00198519,0.996711,0.0160877,0.0272138,-0.00236751
212,267.303,0.492797,0.0018911,1.00082,0.0160767,0.0271793,-0.00252095
213,266.993,0.493777,0.00188765,1.00046,0.0160658,0.0271448,-0.0026914
214,272.815,0.585183,0.00155283,1.01086,0.0160548,0.0271103,-0.00204699
215,268.25,0.520882,0.00179274,1.0033,0.0160438,0.0270758,-0.00151419
216,267.841,0.498317,0.00187721,1.00279,0.0160329,0.0270413,-0.00167929
217,266.845,0.499313,0.0018737,1.00115,0.0160219,0.0270068,-0.00185132
218,266.731,0.475855,0.00196186,1.00118,0.016011,0.0269723,-0.00203286
219,265.461,0.476813,0.00195848,0.998944,0.016,0.0269378,-0.00223145
220,266.751,0.477778,0.00195508,1.00171,0.015989,0.0269033,-0.00240912
221,263.934,0.453555,0.00204708,0.996335,0.0159781,0.0268688,-0.00248568
222,263.776,0.428423,0.00214258,0.99626,0.0159671,0.0268343,-0.00267466
223,262.024,0.402548,0.00224157,0.992755,0.0159562,0.0267998,-0.0028626
224,263.949,0.456541,0.00203724,0.997134,0.0159452,0.0267653,-0.00286625
225,262.084,0.404713,0.00223522,0.99341,0.0159342,0.0267308,-0.00288246
226,265.408,0.48444,0.00193505,1.00059,0.0159233,0.0266963,-0.00257555
227,265.019,0.45999,0.00202753,1.00008,0.0159123,0.0266618,-0.00275085
228,267.935,0.511267,0.00183638,1.00587,0.0159014,0.0266273,-0.00257234
229,269.988,0.559866,0.00165659,1.00968,0.0158904,0.0265928,-0.00255101
230,264.642,0.463743,0.00202002,1.00005,0.0158795,0.0265583,-0.00172419
231,263.977,0.464409,0.00201772,0.99892,0.0158685,0.0265238,-0.00187961
232,262.888,0.439087,0.00211426,0.996893,0.0158575,0.0264893,-0.00199075
233,262.064,0.413067,0.00221378,0.995349,0.0158466,0.0264548,-0.00213018
234,265.508,0.492645,0.00191429,1.00268,0.0158356,0.0264203,-0.0017812
235,263.945,0.467859,0.00200841,0.999798,0.0158247,0.0263858,-0.00182855
236,265.584,0.494251,0.00190926,1.0033,0.0158137,0.0263513,-0.00197909
237,264.309,0.469351,0.00200369,1.00102,0.0158027,0.0263168,-0.00207523
238,265.319,0.495809,0.00190419,1.00325,0.0157918,0.0262823,-0.0022221
239,265.255,0.470745,0.00199889,1.00336,0.0157808,0.0262478,-0.00239546
240,261.576,0.417982,0.0022007,0.995952,0.0157699,0.00337272,-0.00231908
241,261.785,0.418292,0.00219961,0.996608,0.0157589,0.00314789,-0.00249179
242,262.689,0.445754,0.00209515,0.998754,0.0157479,0.00292305,-0.0026274
243,265.925,0.498957,0.00189517,1.00547,0.015737,0.00269821,-0.00253694
244,267.334,0.524858,0.00179838,1.00828,0.015726,0.00247337,-0.002651
245,268.103,0.525356,0.00179661,1.00984,0.0157151,0.00224854,-0.00280196
246,265.477,0.500494,0.00189036,1.0052,0.0157041,0.0020237,-0.00286009
247,266.095,0.500943,0.00188876,1.00659,0.0156932,0.00179886,-0.00305867
248,268.474,0.552043,0.00169852,1.01107,0.0156822,0.00157402,-0.00302401
249,267.102,0.527742,0.00178959,1.00884,0.0156712,0.00134919,-0.00309762
250,267.729,0.528233,0.00178785,1.01017,0.0156603,0.00112435,-0.00327921
251,270.373,0.578346,0.00160259,1.01484,0.0156493,0.000899511,-0.00319588
252,272.59,0.602713,0.00151329,1.01844,0.0156384,0.000674674,-0.00321455
253,269.573,0.555366,0.00168903,1.01391,0.0156274,0.000449836,-0.00322811
254,269.017,0.555898,0.00168714,1.01319,0.0156164,0.000224999,-0.00342529
255,270.223,0.580972,0.00159444,1.01536,0.0156055,1.61057e-07,-0.00353918
256,272.748,0.628595,0.00141992,1.01942,0.0155945,-0.000224676,-0.00354375
257,270.221,0.58256,0.00159038,1.01575,0.0155836,-0.000449514,-0.00343382
258,266.786,0.53359,0.00177403,1.01006,0.0155726,-0.000674351,-0.00318359
259,263.687,0.454466,0.00207417,1.0043,0.0155616,-0.000899189,-0.00290182
260,262.016,0.42685,0.00217964,1.00102,0.0155507,-0.00112403,-0.00307042
261,264.702,0.482927,0.00196785,1.00674,0.0155397,-0.00134886,-0.00291905
262,262.263,0.427925,0.00217764,1.00196,0.0155288,-0.0015737,-0.00291771
263,261.83,0.4282,0.00217665,1.00124,0.0155178,-0.00179854,-0.00313203
264,265.512,0.511674,0.00186232,1.0089,0.0155068,-0.00202338,-0.00275577
265,264.79,0.485173,0.00196247,1.00772,0.0154959,-0.00224821,-0.00290366
266,267.874,0.539283,0.00176054,1.01359,0.0154849,-0.00247305,-0.0027025
267,268.653,0.565491,0.00166306,1.01512,0.015474,-0.00269789,-0.00284187
268,267.346,0.540334,0.00175723,1.01307,0.015463,-0.00292273,-0.00294395
269,264.82,0.487396,0.0019572,1.00859,0.0154521,-0.00314756,-0.00288455
270,262.017,0.431686,0.00216989,1.00308,0.0154411,-0.0033724,-0.00285032
271,258.889,0.38078,0.0023666,0.996282,0.0154301,0.00251823,-0.00281467
272,259.328,0.405865,0.00226995,0.997518,0.0154192,0.00233836,-0.00299169
273,258.881,0.381314,0.00236486,0.996701,0.0154082,0.00215849,-0.00316865
274,255.034,0.330862,0.00256277,0.987405,0.0156978,0.00197862,-0.00295021
275,254.86,0.30484,0.00266494,0.987172,0.015689,0.00179875,-0.00314571
276,254.283,0.30494,0.00266461,0.985886,0.0156803,0.00161888,-0.00338158
277,252.9,0.278476,0.00276931,0.982368,0.0156715,0.00143901,-0.00353305
278,250.192,0.224466,0.00298524,0.974872,0.0156627,0.00125914,-0.00352209
279,249.047,0.224415,0.0029855,0.971671,0.015654,0.00107927,-0.00372749
280,251.526,0.251866,0.0028764,0.979186,0.0156452,0.000899399,-0.00382968
281,250.267,0.22445,0.002986,0.97576,0.0156364,0.000719528,-0.00401246
282,252.875,0.279438,0.00276859,0.983413,0.0156277,0.000539658,-0.00386757
283,247.65,0.197824,0.00309819,0.968252,0.0156189,0.000359787,-0.00315928
284,243.205,0.120988,0.00341416,0.953808,0.0156101,0.000179916,-0.00247823
285,251.185,0.256012,0.00287664,0.979338,0.0156014,4.58268e-08,-0.000757844
286,250.539,0.256012,0.00287668,0.977671,0.0155926,-0.000179825,-0.000938421
287,249.854,0.228337,0.00298748,0.975885,0.0155838,-0.000359695,-0.00111336
288,249.303,0.228285,0.00298773,0.974452,0.0155751,-0.000539566,-0.00131767
289,248.069,0.200209,0.00310094,0.970906,0.0155663,-0.000719436,-0.00145008
290,248.218,0.200104,0.00310139,0.971594,0.0155575,-0.000899307,-0.00166974
291,250.345,0.228388,0.00298843,0.978216,0.0155488,-0.00107918,-0.00168871
292,248.919,0.200057,0.00310228,0.974173,0.01554,-0.00125905,-0.00190047
293,247.608,0.199953,0.00310272,0.970338,0.0155312,-0.00143892,-0.00212676
294,250.76,0.256576,0.00287694,0.980102,0.0155225,-0.00161879,-0.00210574
295,249.843,0.228499,0.00298934,0.977636,0.0155137,-0.00179866,-0.00227035
296,249.445,0.228449,0.00298957,0.976667,0.0155049,-0.00197853,-0.00248523
297,247.351,0.17123,0.00322092,0.970414,0.0154962,-0.0021584,-0.00248758
298,248.404,0.200047,0.00310492,0.973941,0.0154874,-0.00233827,-0.00262027
299,248.31,0.199938,0.00310537,0.973877,0.0154786,-0.00251814,-0.00284516
300,251.031,0.25725,0.00287707,0.982236,0.0154699,-0.00269801,-0.00275191
301,250.188,0.229279,0.00298917,0.980059,0.0154611,0.0332289,-0.00292437
302,248.15,0.200956,0.00310363,0.974207,0.0154523,0.0332882,-0.00308632
303,251.513,0.259215,0.00287231,0.984493,0.0154436,0.0333474,-0.00285564
304,250.9,0.259704,0.00287067,0.983036,0.0154348,0.0334067,-0.00308185
305,252.5,0.288596,0.00275655,0.987861,0.015426,0.0334659,-0.00323677
306,248.705,0.203528,0.00309889,0.977101,0.0154173,0.0335252,-0.00286278
307,244.919,0.147744,0.00332698,0.965273,0.0154085,0.0335844,-0.00268801
308,243.622,0.123162,0.00342821,0.961189,0.0153997,0.0336437,-0.00283847
309,241.268,0.0731622,0.00363579,0.953206,0.015391,0.0337029,-0.00284416
310,238.257,0.0226466,0.00384816,0.942357,0.0153822,0.0337621,-0.00285933
311,237.431,0.0225759,0.00384882,0.939495,0.0153734,0.0338214,-0.00308971
312,234.897,-0.0281492,0.00406513,0.929763,0.0153647,0.0338806,-0.00302632
313,235.636,-0.0028481,0.00395813,0.933036,0.0153559,0.0339399,-0.00320727
314,235.328,-0.0285525,0.00406772,0.93211,0.0153471,0.0339991,-0.00341323
315,233.912,-0.0542651,0.00417802,0.926638,0.0153384,0.0340584,-0.00361389
316,233.325,-0.0545447,0.0041796,0.924526,0.0153296,0.0341176,-0.00386526
317,230.021,-0.103396,0.00439236,0.910611,0.0153208,0.0341769,-0.00367265
318,230.817,-0.103779,0.00439441,0.914406,0.0153121,0.0342361,-0.00388046
319,232.236,-0.0803179,0.00429378,0.920839,0.0153033,0.0342954,-0.00398604
320,233.708,-0.0550631,0.00418611,0.927347,0.0152945,0.0343546,-0.00408273
321,231.897,-0.0809879,0.00429829,0.920018,0.0152858,0.0344139,-0.00424515
322,229.185,-0.127144,0.00450007,0.90841,0.015277,0.0344731,-0.00420423
323,230.835,-0.105475,0.00440661,0.916016,0.0152682,0.0345324,-0.00429282
324,227.234,-0.149712,0.00460168,0.90015,0.0152595,0.0345916,-0.00420442
325,225.725,-0.171762,0.00469977,0.893413,0.0152507,0.0346509,-0.00431894
326,228.124,-0.128794,0.00451184,0.904822,0.0152419,0.0347101,-0.00435769
327,225.224,-0.172656,0.00470699,0.891622,0.0152332,0.0347694,-0.00415091
328,218.971,-0.272178,0.00516191,0.860991,0.0152244,0.0348286,-0.00286133
329,223.05,-0.214036,0.00490168,0.881733,0.0152156,0.0348879,-0.00244959
330,222.561,-0.214891,0.00490595,0.879612,0.0152068,0.0349471,-0.0026297
331,222.949,-0.21603,0.00491104,0.881719,0.0151981,0.00195837,-0.0028368
332,218.209,-0.275534,0.00518372,0.857924,0.0151893,0.00181854,-0.00232388
333,216.882,-0.295045,0.00527365,0.851137,0.0151805,0.0016787,-0.00242156
334,217.268,-0.29637,0.00527972,0.853321,0.0151718,0.00153887,-0.00257792
335,211.721,-0.353793,0.0055509,0.823501,0.015163,0.00139903,-0.00205212
336,211.28,-0.355208,0.00555755,0.821185,0.0151542,0.00125919,-0.00219471
337,212.88,-0.343825,0.00550402,0.830137,0.0151455,0.00111936,-0.00226574
338,210.74,-0.357938,0.00557094,0.818413,0.0151367,0.00097952,-0.00233156
339,206.221,-0.392195,0.005737,0.792896,0.0151279,0.000839683,-0.00200214
340,205.786,-0.402953,0.00578921,0.790471,0.0151192,0.000699847,-0.00208594
341,207.078,-0.395043,0.00575094,0.797987,0.0151104,0.000560011,-0.00213741
342,204.916,-0.405776,0.00580324,0.785592,0.0151016,0.000420174,-0.00219127
