tau,s_tmp,cash,delta,pv,r,q,PL
62,279.09,0.566604,0.00153109,0.992815,0.0181726,0.00393208,0.00110233
63,277.798,0.541784,0.00162056,0.990997,0.018177,0.00362962,0.000974385
64,280.379,0.593887,0.00143484,0.995196,0.0181814,0.00332716,0.000988885
65,280.129,0.569922,0.0015205,0.995047,0.0181859,0.0030247,0.000812007
66,278.906,0.570931,0.001517,0.993425,0.0181903,0.00272223,0.000606594
67,283.171,0.644721,0.00125653,0.999684,0.0181947,0.00241977,0.000848501
68,280.506,0.598843,0.0014202,0.996262,0.0181992,0.00211731,0.000956481
69,280.205,0.599896,0.00141656,0.996042,0.0182036,0.00181484,0.000780843
70,282.563,0.62532,0.00132669,0.999532,0.018208,0.00151238,0.000662454
71,283.299,0.649769,0.0012405,1.00069,0.0182125,0.00120992,0.000516535
72,278.779,0.578469,0.00149638,0.994581,0.0182169,0.000907454,0.00104874
73,281.511,0.605091,0.00140192,0.998758,0.0182213,0.000604991,0.000988564
74,277.999,0.554186,0.00158514,0.993835,0.0182258,0.000302528,0.00101858
75,272.449,0.465319,0.00191142,0.984374,0.0182302,6.45E-08,0.0017104
76,272.799,0.485831,0.00183631,0.98527,0.0182346,-0.000302399,0.00150596
77,274.979,0.506051,0.00176287,0.989486,0.0182391,-0.000604862,0.00131677
78,276.626,0.531005,0.00167275,0.992552,0.0182435,-0.000907325,0.00117782
79,274.645,0.50842,0.00175507,0.989387,0.0182479,-0.00120979,0.00105431
80,276.339,0.533415,0.00166471,0.992564,0.0182524,-0.00151225,0.000873945
81,279.072,0.590254,0.00146112,0.997093,0.0182568,-0.00181471,0.000918772
82,276.734,0.536173,0.00165665,0.99369,0.0182612,-0.00211718,0.000932776
83,281.098,0.619684,0.00135964,1.00041,0.0182657,-0.00241964,0.00146527
84,277.775,0.567933,0.00154605,0.995833,0.0182701,-0.0027221,0.00155333
85,280.17,0.622637,0.00135088,0.99958,0.0182745,-0.00302457,0.00153401
86,279.851,0.5978,0.00143973,0.999362,0.0182789,-0.00332703,0.00134867
87,281.612,0.625314,0.00134212,1.00197,0.0182834,-0.00362949,0.00130609
88,277.055,0.544923,0.00163238,0.995641,0.0182878,-0.00393196,0.00154229
89,279.695,0.602416,0.00142691,0.99983,0.0182922,-0.00423442,0.00168532
90,280.585,0.629913,0.001329,1.00128,0.0182967,-0.00453688,0.00152889
91,283.134,0.68035,0.00115098,1.00473,0.0183011,0.00211756,0.00150033
92,284.946,0.704514,0.0010663,1.00701,0.0173885,0.00196633,0.00134145
93,287.475,0.727621,0.00098604,1.00979,0.0173732,0.00181511,0.00129619
94,288.092,0.749518,0.000910156,1.01057,0.0173578,0.00166389,0.00116124
95,290.471,0.770341,0.000838596,1.0128,0.0173425,0.00151266,0.00112761
96,288.753,0.752656,0.000899974,1.01154,0.0173271,0.00136144,0.000986428
97,289.778,0.773458,0.000828315,1.01261,0.0173118,0.00121022,0.000873365
98,291.311,0.797682,0.000745287,1.01401,0.0172964,0.00105899,0.000785602
99,290.803,0.799234,0.00074008,1.01379,0.0172811,0.000907772,0.000664299
100,294.285,0.850664,0.000565447,1.01628,0.0172658,0.000756548,0.000788988
101,293.59,0.852256,0.000560164,1.01603,0.0172504,0.000605325,0.0006887
102,296.739,0.896381,0.000411599,1.01779,0.0172351,0.000454102,0.000724372
103,297.972,0.916535,0.000344105,1.01844,0.0172197,0.000302879,0.000633891
104,299.445,0.918158,0.000338832,1.01908,0.0172044,0.000151655,0.000543403
105,301.043,0.95179,0.000227254,1.01965,0.017189,4.32E-07,0.00055367
106,299.425,0.921606,0.000328213,1.01934,0.0171737,-0.000150791,0.00054369
107,298.491,0.923244,0.000322868,1.01918,0.0171584,-0.000302015,0.000433413
108,296.947,0.906466,0.000379516,1.01877,0.017143,-0.000453238,0.000393021
109,294.464,0.865926,0.000517334,1.01782,0.0171277,-0.000604461,0.000446759
110,296.177,0.889757,0.000437009,1.01875,0.0171123,-0.000755684,0.000434655
111,296.311,0.891413,0.000431558,1.01896,0.017097,-0.000906908,0.000330457
112,297.568,0.913424,0.000357729,1.01958,0.0170816,-0.00105813,0.00029598
113,297.175,0.915097,0.00035224,1.01959,0.0170663,-0.00120935,0.00018283
114,296.134,0.896511,0.000415146,1.01934,0.017051,-0.00136058,0.000107705
115,301.418,0.969221,0.000174057,1.02097,0.0170356,-0.0015118,0.000713452
116,301.88,0.970939,0.000168515,1.02117,0.0170203,-0.00166302,0.000637438
117,303.719,0.985867,0.000119513,1.02153,0.0170049,-0.00181425,0.000638249
118,302.726,0.987604,0.000113924,1.02153,0.0169896,-0.00196547,0.000566896
119,300.421,0.961493,0.000200992,1.02129,0.0169742,-0.00211669,0.000589543
120,299.083,0.946538,0.000251141,1.02113,0.0169589,-0.00226792,0.000521388
121,300.592,0.966543,0.000184843,1.02159,0.0169436,0.154889,0.000512511
122,298.831,0.953269,0.000229494,1.02141,0.0169282,0.157317,0.000438621
123,299.478,0.973017,0.000163799,1.0217,0.0169129,0.159744,0.00037258
124,300.602,0.976296,0.000153116,1.02204,0.0168975,0.162172,0.000286196
125,297.009,0.945603,0.000256677,1.02149,0.0168822,0.164599,0.00034977
126,297.979,0.967131,0.000184694,1.02189,0.0168668,0.167027,0.000274897
127,297.504,0.952859,0.000232902,1.02196,0.0168515,0.169455,0.000183532
128,296.368,0.936852,0.000287171,1.02187,0.0168362,0.171882,9.08E-05
129,296.126,0.940689,0.000274496,1.022,0.0168208,0.17431,-2.23E-05
130,296.994,0.96403,0.000196185,1.02238,0.0168055,0.176737,-8.50E-05
131,297.107,0.967813,0.000183698,1.02258,0.0167901,0.179165,-0.000187759
132,295.113,0.952592,0.000235514,1.0223,0.0167748,0.181593,-0.000208662
133,296.214,0.956592,0.000222277,1.02275,0.0167595,0.18402,-0.000313883
134,297.86,0.97945,0.000145798,1.02318,0.0167441,0.186448,-0.000298191
135,297.592,0.983289,0.000133126,1.0233,0.0167288,0.188876,-0.000395785
136,294.661,0.948326,0.000252002,1.02297,0.0167134,0.191303,-0.000387134
137,292.51,0.929912,0.000315235,1.02257,0.0166981,0.193731,-0.000450187
138,291.168,0.909752,0.00038479,1.02232,0.0166827,0.196158,-0.0005259
139,289.732,0.890662,0.000451032,1.02195,0.0166674,0.198586,-0.000605728
140,289.651,0.894498,0.000438177,1.02215,0.0166521,0.201014,-0.000738428
141,287.887,0.876513,0.000501036,1.02156,0.0166367,0.203441,-0.000800889
142,285.951,0.832402,0.000655717,1.02073,0.0166214,0.205869,-0.000826158
143,284.958,0.835993,0.000643623,1.0204,0.016606,0.208297,-0.000999278
144,288.29,0.88859,0.000461682,1.02257,0.0165907,0.210724,-0.000879896
145,287.452,0.868708,0.000531258,1.02242,0.0165753,0.213152,-0.00100416
146,287.285,0.872619,0.000518097,1.02262,0.01656,0.215579,-0.00115958
147,290.089,0.924005,0.000341401,1.02402,0.0165447,0.218007,-0.000979857
148,289.676,0.928413,0.000326537,1.02413,0.0165293,0.220435,-0.00112904
149,292.809,0.983042,0.00014031,1.02509,0.016514,0.222862,-0.000968217
150,289.677,0.937999,0.000296044,1.02462,0.0164986,0.22529,-0.000861857
151,288.451,0.915923,0.000372731,1.0244,0.0164833,0.00672301,-0.000965947
152,290.443,0.941628,0.000284376,1.0252,0.0164679,0.00624279,-0.00097262
153,290.342,0.94336,0.000278561,1.02536,0.0164526,0.00576258,-0.00112256
154,291.649,0.971567,0.000181994,1.02582,0.0164373,0.00528237,-0.00117194
155,289.558,0.946992,0.000267019,1.02555,0.0164219,0.00480216,-0.00124121
156,290.716,0.976045,0.000167231,1.02602,0.0164066,0.00432195,-0.0013625
157,289.169,0.950513,0.000255679,1.02584,0.0163912,0.00384174,-0.00139185
158,288.802,0.925458,0.000342585,1.02594,0.0163759,0.00336153,-0.00154295
159,285.156,0.869474,0.000539061,1.02461,0.0163605,0.00288132,-0.00141452
160,285.767,0.869542,0.000538963,1.02514,0.0163452,0.00240111,-0.00158448
161,287.408,0.899497,0.000434876,1.02611,0.0163299,0.0019209,-0.00162335
162,291.693,0.990925,0.000121576,1.02738,0.0163145,0.00144069,-0.000996088
163,293.364,1.02686,-7.60E-07,1.02762,0.0162992,0.00096048,-0.000984732
164,289.491,0.962868,0.000220443,1.02746,0.0162838,0.00048027,-0.000778887
165,290.274,0.964033,0.000216578,1.02786,0.0162685,5.96E-08,-0.000958417
166,288.565,0.932798,0.000324968,1.02769,0.0162532,-0.000480151,-0.00111837
167,289.633,0.965976,0.000210561,1.02822,0.0162378,-0.000960361,-0.00126338
168,291.699,1.00482,7.76E-05,1.02874,0.0162225,-0.00144057,-0.00130546
169,292.406,1.04899,-7.34E-05,1.02899,0.0162071,-0.00192078,-0.00145524
170,292.104,1.05282,-8.63E-05,1.02925,0.0161918,-0.00240099,-0.00164558
171,293.554,1.09913,-0.000243907,1.02937,0.0161764,-0.0028812,-0.0018385
172,295.566,1.14363,-0.000394296,1.02905,0.0161611,-0.00336141,-0.00196088
173,294.877,1.1132,-0.00029092,1.02953,0.0161458,-0.00384162,-0.00211665
174,295.182,1.16527,-0.000467153,1.02967,0.0161304,-0.00432183,-0.00229493
175,292.401,1.07115,-0.000145091,1.03073,0.0161151,-0.00480204,-0.00200794
176,293.603,1.13753,-0.000371019,1.03085,0.0160997,-0.00528225,-0.00225308
177,293.606,1.1456,-0.000398313,1.03123,0.0160844,-0.00576247,-0.00257744
178,293.532,1.15286,-0.000422874,1.03166,0.016069,-0.00624268,-0.00293324
179,296.39,1.25122,-0.000754566,1.03044,0.0160537,-0.00672289,-0.00286729
180,294.602,1.1586,-0.000440011,1.03226,0.0160384,0.00514519,-0.00328227
181,290.896,0.94595,0.000291189,1.03296,0.016023,0.00480218,-0.00230318
182,291.626,0.919261,0.000382854,1.03359,0.0160077,0.00445917,-0.0026812
183,290.998,0.892221,0.000475921,1.03365,0.0163945,0.00411617,-0.0029401
184,288.592,0.845224,0.000638915,1.03244,0.0163836,0.00377316,-0.00282982
185,289.664,0.860579,0.000586042,1.03323,0.0163726,0.00343015,-0.00289189
186,286.114,0.832147,0.000685554,1.03105,0.0163616,0.00308714,-0.00275623
187,287.35,0.833119,0.000682308,1.03204,0.0163507,0.00274414,-0.0028584
188,287.797,0.849345,0.000626061,1.03247,0.0163397,0.00240113,-0.00294214
189,284.928,0.819093,0.000732371,1.03061,0.0163288,0.00205812,-0.00284631
190,279.979,0.746045,0.000993413,1.02654,0.0163178,0.00171511,-0.00236423
191,278.882,0.747002,0.000990101,1.02562,0.0163068,0.00137211,-0.0024963
192,275.891,0.704719,0.00114349,1.02252,0.0162959,0.0010291,-0.00232356
193,274.192,0.685143,0.001215,1.02064,0.0162849,0.000686092,-0.00235018
194,271.712,0.64784,0.0013524,1.01759,0.016274,0.000343084,-0.0022826
195,270.119,0.628326,0.00142475,1.01554,0.016263,7.68E-08,-0.00235853
196,272.268,0.649791,0.00134601,1.0187,0.0162521,-0.000342931,-0.00243561
197,269.529,0.608956,0.00149762,1.01506,0.0162411,-0.000685938,-0.00244852
198,274.269,0.690952,0.00119876,1.02162,0.0162301,-0.00102895,-0.00188442
199,274.406,0.69187,0.00119552,1.02196,0.0162192,-0.00137195,-0.00203556
200,272.984,0.674007,0.00126106,1.02036,0.0162082,-0.00171496,-0.00210676
201,271.455,0.655291,0.00133011,1.01853,0.0161973,-0.00205797,-0.00217281
202,269.507,0.614341,0.00148215,1.01598,0.0161863,-0.00240098,-0.00219019
203,270.648,0.636703,0.00139962,1.0178,0.0161753,-0.00274398,-0.00229292
204,268.774,0.616201,0.00147599,1.01529,0.0161644,-0.00308699,-0.00238454
205,268.919,0.617051,0.00147292,1.01571,0.0161534,-0.00343,-0.00255888
206,268.919,0.617901,0.00146985,1.0159,0.0161425,-0.003773,-0.00272744
207,271.641,0.661051,0.00131108,1.01988,0.0161315,-0.00411601,-0.00269108
208,270.062,0.64139,0.00138397,1.01791,0.0161205,-0.00445902,-0.00276364
209,269.196,0.620775,0.00146064,1.01687,0.0161096,-0.00480203,-0.00289681
210,270.763,0.643601,0.00137655,1.01929,0.0160986,0.0272483,-0.00297117
211,265.343,0.578233,0.00162311,1.01134,0.0160877,0.0272138,-0.00242676
212,267.303,0.602772,0.00153152,1.01473,0.0160767,0.0271793,-0.00257401
213,266.993,0.603958,0.0015273,1.01447,0.0160658,0.0271448,-0.00273793
214,272.815,0.690473,0.00121039,1.02281,0.0160548,0.0271103,-0.00212313
215,268.25,0.630268,0.00143503,1.01684,0.0160438,0.0270758,-0.00162636
216,267.841,0.60902,0.00151457,1.01647,0.0160329,0.0270413,-0.00178404
217,266.845,0.610212,0.00151031,1.01518,0.0160219,0.0270068,-0.00194895
218,266.731,0.588004,0.00159378,1.01524,0.016011,0.0269723,-0.00212287
219,265.461,0.589179,0.00158957,1.01346,0.016,0.0269378,-0.00231413
220,266.751,0.590359,0.00158536,1.01574,0.015989,0.0269033,-0.00248393
221,263.934,0.567327,0.00167284,1.01141,0.0159781,0.0268688,-0.00255896
222,263.776,0.543273,0.00176425,1.01138,0.0159671,0.0268343,-0.00274207
223,262.024,0.518338,0.00185963,1.00853,0.0159562,0.0267998,-0.0029258
224,263.949,0.571005,0.00166032,1.01217,0.0159452,0.0267653,-0.00292761
225,262.084,0.521067,0.00185108,1.00915,0.0159342,0.0267308,-0.00294508
226,265.408,0.598224,0.00156059,1.01506,0.0159233,0.0266963,-0.0026449
227,265.019,0.575114,0.001648,1.01468,0.0159123,0.0266618,-0.0028128
228,267.935,0.624134,0.00146526,1.01937,0.0159014,0.0266273,-0.00264063
229,269.988,0.66988,0.00129603,1.02241,0.0158904,0.0265928,-0.00261937
230,264.642,0.579409,0.0016381,1.01476,0.0158795,0.0265583,-0.00184628
231,263.977,0.580273,0.00163504,1.01388,0.0158685,0.0265238,-0.00199535
232,262.888,0.556237,0.00172668,1.01226,0.0158575,0.0264893,-0.00210285
233,262.064,0.531375,0.00182177,1.01103,0.0158466,0.0264548,-0.00223786
234,265.508,0.607776,0.00153424,1.01703,0.0158356,0.0264203,-0.00189988
235,263.945,0.584467,0.00162276,1.01473,0.0158247,0.0263858,-0.001946
236,265.584,0.609712,0.00152791,1.01759,0.0158137,0.0263513,-0.00208851
237,264.309,0.586332,0.00161658,1.01579,0.0158027,0.0263168,-0.00218056
238,265.319,0.611598,0.00152157,1.01762,0.0157918,0.0262823,-0.00231955
239,265.255,0.588099,0.00161037,1.01774,0.0157808,0.0262478,-0.00248365
240,261.576,0.537911,0.00180234,1.01177,0.0157699,0.00337272,-0.00241274
241,261.785,0.538459,0.00180035,1.01234,0.0157589,0.00314789,-0.00257875
242,262.689,0.564998,0.00169943,1.01413,0.0157479,0.00292305,-0.00270815
243,265.925,0.615577,0.00150933,1.01957,0.015737,0.00269821,-0.00262058
244,267.334,0.640025,0.00141799,1.02183,0.015726,0.00247337,-0.00272685
245,268.103,0.640677,0.00141567,1.02309,0.0157151,0.00224854,-0.00286733
246,265.477,0.617618,0.00150264,1.01946,0.0157041,0.0020237,-0.00292268
247,266.095,0.618236,0.00150043,1.0206,0.0156932,0.00179886,-0.00310884
248,268.474,0.665999,0.00132263,1.02417,0.0156822,0.00157402,-0.00307529
249,267.102,0.643631,0.00140648,1.02245,0.0156712,0.00134919,-0.00314442
250,267.729,0.644269,0.00140421,1.02353,0.0156603,0.00112435,-0.00331317
251,270.373,0.690739,0.00123244,1.02719,0.0156493,0.000899511,-0.00323472
252,272.59,0.71321,0.00115011,1.02997,0.0156384,0.000674674,-0.00325104
253,269.573,0.669908,0.00131086,1.02654,0.0156274,0.000449836,-0.00326437
254,269.017,0.670561,0.00130854,1.02603,0.0156164,0.000224999,-0.00344624
255,270.223,0.693768,0.00122277,1.02774,0.0156055,1.61E-07,-0.00355057
256,272.748,0.737336,0.00106314,1.03086,0.0155945,-0.000224676,-0.00355395
257,270.221,0.695521,0.00121799,1.0281,0.0155836,-0.000449514,-0.00345503
258,266.786,0.650619,0.00138641,1.02372,0.0155726,-0.000674351,-0.00322648
259,263.687,0.577031,0.00166559,1.01919,0.0155616,-0.000899189,-0.00296646
260,262.016,0.551201,0.00176426,1.01659,0.0155507,-0.00112403,-0.00312587
261,264.702,0.604094,0.00156452,1.02121,0.0155397,-0.00134886,-0.00298163
262,262.263,0.552673,0.00176067,1.01741,0.0155288,-0.0015737,-0.00298164
263,261.83,0.553159,0.0017589,1.01688,0.0155178,-0.00179854,-0.00318382
264,265.512,0.631353,0.00146447,1.02302,0.0155068,-0.00202338,-0.00282882
265,264.79,0.606937,0.00155678,1.02212,0.0154959,-0.00224821,-0.00296652
266,267.874,0.657151,0.00136941,1.02676,0.0154849,-0.00247305,-0.00277878
267,268.653,0.681339,0.00127947,1.02798,0.015474,-0.00269789,-0.00290639
268,267.346,0.658418,0.0013653,1.02643,0.015463,-0.00292273,-0.00300058
269,264.82,0.609724,0.00154927,1.02295,0.0154521,-0.00314756,-0.00294705
270,262.017,0.557979,0.00174684,1.0186,0.0154411,-0.0033724,-0.00291652
271,258.889,0.510196,0.00193151,1.01313,0.0154301,0.00251823,-0.00288475
272,259.328,0.534167,0.00183918,1.01417,0.0154192,0.00233836,-0.0030522
273,258.881,0.511212,0.00192794,1.01354,0.0154082,0.00215849,-0.00321998
274,255.034,0.463314,0.00211585,1.00594,0.0156978,0.00197862,-0.00301439
275,254.86,0.438493,0.00221333,1.00579,0.015689,0.00179875,-0.00320337
276,254.283,0.438917,0.00221175,1.00476,0.0156803,0.00161888,-0.00343188
277,252.9,0.413517,0.00231226,1.00187,0.0156715,0.00143901,-0.00358019
278,250.192,0.360614,0.00252379,0.995619,0.0156627,0.00125914,-0.00357208
279,249.047,0.360979,0.0025224,0.992952,0.015654,0.00107927,-0.00377791
280,251.526,0.388543,0.00241288,0.999322,0.0156452,0.000899399,-0.00387721
281,250.267,0.361853,0.0025196,0.996483,0.0156364,0.000719528,-0.00405831
282,252.875,0.416216,0.00230468,1.00292,0.0156277,0.000539658,-0.00391228
283,247.65,0.336142,0.00262809,0.990211,0.0156189,0.000359787,-0.00322233
284,243.205,0.258158,0.0029488,0.977858,0.0156101,0.000179916,-0.00253721
285,251.185,0.394619,0.00240558,0.999639,0.0156014,4.58E-08,-0.000775306
286,250.539,0.395002,0.00240411,0.998279,0.0155926,-0.000179825,-0.000952646
287,249.854,0.368272,0.00251116,0.996821,0.0155838,-0.000359695,-0.00112533
288,249.303,0.368639,0.00250975,0.995654,0.0155751,-0.000539566,-0.00132721
289,248.069,0.341306,0.00261999,0.992704,0.0155663,-0.000719436,-0.00146009
290,248.218,0.341657,0.00261863,0.993326,0.0155575,-0.000899307,-0.00167843
291,250.345,0.369994,0.00250549,0.998925,0.0155488,-0.00107918,-0.00169453
292,248.919,0.342528,0.00261588,0.995574,0.01554,-0.00125905,-0.00190326
293,247.608,0.342881,0.00261451,0.992382,0.0155312,-0.00143892,-0.00212841
294,250.76,0.398594,0.00239237,1.00061,0.0155225,-0.00161879,-0.00210479
295,249.843,0.371778,0.00249976,0.998592,0.0155137,-0.00179866,-0.00226563
296,249.445,0.372148,0.00249833,0.997819,0.0155049,-0.00197853,-0.00247531
297,247.351,0.316297,0.00272418,0.992605,0.0154962,-0.0021584,-0.00248062
298,248.404,0.345274,0.00260756,0.995612,0.0154874,-0.00233827,-0.00260987
299,248.31,0.345629,0.00260617,0.995597,0.0154786,-0.00251814,-0.00283039
300,251.031,0.401525,0.00238354,1.0026,0.0154699,-0.00269801,-0.00273609
301,250.188,0.375056,0.00248962,1.00083,0.0154611,0.0332289,-0.00290251
302,248.15,0.348015,0.00259888,0.99599,0.0154523,0.0332882,-0.00306145
303,251.513,0.404548,0.00237441,1.00458,0.0154436,0.0333474,-0.00283452
304,250.9,0.405393,0.00237133,1.00341,0.0154348,0.0334067,-0.0030501
305,252.5,0.433031,0.00226216,1.00742,0.015426,0.0334659,-0.00319533
306,248.705,0.352367,0.00258677,0.998556,0.0154173,0.0335252,-0.0028457
307,244.919,0.298185,0.0028083,0.98867,0.0154085,0.0335844,-0.00267968
308,243.622,0.274157,0.00290723,0.985256,0.0153997,0.0336437,-0.0028327
309,241.268,0.223638,0.00311694,0.978499,0.015391,0.0337029,-0.00284303
310,238.257,0.170934,0.00333848,0.969213,0.0153822,0.0337621,-0.00286406
311,237.431,0.17161,0.00333597,0.966785,0.0153734,0.0338214,-0.00311309
312,234.897,0.116836,0.00356949,0.95835,0.0153647,0.0338806,-0.00305137
313,235.636,0.145619,0.00344769,0.96127,0.0153559,0.0339399,-0.00325066
314,235.328,0.118096,0.003565,0.960519,0.0153471,0.0339991,-0.00347897
315,233.912,0.0900391,0.0036853,0.95578,0.0153384,0.0340584,-0.00370577
316,233.325,0.090631,0.00368312,0.953987,0.0153296,0.0341176,-0.00399156
317,230.021,0.034867,0.00392591,0.941689,0.0153208,0.0341769,-0.00377935
318,230.817,0.0354309,0.00392384,0.945145,0.0153121,0.0342361,-0.00402461
319,232.236,0.0639098,0.00380159,0.950919,0.0153033,0.0342954,-0.00414329
320,233.708,0.0936917,0.00367453,0.956707,0.0152945,0.0343546,-0.00424878
321,231.897,0.0650712,0.00379831,0.950325,0.0152858,0.0344139,-0.00443757
322,229.185,0.0115746,0.0040321,0.94007,0.015277,0.0344731,-0.00439855
323,230.835,0.0385364,0.00391568,0.946912,0.0152682,0.0345324,-0.00449846
324,227.234,-0.0139301,0.00414695,0.932802,0.0152595,0.0345916,-0.00440276
325,225.725,-0.0405757,0.00426539,0.926782,0.0152507,0.0346509,-0.00455291
326,228.124,0.0138986,0.004027,0.937147,0.0152419,0.0347101,-0.00459363
327,225.224,-0.039328,0.00426371,0.925312,0.0152332,0.0347694,-0.00435078
328,218.971,-0.175928,0.00488794,0.897037,0.0152244,0.0348286,-0.00264866
329,223.05,-0.0911113,0.00450811,0.916449,0.0152156,0.0348879,-0.00202567
330,222.561,-0.0909305,0.00450771,0.914583,0.0152068,0.0349471,-0.00227222
331,222.949,-0.091124,0.00450859,0.916614,0.0151981,0.00195837,-0.00255272
332,218.209,-0.174802,0.00489207,0.894545,0.0151893,0.00181854,-0.00185358
333,216.882,-0.203396,0.0050239,0.88821,0.0151805,0.0016787,-0.00201248
334,217.268,-0.203815,0.00502581,0.89039,0.0151718,0.00153887,-0.00225746
335,211.721,-0.301741,0.00548831,0.861662,0.015163,0.00139903,-0.00141182
336,211.28,-0.302362,0.00549121,0.859508,0.0151542,0.00125919,-0.00168613
337,212.88,-0.278786,0.00538042,0.868406,0.0151455,0.00111936,-0.00180784
338,210.74,-0.303371,0.00549704,0.857019,0.0151367,0.00097952,-0.00194339
339,206.221,-0.374551,0.00584216,0.831519,0.0151279,0.000839683,-0.00129386
340,205.786,-0.398685,0.00595937,0.829175,0.0151192,0.000699847,-0.00150508
341,207.078,-0.375954,0.00584953,0.836971,0.0151104,0.000560011,-0.00161604
342,204.916,-0.400094,0.00596726,0.82446,0.0151016,0.000420174,-0.00176568
