numMC,PL
0,-8.51357e-06
1,0.000105834
2,0.00675554
3,-0.00038056
4,-0.000760259
5,-0.00441803
6,0.00824489
7,-0.0106895
8,-0.00066754
9,3.04965e-05
10,-0.00113679
11,-0.0325335
12,-0.0041221
13,0.00133023
14,0.000107673
15,0.00868782
16,-0.00199647
17,0.0108479
18,0.00092538
19,-0.000244293
20,-7.18671e-06
21,-0.00940877
22,-0.00227687
23,0.000119419
24,-0.000693413
25,-0.00715374
26,-0.0011571
27,0.00321656
28,0.000809266
29,-0.00225807
30,0.00771643
31,-0.000111663
32,0.00157535
33,0.000638231
34,-0.00712199
35,0.00850176
36,0.000123247
37,0.000491043
38,0.00177049
39,0.00347831
40,-0.00208557
41,0.00398282
42,-0.00351123
43,-0.000125386
44,0.00160748
45,-0.00512691
46,-0.000357217
47,0.00102759
48,2.02936e-05
49,0.00066313
50,0.00387403
51,-0.00125013
52,0.000155724
53,0.000650959
54,-0.000219146
55,-0.000264527
56,0.00166639
57,0.00217707
58,-0.000484491
59,-0.00322852
60,0.00366969
61,0.00710641
62,-0.00312995
63,-0.00184588
64,0.00945702
65,-0.00261599
66,0.000352093
67,-0.00645787
68,-0.000925579
69,0.000997957
70,-0.000171989
71,0.00195694
72,-0.0296244
73,0.00299838
74,-0.00120753
75,0.000276108
76,-0.000209091
77,0.00295808
78,-0.00330964
79,-0.00225749
80,0.000315417
81,-0.000635778
82,-0.00329598
83,0.00017262
84,0.000522628
85,0.00153426
86,-0.00299072
87,-0.0166415
88,0.000495105
89,-0.00402489
90,-0.00191643
91,0.000252799
92,0.0120317
93,-0.000396478
94,-0.00325838
95,-0.00322974
96,-0.00332174
97,0.00490769
98,0.00103849
99,-0.00450172
100,-0.00472632
101,-0.00046264
102,0.000824958
103,-0.00163124
104,-0.000513321
105,-0.00110935
106,0.000870454
107,-0.0053583
108,0.000116494
109,-0.0013296
110,-0.000143638
111,0.00573073
112,0.00192031
113,-0.000287803
114,0.00166778
115,-0.019894
116,2.62881e-05
117,0.000562352
118,0.00279326
119,0.000745823
120,-2.02739e-05
121,0.00539139
122,0.00558898
123,0.00258391
124,-0.00188496
125,0.000613275
126,-0.00368992
127,-0.00156639
128,0.00297451
129,0.00170671
130,0.00107325
131,0.00350831
132,0.000204365
133,-0.00358456
134,-0.00283098
135,0.000142518
136,-0.000270929
137,0.0056269
138,-7.64651e-05
139,0.0133067
140,-0.000961987
141,-0.000906381
142,-0.00163799
143,-4.0509e-05
144,0.000382576
145,-0.00442845
146,0.000290831
147,-4.84125e-05
148,0.00039583
149,-0.00502157
150,0.0192479
151,-0.00494899
152,0.00853721
153,-0.00209121
154,-0.000210523
155,-0.000179692
156,-0.000771258
157,0.000934131
158,-5.33992e-05
159,-0.000251197
160,-0.00102885
161,-0.0028389
162,-0.0036338
163,0.00246777
164,-0.00744117
165,-9.81044e-05
166,0.000133163
167,-0.0056854
168,-0.000281953
169,-0.000346404
170,-0.000311654
171,0.000721909
172,-0.00129763
173,-0.00387573
174,0.000925424
175,-0.0301255
176,0.000610845
177,-0.000199136
178,0.000317593
179,0.010311
180,0.00236148
181,0.000428739
182,0.000569248
183,0.000871397
184,0.00158779
185,0.000348142
186,-0.00148013
187,0.00331893
188,0.000898633
189,-0.00571236
190,-0.00262805
191,0.00174423
192,-0.000335924
193,0.0159693
194,-0.000358614
195,-0.00461688
196,0.000237682
197,-0.00168071
198,-0.00153997
199,-1.72706e-05
200,-4.16313e-05
201,-0.00137649
202,-0.00161999
203,-0.00175918
204,-0.00088033
205,-0.00103377
206,0.00143908
207,-0.000362811
208,0.000623454
209,-0.000623905
210,-0.00174748
211,0.000155123
212,-0.00491154
213,0.00215967
214,-0.00380634
215,-0.00152918
216,0.000673881
217,-0.000890954
218,0.00296355
219,-0.000197671
220,0.00115018
221,-0.000839645
222,0.000348201
223,0.000708641
224,-0.00138155
225,-0.000865083
226,-0.0053227
227,0.00244535
228,-9.70187e-05
229,-0.000502478
230,-0.00023854
231,-0.000708666
232,-0.0121738
233,8.24314e-06
234,-0.00488345
235,0.000528291
236,-0.000185361
237,-0.00526397
238,0.000930219
239,-0.000719184
240,-0.000151788
241,0.000705809
242,-0.00319098
243,0.00190365
244,-0.00502351
245,-0.00102197
246,-0.000309596
247,-0.00247145
248,5.04524e-05
249,-0.00670142
250,0.00298302
251,-0.000201886
252,0.0116995
253,-0.000295933
254,-0.000178133
255,-0.000324901
256,-0.00266323
257,-0.00194486
258,4.78961e-05
259,-0.00151516
260,-5.93315e-05
261,-0.000810228
262,-0.00473591
263,-0.00525775
264,-0.00084316
265,-0.00107581
266,-0.000975779
267,-0.00244104
268,-0.00477565
269,0.000574101
270,-0.000361516
271,-0.000507856
272,0.000413266
273,-0.00145251
274,0.00196727
275,-0.00969521
276,-0.00357642
277,0.00585039
278,-2.14429e-06
279,-0.000364946
280,-0.000227928
281,-0.00536713
282,0.00235756
283,0.00538597
284,-0.00162999
285,0.00313505
286,3.1374e-05
287,0.00186759
288,0.0012885
289,0.000767697
290,-4.61133e-06
291,-0.00176087
292,0.000408261
293,-0.000308227
294,0.00427213
295,0.00211909
296,-0.00103184
297,-0.000587506
298,9.71627e-05
299,0.00639194
300,-0.00189616
301,-0.000807987
302,-0.00410899
303,-0.00108993
304,-0.00223465
305,-0.000704632
306,-0.00448203
307,0.000396624
308,-0.000114822
309,0.0016297
310,-1.24365e-05
311,-0.00458887
312,0.00135749
313,4.15058e-05
314,0.00032996
315,-0.00668851
316,0.00312705
317,0.000691052
318,-0.000726611
319,-0.000608987
320,-0.00418174
321,-0.00163158
322,-0.00190079
323,-0.00306272
324,-0.00131073
325,0.00493433
326,-0.004388
327,0.00165387
328,-0.00179233
329,-0.00155869
330,-0.00353733
331,-0.00162112
332,-0.00336236
333,-0.00410544
334,0.000492008
335,-0.000992562
336,-0.000663041
337,0.000959047
338,-0.00284818
339,-0.000180494
340,-0.00162042
341,0.00139781
342,-8.37043e-05
343,-0.00148621
344,-0.0034153
345,0.00041746
346,0.00223925
347,-0.00300679
348,0.00300736
349,-0.00240804
350,-0.00117257
351,0.000787504
352,-0.0589072
353,-0.00191703
354,-0.000255617
355,-0.000512111
356,-6.78972e-05
357,-0.00823022
358,-0.000935105
359,-4.00627e-05
360,0.000566643
361,-0.000971209
362,-0.00273979
363,0.00367617
364,-0.000267283
365,0.000702058
366,0.000280852
367,-0.000156701
368,-6.96692e-05
369,-0.00215308
370,-0.00063186
371,-0.000276104
372,-0.00203643
373,0.000433282
374,-0.00327311
375,0.00191705
376,-0.0038785
377,0.000103356
378,-0.00038701
379,-0.00167399
380,-0.00096502
381,0.000275593
382,0.00323918
383,0.00244843
384,0.00237451
385,-0.000920717
386,0.00145776
387,0.000936187
388,0.00054303
389,0.000602638
390,0.000190611
391,0.000536235
