tau,s_tmp,cash,delta,pv,r,q,PL
36,279.104,0.544093,0.0015908,0.98709,0.0180573,0.00277777,0.00100117
37,279.382,0.546282,0.00158307,0.987839,0.0180618,0.00166668,0.000723497
38,278.727,0.548515,0.00157516,0.987073,0.0180662,0.000555594,0.000480858
39,277.761,0.525683,0.00165745,0.985802,0.0180706,-0.000555494,0.000256531
40,272.855,0.46571,0.00187734,0.97729,0.0180751,-0.00166658,0.00066123
41,269.029,0.418012,0.00205471,0.970104,0.0180795,-0.00277767,0.000683179
42,271.56,0.45441,0.00192073,0.97551,0.0180839,-0.00388876,0.000492673
43,276.146,0.510629,0.00171724,0.984305,0.0180884,0.00198468,0.000531421
44,273.294,0.476985,0.00184044,0.979527,0.0180928,0.00119107,0.000438238
45,275.002,0.49781,0.0017648,0.982969,0.0180972,0.000397466,0.000164398
46,272.203,0.463294,0.00189169,0.978086,0.0181017,-0.000396141,0.000131632
47,272.97,0.481909,0.00182358,0.979729,0.0181061,-0.00118975,-3.8661e-05
48,272.979,0.482567,0.00182124,0.979962,0.0181105,-0.00198335,-0.000234258
49,275.902,0.521971,0.0016785,0.985368,0.018115,-0.00277696,-0.0002971
50,277.259,0.547325,0.00158716,0.987843,0.0181194,0.0024998,-0.000465238
51,279.136,0.571948,0.00149905,0.991003,0.0181238,0.00194425,-0.000616345
52,276.921,0.524556,0.0016703,0.987718,0.0181283,0.00138871,-0.00062119
53,275.579,0.504103,0.00174461,0.985677,0.0181327,0.000833159,-0.000794932
54,278.541,0.551179,0.00157569,0.990709,0.0181371,0.000277612,-0.000634098
55,279.091,0.575936,0.00148709,0.991757,0.0181416,-0.000277935,-0.000788328
56,276.863,0.528226,0.00165951,0.988471,0.018146,-0.000833482,-0.000787545
57,276.345,0.528987,0.00165685,0.987841,0.0181504,-0.00138903,-0.000992713
58,285.791,0.668339,0.00116933,1.00118,0.0181548,-0.00194458,0.00134266
59,286.581,0.688954,0.0010975,1.00226,0.0181593,-0.00250012,0.00122119
60,284.553,0.650059,0.00123432,1.0001,0.0181637,0.00453701,0.00118753
61,281.407,0.607417,0.00138599,0.996286,0.0181681,0.00423455,0.00115659
62,279.09,0.585164,0.00146584,0.993211,0.0181726,0.00393208,0.00105433
63,277.798,0.56193,0.0015496,0.99147,0.018177,0.00362962,0.000934958
64,280.379,0.610612,0.00137608,0.995488,0.0181814,0.00332716,0.000948232
65,280.129,0.588144,0.00145641,0.995343,0.0181859,0.0030247,0.00078272
66,278.906,0.589047,0.00145329,0.993787,0.0181903,0.00272223,0.000590668
67,283.171,0.658168,0.0012093,0.999791,0.0181947,0.00241977,0.000816836
68,280.506,0.6151,0.00136297,0.996501,0.0181992,0.00211731,0.000918476
69,280.205,0.616047,0.0013597,0.996288,0.0182036,0.00181484,0.000754023
70,282.563,0.639849,0.00127558,0.999638,0.018208,0.00151238,0.000642875
71,283.299,0.662768,0.0011948,1.00075,0.0182125,0.00120992,0.000505835
72,278.779,0.595862,0.00143491,0.99488,0.0182169,0.000907454,0.00100568
73,281.511,0.620764,0.00134656,0.998887,0.0182213,0.000604991,0.000949099
74,277.999,0.573057,0.00151828,0.994161,0.0182258,0.000302528,0.000977535
75,272.449,0.490086,0.00182293,0.985116,0.0182302,6.44829e-08,0.00162444
76,272.799,0.50914,0.00175317,0.985969,0.0182346,-0.000302399,0.00143405
77,274.979,0.527947,0.00168487,0.989992,0.0182391,-0.000604862,0.00125747
78,276.626,0.551209,0.00160086,0.992922,0.0182435,-0.000907325,0.00112752
79,274.645,0.530062,0.00167796,0.989892,0.0182479,-0.00120979,0.00101237
80,276.339,0.553372,0.00159369,0.992928,0.0182524,-0.00151225,0.000843732
81,279.072,0.606541,0.00140326,0.997267,0.0182568,-0.00181471,0.000885362
82,276.734,0.555861,0.0015865,0.994001,0.0182612,-0.00211718,0.000898798
83,281.098,0.634072,0.00130836,1.00045,0.0182657,-0.00241964,0.00139696
84,277.775,0.585503,0.00148331,0.99605,0.0182701,-0.0027221,0.00147992
85,280.17,0.63677,0.00130042,0.999646,0.0182745,-0.00302457,0.00146157
86,279.851,0.613421,0.00138395,0.999434,0.0182789,-0.00332703,0.00128768
87,281.612,0.639211,0.00129247,1.00194,0.0182834,-0.00362949,0.0012475
88,277.055,0.563785,0.00156481,0.995854,0.0182878,-0.00393196,0.00146955
89,279.695,0.617638,0.00137235,0.999875,0.0182922,-0.00423442,0.00160323
90,280.585,0.643423,0.00128055,1.00127,0.0182967,-0.00453688,0.00145626
91,283.134,0.690837,0.00111321,1.0046,0.0183011,0.00211756,0.00142921
92,284.946,0.713575,0.00103353,1.0068,0.0173885,0.00196633,0.00127944
93,287.475,0.735345,0.000957928,1.00949,0.0173732,0.00181511,0.00123657
94,288.092,0.755999,0.000886362,1.01024,0.0173578,0.00166389,0.00110902
95,290.471,0.775662,0.000818795,1.01242,0.0173425,0.00151266,0.00107703
96,288.753,0.758901,0.000876972,1.01119,0.0173271,0.00136144,0.000943528
97,289.778,0.778548,0.000809301,1.01223,0.0173118,0.00121022,0.000836469
98,291.311,0.801464,0.000730762,1.01359,0.0172964,0.00105899,0.000753218
99,290.803,0.802903,0.000725946,1.01337,0.0172811,0.000907772,0.000638291
100,294.285,0.851693,0.000560287,1.01582,0.0172658,0.000756548,0.000756326
101,293.59,0.853171,0.00055539,1.01557,0.0172504,0.000605325,0.000661054
102,296.739,0.895165,0.000414007,1.01732,0.0172351,0.000454102,0.000694786
103,297.972,0.914382,0.000349657,1.01796,0.0172197,0.000302879,0.000608323
104,299.445,0.915892,0.000344757,1.01861,0.0172044,0.000151655,0.000521649
105,301.043,0.948111,0.000237878,1.01919,0.017189,4.3195e-07,0.000531253
106,299.425,0.919107,0.000334893,1.01886,0.0171737,-0.000150791,0.000521914
107,298.491,0.920632,0.000329928,1.0187,0.0171584,-0.000302015,0.000416418
108,296.947,0.904551,0.000384226,1.01827,0.017143,-0.000453238,0.000377994
109,294.464,0.865882,0.00051569,1.0173,0.0171277,-0.000604461,0.000429538
110,296.177,0.888532,0.000439351,1.01824,0.0171123,-0.000755684,0.000417828
111,296.311,0.890071,0.000434297,1.01844,0.017097,-0.000906908,0.000318449
112,297.568,0.911028,0.000364009,1.01906,0.0170816,-0.00105813,0.000285382
113,297.175,0.912583,0.000358918,1.01907,0.0170663,-0.00120935,0.000177321
114,296.134,0.894808,0.000419083,1.01881,0.017051,-0.00136058,0.000105734
115,301.418,0.964382,0.000188397,1.02048,0.0170356,-0.0015118,0.000684041
116,301.88,0.965983,0.000183244,1.02069,0.0170203,-0.00166302,0.000610733
117,303.719,0.980345,0.000136103,1.02107,0.0170049,-0.00181425,0.000611229
118,302.726,0.981965,0.000130901,1.02105,0.0169896,-0.00196547,0.000542221
119,300.421,0.956726,0.000215065,1.02077,0.0169742,-0.00211669,0.000564516
120,299.083,0.942327,0.000263357,1.02059,0.0169589,-0.00226792,0.000499235
121,300.592,0.961469,0.000199932,1.02108,0.0169436,0.154889,0.000490485
122,298.831,0.948671,0.000242994,1.02087,0.0169282,0.157317,0.000419726
123,299.478,0.96758,0.000180109,1.02116,0.0169129,0.159744,0.000356282
124,300.602,0.970674,0.000170044,1.02152,0.0168975,0.162172,0.000273075
125,297.009,0.941169,0.000269614,1.02091,0.0168822,0.164599,0.000334613
126,297.979,0.961742,0.00020084,1.02133,0.0168668,0.167027,0.000262849
127,297.504,0.948003,0.000247266,1.02139,0.0168515,0.169455,0.000175394
128,296.368,0.932645,0.000299349,1.02128,0.0168362,0.171882,8.68358e-05
129,296.126,0.936255,0.000287446,1.0214,0.0168208,0.17431,-2.12364e-05
130,296.994,0.958524,0.00021275,1.02179,0.0168055,0.176737,-8.13682e-05
131,297.107,0.962087,0.000201011,1.02199,0.0167901,0.179165,-0.000179821
132,295.113,0.947456,0.000250839,1.02168,0.0167748,0.181593,-0.000199484
133,296.214,0.951218,0.000238409,1.02214,0.0167595,0.18402,-0.000300159
134,297.86,0.973049,0.000165386,1.0226,0.0167441,0.186448,-0.000285445
135,297.592,0.976664,0.000153476,1.02272,0.0167288,0.188876,-0.000379218
136,294.661,0.94314,0.000267479,1.02233,0.0167134,0.191303,-0.000370469
137,292.51,0.92554,0.000327936,1.02189,0.0166981,0.193731,-0.000430319
138,291.168,0.906326,0.000394248,1.02162,0.0166827,0.196158,-0.000502099
139,289.732,0.888169,0.000457273,1.02123,0.0166674,0.198586,-0.000577657
140,289.651,0.891764,0.000445252,1.02144,0.0166521,0.201014,-0.000703417
141,287.887,0.874693,0.000504939,1.02082,0.0166367,0.203441,-0.000762384
142,285.951,0.832977,0.000651251,1.01999,0.0166214,0.205869,-0.000786082
143,284.958,0.836341,0.000639947,1.01965,0.016606,0.208297,-0.00094947
144,288.29,0.88601,0.000468163,1.02181,0.0165907,0.210724,-0.000836964
145,287.452,0.867177,0.000534092,1.02166,0.0165753,0.213152,-0.000954416
146,287.285,0.870838,0.0005218,1.02185,0.01656,0.215579,-0.00110131
147,290.089,0.91941,0.00035481,1.02327,0.0165447,0.218007,-0.000931696
148,289.676,0.923535,0.00034093,1.02337,0.0165293,0.220435,-0.00107305
149,292.809,0.975381,0.000164217,1.02439,0.016514,0.222862,-0.000920885
150,289.677,0.93251,0.000312466,1.02384,0.0164986,0.22529,-0.000819104
151,288.451,0.911561,0.000385242,1.0236,0.0164833,0.00672301,-0.000917478
152,290.443,0.935829,0.000301837,1.02442,0.0164679,0.00624279,-0.000924111
153,290.342,0.937408,0.000296549,1.02457,0.0164526,0.00576258,-0.00106623
154,291.649,0.964074,0.000205264,1.02505,0.0164373,0.00528237,-0.00111334
155,289.558,0.94072,0.00028607,1.02473,0.0164219,0.00480216,-0.00117868
156,290.716,0.968164,0.000191819,1.02522,0.0164066,0.00432195,-0.00129363
157,289.169,0.943921,0.000275806,1.025,0.0163912,0.00384174,-0.00132106
158,288.802,0.920214,0.000358044,1.02508,0.0163759,0.00336153,-0.00146365
159,285.156,0.86748,0.000543124,1.0237,0.0163605,0.00288132,-0.00134241
160,285.767,0.86752,0.000543123,1.02423,0.0163452,0.00240111,-0.00150223
161,287.408,0.895645,0.000445402,1.0252,0.0163299,0.0019209,-0.00153896
162,291.693,0.981727,0.000150428,1.02656,0.0163145,0.00144069,-0.00094908
163,293.364,1.01562,3.50434e-05,1.02684,0.0162992,0.00096048,-0.000938933
164,289.491,0.955103,0.000244251,1.02655,0.0162838,0.00048027,-0.000743615
165,290.274,0.956129,0.000240862,1.02696,0.0162685,5.96318e-08,-0.000912745
166,288.565,0.926726,0.000342902,1.02674,0.0162532,-0.000480151,-0.00106294
167,289.633,0.957817,0.000235699,1.02728,0.0162378,-0.000960361,-0.0011993
168,291.699,0.99424,0.000110979,1.02785,0.0162225,-0.00144057,-0.0012393
169,292.406,1.0357,-3.06576e-05,1.02812,0.0162071,-0.00192078,-0.00138065
170,292.104,1.03915,-4.23244e-05,1.02835,0.0161918,-0.00240099,-0.00155976
171,293.554,1.08264,-0.000190314,1.02852,0.0161764,-0.0028812,-0.00174195
172,295.566,1.12456,-0.000331964,1.0283,0.0161611,-0.00336141,-0.00185895
173,294.877,1.0954,-0.000232921,1.02873,0.0161458,-0.00384162,-0.00200632
174,295.182,1.1443,-0.000398391,1.02887,0.0161304,-0.00432183,-0.00217541
175,292.401,1.05551,-9.45537e-05,1.02976,0.0161151,-0.00480204,-0.00190263
176,293.603,1.1174,-0.00030521,1.02992,0.0160997,-0.00528225,-0.00213247
177,293.606,1.12464,-0.000329686,1.03028,0.0160844,-0.00576247,-0.00243586
178,293.532,1.1311,-0.000351535,1.03068,0.016069,-0.00624268,-0.00276792
179,296.39,1.22249,-0.000659708,1.02967,0.0160537,-0.00672289,-0.00270913
180,294.602,1.13585,-0.000365423,1.03129,0.0160384,0.00514519,-0.00309526
181,290.896,0.938742,0.000312328,1.03178,0.016023,0.00480218,-0.00218748
182,291.626,0.914117,0.000396913,1.0324,0.0160077,0.00445917,-0.00253765
183,290.998,0.889213,0.000482639,1.03244,0.0163945,0.00411617,-0.00277776
184,288.592,0.845408,0.00063457,1.03122,0.0163836,0.00377316,-0.00267559
185,289.664,0.859832,0.000584913,1.03199,0.0163726,0.00343015,-0.0027339
186,286.114,0.833131,0.000678374,1.02983,0.0163616,0.00308714,-0.00260649
187,287.35,0.834047,0.000675322,1.0308,0.0163507,0.00274414,-0.00270242
188,287.797,0.849282,0.000622519,1.03122,0.0163397,0.00240113,-0.00278105
189,284.928,0.82089,0.000722302,1.02939,0.0163288,0.00205812,-0.00269111
190,279.979,0.752287,0.000967467,1.0254,0.0163178,0.00171511,-0.00223854
191,278.882,0.753203,0.000964307,1.02449,0.0163068,0.00137211,-0.00236273
192,275.891,0.713451,0.00110852,1.02148,0.0162959,0.0010291,-0.00220042
193,274.192,0.695043,0.00117577,1.01966,0.0162849,0.000686092,-0.0022256
194,271.712,0.65991,0.00130519,1.01671,0.016274,0.000343084,-0.00216208
195,270.119,0.641522,0.00137337,1.01473,0.016263,7.67822e-08,-0.00223382
196,272.268,0.661796,0.00129901,1.01778,0.0162521,-0.000342931,-0.00230645
197,269.529,0.623281,0.00144202,1.01426,0.0162411,-0.000685938,-0.00231876
198,274.269,0.700625,0.00116011,1.02059,0.0162301,-0.00102895,-0.00178619
199,274.406,0.701513,0.00115698,1.02093,0.0162192,-0.00137195,-0.0019285
200,272.984,0.684719,0.00121861,1.01938,0.0162082,-0.00171496,-0.00199565
201,271.455,0.667109,0.00128359,1.0176,0.0161973,-0.00205797,-0.00205801
202,269.507,0.628496,0.00142696,1.01515,0.0161863,-0.00240098,-0.00207457
203,270.648,0.649632,0.00134896,1.0169,0.0161753,-0.00274398,-0.00217144
204,268.774,0.630309,0.00142095,1.01448,0.0161644,-0.00308699,-0.00225803
205,268.919,0.631141,0.00141795,1.01488,0.0161534,-0.00343,-0.00242267
206,268.919,0.631973,0.00141494,1.01506,0.0161425,-0.003773,-0.00258185
207,271.641,0.672706,0.00126508,1.0189,0.0161315,-0.00411601,-0.00254733
208,270.062,0.654203,0.00133369,1.017,0.0161205,-0.00445902,-0.00261587
209,269.196,0.634781,0.00140593,1.01599,0.0161096,-0.00480203,-0.00274162
210,270.763,0.656352,0.00132647,1.01832,0.0160986,0.0272483,-0.00281165
211,265.343,0.59464,0.00155925,1.01067,0.0160877,0.0272138,-0.00229803
212,267.303,0.617876,0.00147253,1.01393,0.0160767,0.0271793,-0.00243718
213,266.993,0.619032,0.00146842,1.01368,0.0160658,0.0271448,-0.00259215
214,272.815,0.700628,0.00116954,1.02171,0.0160548,0.0271103,-0.00201156
215,268.25,0.643947,0.00138104,1.01595,0.0160438,0.0270758,-0.0015442
216,267.841,0.623922,0.00145601,1.01559,0.0160329,0.0270413,-0.00169315
217,266.845,0.625087,0.00145186,1.01436,0.0160219,0.0270068,-0.00184904
218,266.731,0.604134,0.00153062,1.01441,0.016011,0.0269723,-0.00201344
219,265.461,0.605285,0.0015265,1.0127,0.016,0.0269378,-0.00219441
220,266.751,0.606442,0.00152237,1.01489,0.015989,0.0269033,-0.00235489
221,263.934,0.584688,0.001605,1.01073,0.0159781,0.0268688,-0.0024261
222,263.776,0.56194,0.00169146,1.01071,0.0159671,0.0268343,-0.00259959
223,262.024,0.538327,0.0017818,1.00797,0.0159562,0.0267998,-0.00277394
224,263.949,0.588301,0.00159268,1.01146,0.0159452,0.0267653,-0.00277539
225,262.084,0.541001,0.00177337,1.00857,0.0159342,0.0267308,-0.00279222
226,265.408,0.614144,0.00149801,1.01423,0.0159233,0.0266963,-0.00250715
227,265.019,0.592331,0.00158052,1.01387,0.0159123,0.0266618,-0.00266604
228,267.935,0.638712,0.00140763,1.01837,0.0159014,0.0266273,-0.00250284
229,269.988,0.681856,0.00124804,1.02129,0.0158904,0.0265928,-0.00248253
230,264.642,0.59653,0.00157066,1.01395,0.0158795,0.0265583,-0.00175455
231,263.977,0.597394,0.0015676,1.0131,0.0158685,0.0265238,-0.00189574
232,262.888,0.574673,0.00165424,1.01155,0.0158575,0.0264893,-0.00199775
233,262.064,0.551132,0.00174428,1.01037,0.0158466,0.0264548,-0.00212589
234,265.508,0.623547,0.00147176,1.01612,0.0158356,0.0264203,-0.00180497
235,263.945,0.601556,0.00155528,1.01391,0.0158247,0.0263858,-0.00184884
236,265.584,0.625476,0.00146543,1.01665,0.0158137,0.0263513,-0.00198351
237,264.309,0.603423,0.00154907,1.01493,0.0158027,0.0263168,-0.00207075
238,265.319,0.627361,0.00145906,1.01668,0.0157918,0.0262823,-0.00220212
239,265.255,0.605201,0.00154281,1.0168,0.0157808,0.0262478,-0.00235726
240,261.576,0.557681,0.00172459,1.01108,0.0157699,0.00337272,-0.00229051
241,261.785,0.558255,0.00172251,1.01163,0.0157589,0.00314789,-0.0024481
242,262.689,0.583488,0.00162656,1.01334,0.0157479,0.00292305,-0.00257074
243,265.925,0.631396,0.00144651,1.01855,0.015737,0.00269821,-0.00248739
244,267.334,0.654513,0.00136015,1.02071,0.015726,0.00247337,-0.00258745
245,268.103,0.655186,0.00135775,1.02192,0.0157151,0.00224854,-0.00271967
246,265.477,0.633502,0.00143954,1.01844,0.0157041,0.0020237,-0.00277216
247,266.095,0.634147,0.00143723,1.01953,0.0156932,0.00179886,-0.00294787
248,268.474,0.679191,0.00126956,1.02295,0.0156822,0.00157402,-0.00291584
249,267.102,0.658214,0.00134821,1.0213,0.0156712,0.00134919,-0.00298115
250,267.729,0.658879,0.00134583,1.02234,0.0156603,0.00112435,-0.00313999
251,270.373,0.70259,0.00118427,1.02585,0.0156493,0.000899511,-0.00306574
252,272.59,0.723681,0.00110701,1.02852,0.0156384,0.000674674,-0.00308069
253,269.573,0.683182,0.00125736,1.02523,0.0156274,0.000449836,-0.00309355
254,269.017,0.683863,0.00125494,1.02473,0.0156164,0.000224999,-0.00326429
255,270.223,0.705685,0.00117429,1.02637,0.0156055,1.61057e-07,-0.00336192
256,272.748,0.746435,0.001025,1.02937,0.0155945,-0.000224676,-0.00336472
257,270.221,0.707462,0.00116934,1.02671,0.0155836,-0.000449514,-0.00327296
258,266.786,0.665408,0.00132708,1.02251,0.0155726,-0.000674351,-0.00305931
259,263.687,0.596002,0.0015904,1.01818,0.0155616,-0.000899189,-0.00281493
260,262.016,0.571567,0.00168375,1.0157,0.0155507,-0.00112403,-0.0029663
261,264.702,0.621772,0.00149417,1.02011,0.0155397,-0.00134886,-0.00282885
262,262.263,0.573118,0.00167978,1.01649,0.0155288,-0.0015737,-0.00282932
263,261.83,0.573657,0.00167781,1.01598,0.0155178,-0.00179854,-0.00302134
264,265.512,0.647742,0.00139886,1.02184,0.0155068,-0.00202338,-0.00268397
265,264.79,0.624784,0.00148566,1.02099,0.0154959,-0.00224821,-0.00281411
266,267.874,0.672183,0.0013088,1.02541,0.0154849,-0.00247305,-0.00263634
267,268.653,0.694953,0.00122414,1.02658,0.015474,-0.00269789,-0.00275586
268,267.346,0.673544,0.00130432,1.02509,0.015463,-0.00292273,-0.00284454
269,264.82,0.627766,0.00147729,1.02178,0.0154521,-0.00314756,-0.00279484
270,262.017,0.578823,0.00166417,1.01763,0.0154411,-0.0033724,-0.00276655
271,258.889,0.533374,0.00183982,1.01242,0.0154301,0.00251823,-0.00273696
272,259.328,0.556338,0.00175137,1.01341,0.0154192,0.00233836,-0.00289674
273,258.881,0.534515,0.00183577,1.01282,0.0154082,0.00215849,-0.00305705
274,255.034,0.488689,0.00201556,1.00559,0.0156978,0.00197862,-0.00286088
275,254.86,0.464884,0.00210905,1.00544,0.015689,0.00179875,-0.00304268
276,254.283,0.465365,0.00210725,1.00447,0.0156803,0.00161888,-0.00326273
277,252.9,0.440934,0.00220394,1.00172,0.0156715,0.00143901,-0.00340595
278,250.192,0.389805,0.00240838,0.995761,0.0156627,0.00125914,-0.0033985
279,249.047,0.390208,0.00240684,0.993222,0.015654,0.00107927,-0.0035981
280,251.526,0.416972,0.0023005,0.999303,0.0156452,0.000899399,-0.00369402
281,250.267,0.391157,0.00240373,0.996601,0.0156364,0.000719528,-0.00386958
282,252.875,0.443884,0.00219529,1.00275,0.0156277,0.000539658,-0.0037275
283,247.65,0.366279,0.00250873,0.990627,0.0156189,0.000359787,-0.0030596
284,243.205,0.290376,0.0028209,0.978825,0.0156101,0.000179916,-0.0023931
285,251.185,0.423186,0.00229221,0.999632,0.0156014,4.58268e-08,-0.000676734
286,250.539,0.423623,0.00229054,0.998341,0.0155926,-0.000179825,-0.000848884
287,249.854,0.397722,0.00239427,0.996957,0.0155838,-0.000359695,-0.00101674
288,249.303,0.398137,0.00239267,0.99585,0.0155751,-0.000539566,-0.00121311
289,248.069,0.371577,0.0024998,0.993043,0.0155663,-0.000719436,-0.00134266
290,248.218,0.371968,0.00249829,0.993643,0.0155575,-0.000899307,-0.00155543
291,250.345,0.399632,0.00238784,0.998986,0.0155488,-0.00107918,-0.00157075
292,248.919,0.372915,0.00249523,0.995799,0.01554,-0.00125905,-0.00177416
293,247.608,0.373309,0.00249369,0.992761,0.0155312,-0.00143892,-0.00199394
294,250.76,0.427675,0.00227694,1.00061,0.0155225,-0.00161879,-0.00197044
295,249.843,0.401619,0.00238129,0.998695,0.0155137,-0.00179866,-0.0021273
296,249.445,0.402045,0.00237964,0.997966,0.0155049,-0.00197853,-0.00233186
297,247.351,0.347503,0.0026002,0.993002,0.0154962,-0.0021584,-0.00233739
298,248.404,0.375908,0.00248589,0.995877,0.0154874,-0.00233827,-0.00246363
299,248.31,0.376309,0.00248432,0.99587,0.0154786,-0.00251814,-0.0026793
300,251.031,0.430991,0.00226654,1.00255,0.0154699,-0.00269801,-0.00258652
301,250.188,0.405218,0.00236983,1.00087,0.0154611,0.0332289,-0.00274911
302,248.15,0.378812,0.00247653,0.996267,0.0154523,0.0332882,-0.00290487
303,251.513,0.434185,0.00225666,1.00445,0.0154436,0.0333474,-0.0026821
304,250.9,0.435093,0.00225332,1.00334,0.0154348,0.0334067,-0.00289266
305,252.5,0.46215,0.00214644,1.00716,0.015426,0.0334659,-0.00303404
306,248.705,0.383311,0.00246372,0.998743,0.0154173,0.0335252,-0.00269341
307,244.919,0.330092,0.0026813,0.989324,0.0154085,0.0335844,-0.00253066
308,243.622,0.30645,0.00277865,0.986072,0.0153997,0.0336437,-0.00268146
309,241.268,0.256639,0.00298542,0.979616,0.015391,0.0337029,-0.00269169
310,238.257,0.204636,0.003204,0.970724,0.0153822,0.0337621,-0.00271227
311,237.431,0.205273,0.00320165,0.968402,0.0153734,0.0338214,-0.00295776
312,234.897,0.151238,0.00343202,0.960306,0.0153647,0.0338806,-0.00289647
313,235.636,0.179556,0.00331219,0.96312,0.0153559,0.0339399,-0.00309289
314,235.328,0.152362,0.00342809,0.962405,0.0153471,0.0339991,-0.00331791
315,233.912,0.124656,0.00354688,0.957856,0.0153384,0.0340584,-0.00354123
316,233.325,0.125167,0.00354505,0.956138,0.0153296,0.0341176,-0.00382262
317,230.021,0.0702474,0.00378416,0.944297,0.0153208,0.0341769,-0.0036129
318,230.817,0.070701,0.00378256,0.947635,0.0153121,0.0342361,-0.00385373
319,232.236,0.0986109,0.00366275,0.953205,0.0153033,0.0342954,-0.00397086
320,233.708,0.127897,0.0035378,0.958786,0.0152945,0.0343546,-0.00407526
321,231.897,0.0995827,0.00366026,0.952647,0.0152858,0.0344139,-0.00426116
322,229.185,0.0468635,0.00389065,0.942765,0.015277,0.0344731,-0.00422184
323,230.835,0.0732548,0.0037767,0.94937,0.0152682,0.0345324,-0.00432061
324,227.234,0.0216282,0.00400427,0.935759,0.0152595,0.0345916,-0.00422542
325,225.725,-0.0045544,0.00412064,0.92995,0.0152507,0.0346509,-0.00437153
326,228.124,0.0486953,0.00388761,0.939965,0.0152419,0.0347101,-0.00441224
327,225.224,-0.00361158,0.00412023,0.928537,0.0152332,0.0347694,-0.00417263
328,218.971,-0.135876,0.00472465,0.901202,0.0152244,0.0348286,-0.00251604
329,223.05,-0.0543635,0.00435964,0.919973,0.0152156,0.0348879,-0.00192021
330,222.561,-0.0543532,0.00436,0.918171,0.0152068,0.0349471,-0.00215919
331,222.949,-0.0547072,0.0043616,0.920138,0.0151981,0.00195837,-0.00243157
332,218.209,-0.135603,0.00473233,0.898788,0.0151893,0.00181854,-0.00175282
333,216.882,-0.16311,0.00485916,0.892658,0.0151805,0.0016787,-0.00190347
334,217.268,-0.163727,0.00486199,0.894765,0.0151718,0.00153887,-0.00213701
335,211.721,-0.256035,0.00529796,0.866989,0.015163,0.00139903,-0.00133327
336,211.28,-0.256871,0.00530189,0.8649,0.0151542,0.00125919,-0.00158774
337,212.88,-0.235189,0.0052,0.87349,0.0151455,0.00111936,-0.00170249
338,210.74,-0.25833,0.00530978,0.86248,0.0151367,0.00097952,-0.00182723
339,206.221,-0.323788,0.00562716,0.837876,0.0151279,0.000839683,-0.0012257
340,205.786,-0.345782,0.00573398,0.835606,0.0151192,0.000699847,-0.00141536
341,207.078,-0.325649,0.00563669,0.843104,0.0151104,0.000560011,-0.00151702
342,204.916,-0.347662,0.00574406,0.831038,0.0151016,0.000420174,-0.00165004
