tau,s_tmp,cash,delta,pv,r,q,PL
703,133.856,-0.0120629,0.00328475,0.439388,0.0140184,0.000136425,-0.0117682
704,131.283,-0.0119583,0.00328395,0.430938,0.014014,6.81906e-05,-0.0117693
705,128.84,-0.0119185,0.00328364,0.422915,0.0140096,-4.41726e-08,-0.01177
706,130.52,-0.0119525,0.00328389,0.428431,0.0140052,-6.8279e-05,-0.0117704
707,129.394,-0.0119138,0.00328359,0.424734,0.0140008,-0.000136514,-0.0117708
708,127.339,-0.0118829,0.00328334,0.417986,0.0139964,-0.000204749,-0.0117715
709,128.381,-0.011881,0.00328332,0.421407,0.0139921,-0.000272983,-0.0117718
710,128.473,-0.0118792,0.0032833,0.421708,0.0139877,-0.000341218,-0.0117722
711,128.083,-0.0118773,0.00328328,0.420427,0.0139833,-0.000409453,-0.0117725
712,130.412,-0.0119359,0.00328372,0.428074,0.0139789,-0.000477688,-0.0117732
713,129.468,-0.0119008,0.00328344,0.424973,0.0139745,-0.000545923,-0.0117737
714,130.059,-0.0119305,0.00328366,0.426913,0.0139701,-0.000614157,-0.011774
715,129.173,-0.0118966,0.00328339,0.424003,0.0139658,-0.000682392,-0.0117745
716,128.705,-0.0118945,0.00328336,0.422465,0.0139614,-0.000750627,-0.0117749
717,131.331,-0.011923,0.00328356,0.431086,0.013957,-0.000818862,-0.0117755
718,131.845,-0.0119568,0.00328381,0.432773,0.0139526,-0.000887097,-0.0117758
719,130.103,-0.0119183,0.0032835,0.427052,0.0139482,-0.000955332,-0.0117765
720,129.8,-0.0118871,0.00328327,0.426058,0.0139438,0.000942079,-0.0117769
721,127.728,-0.0118625,0.00328308,0.419256,0.0139395,0.000879304,-0.0117774
722,126.793,-0.011843,0.00328293,0.416187,0.0139351,0.00081653,-0.0117778
723,127.022,-0.0118419,0.00328292,0.41694,0.0139307,0.000753755,-0.0117782
724,128.065,-0.0118584,0.00328305,0.420365,0.0139263,0.00069098,-0.0117786
725,128.808,-0.0118783,0.00328321,0.422805,0.0139219,0.000628206,-0.011779
726,129.54,-0.0118765,0.0032832,0.425208,0.0139175,0.000565431,-0.0117794
727,129.664,-0.0118748,0.00328319,0.425616,0.0139132,0.000502656,-0.0117797
728,130.585,-0.0118981,0.00328337,0.42864,0.0139088,0.000439881,-0.0117801
729,129.306,-0.0118717,0.00328316,0.424441,0.0139044,0.000377107,-0.0117806
730,128.968,-0.0118701,0.00328315,0.423332,0.0143,0.000314332,-0.011781
731,130.877,-0.0118921,0.00328331,0.4296,0.0142967,0.000251557,-0.0117814
732,131.46,-0.0118901,0.0032833,0.431514,0.0142934,0.000188783,-0.0117818
733,130.908,-0.0118881,0.00328328,0.429702,0.0142901,0.000126008,-0.0117821
734,133.345,-0.0119478,0.00328372,0.437703,0.0142868,6.32333e-05,-0.0117829
735,133.475,-0.0119447,0.0032837,0.43813,0.0142836,4.58568e-07,-0.0117832
736,133.37,-0.0119417,0.00328367,0.437785,0.0142803,-6.23161e-05,-0.0117835
737,133.154,-0.0119387,0.00328364,0.437075,0.014277,-0.000125091,-0.0117838
738,135.019,-0.0119743,0.0032839,0.443199,0.0142737,-0.000187866,-0.0117841
739,132.889,-0.0119028,0.00328336,0.436205,0.0142704,-0.00025064,-0.011785
740,133.224,-0.0119308,0.00328356,0.437304,0.0142671,-0.000313415,-0.0117854
741,134.765,-0.0119645,0.00328381,0.442363,0.0142638,-0.00037619,-0.0117857
742,135.354,-0.011961,0.00328377,0.444297,0.0142605,-0.000438964,-0.0117859
743,135.881,-0.0119576,0.00328374,0.446026,0.0142573,-0.000501739,-0.0117862
744,136.734,-0.0119967,0.00328402,0.448827,0.014254,-0.000564514,-0.0117866
745,138.152,-0.0120432,0.00328434,0.453483,0.0142507,-0.000627288,-0.011787
746,139.257,-0.0120983,0.00328473,0.457111,0.0142474,-0.000690063,-0.0117873
747,139.9,-0.0120924,0.00328468,0.459222,0.0142441,-0.000752838,-0.0117874
748,140.19,-0.0120866,0.00328463,0.460173,0.0142408,-0.000815612,-0.0117876
749,141.908,-0.0121502,0.00328506,0.465815,0.0142375,-0.000878387,-0.0117884
750,142.478,-0.0122255,0.00328583,0.467722,0.0142342,0.027159,-0.0117886
751,142.52,-0.0122181,0.00328602,0.467894,0.014231,0.0271711,-0.0117886
752,142.145,-0.0122107,0.00328621,0.466697,0.0142277,0.0271833,-0.0117887
753,142.292,-0.0122035,0.0032864,0.467214,0.0142244,0.0271954,-0.0117887
754,143.313,-0.0121962,0.00328659,0.470604,0.0142211,0.0272076,-0.0117888
755,144.824,-0.0122804,0.00328742,0.475606,0.0142178,0.0272197,-0.0117896
756,143.588,-0.012272,0.0032876,0.471577,0.0142145,0.0272319,-0.0117895
757,140.52,-0.0121052,0.00328666,0.461528,0.0142112,0.0272441,-0.0117922
758,139.397,-0.0120403,0.00328643,0.457871,0.0142079,0.0272562,-0.0117928
759,141.842,-0.0120951,0.00328706,0.465942,0.0142047,0.0272684,-0.0117936
760,139.721,-0.012032,0.00328685,0.459004,0.0142014,0.0272805,-0.0117939
761,139.567,-0.0120276,0.00328706,0.458532,0.0141981,0.0272927,-0.0117942
762,138.458,-0.0119774,0.00328694,0.454921,0.0141948,0.0273049,-0.0117946
763,136.279,-0.0119373,0.00328689,0.447792,0.0141915,0.027317,-0.0117953
764,136.527,-0.0119346,0.00328711,0.448641,0.0141882,0.0273292,-0.0117955
765,135.466,-0.0119032,0.00328712,0.445186,0.0141849,0.0273413,-0.011796
766,136.929,-0.0119296,0.00328756,0.450029,0.0141816,0.0273535,-0.0117965
767,138.217,-0.0119615,0.00328803,0.454298,0.0141784,0.0273657,-0.0117969
768,137.195,-0.0119247,0.00328801,0.450971,0.0141751,0.0273778,-0.0117973
769,135.037,-0.0118957,0.00328804,0.443909,0.0141718,0.02739,-0.0117978
770,137.313,-0.0119202,0.00328846,0.451426,0.0141685,0.0274021,-0.0117984
771,136.92,-0.0119178,0.00328869,0.450168,0.0141652,0.0274143,-0.0117987
772,136.077,-0.0119155,0.00328891,0.447429,0.0141619,0.0274264,-0.0117991
773,133.848,-0.0118693,0.00328881,0.440131,0.0141586,0.0274386,-0.0117999
774,136.314,-0.0119118,0.00328937,0.448275,0.0141553,0.0274508,-0.0118006
775,138.143,-0.0119391,0.00328981,0.454326,0.0141521,0.0274629,-0.0118009
776,136.253,-0.0119078,0.00328982,0.448142,0.0141488,0.0274751,-0.0118016
777,137.618,-0.011934,0.00329026,0.452667,0.0141455,0.0274872,-0.0118019
778,136.307,-0.0119038,0.00329028,0.448387,0.0141422,0.0274994,-0.0118025
779,138.452,-0.0119291,0.00329071,0.455479,0.0141389,0.0275116,-0.011803
780,137.801,-0.0119265,0.00329093,0.453371,0.0141356,0.0275237,-0.0118033
781,140.254,-0.0119564,0.00329115,0.461445,0.0141323,0.000786308,-0.0118039
782,141.551,-0.0119924,0.00329141,0.465714,0.014129,0.000730054,-0.0118044
783,144.023,-0.0120936,0.00329211,0.473852,0.0141258,0.000673799,-0.0118054
784,142.538,-0.0120313,0.00329168,0.468964,0.0141225,0.000617544,-0.011806
785,141.784,-0.0119812,0.00329133,0.466483,0.0141192,0.00056129,-0.0118063
786,140.373,-0.0119413,0.00329105,0.461839,0.0141159,0.000505035,-0.0118066
787,139.849,-0.0119383,0.00329102,0.460115,0.0141126,0.000448781,-0.0118069
788,141.404,-0.0119699,0.00329125,0.465233,0.0141093,0.000392526,-0.0118074
789,140.385,-0.0119325,0.00329098,0.46188,0.014106,0.000336272,-0.0118077
790,139.898,-0.0119296,0.00329096,0.460277,0.0141027,0.000280017,-0.011808
791,141.829,-0.0119592,0.00329117,0.466632,0.0140995,0.000223763,-0.0118086
792,141.624,-0.0119557,0.00329114,0.465958,0.0140962,0.000167508,-0.0118088
793,140.942,-0.0119523,0.00329111,0.463713,0.0140929,0.000111253,-0.0118091
794,141.11,-0.0119489,0.00329109,0.464266,0.0140896,5.49989e-05,-0.0118093
795,142.006,-0.0119821,0.00329132,0.467214,0.0140863,-1.25566e-06,-0.0118097
796,142.273,-0.011978,0.00329129,0.468093,0.014083,-5.75102e-05,-0.0118099
797,141.62,-0.0119392,0.00329101,0.465944,0.0140797,-0.000113765,-0.0118103
798,141.28,-0.0119361,0.00329098,0.464824,0.0140764,-0.000170019,-0.0118105
799,142.38,-0.0119665,0.00329119,0.468444,0.0140732,-0.000226274,-0.0118109
800,139.921,-0.0119047,0.00329074,0.460351,0.0140699,-0.000282528,-0.0118119
801,141.207,-0.0119281,0.0032909,0.464582,0.0140666,-0.000338783,-0.0118123
802,140.041,-0.0119004,0.0032907,0.460745,0.0140633,-0.000395038,-0.0118127
803,141.226,-0.0119227,0.00329085,0.464644,0.01406,-0.000451292,-0.0118131
804,140.501,-0.01192,0.00329082,0.462257,0.0140567,-0.000507547,-0.0118135
805,141.928,-0.0119463,0.003291,0.466952,0.0140534,-0.000563801,-0.0118138
806,142.956,-0.011943,0.00329096,0.470334,0.0140501,-0.000620056,-0.0118141
807,144.2,-0.0119743,0.00329117,0.474427,0.0140468,-0.00067631,-0.0118145
808,142.018,-0.0119371,0.0032909,0.467245,0.0140436,-0.000732565,-0.0118152
809,141.548,-0.0119079,0.00329068,0.465697,0.0140403,-0.000788819,-0.0118156
810,140.025,-0.0118853,0.00329051,0.460685,0.014037,-0.000845074,-0.011816
811,140.51,-0.0119034,0.00329064,0.462281,0.0140337,0.000733532,-0.0118164
812,140.301,-0.0118819,0.00329049,0.461594,0.0140304,0.000681304,-0.0118167
813,141.719,-0.0118992,0.00329062,0.466261,0.0140271,0.000629077,-0.0118172
814,141.931,-0.0119202,0.00329077,0.466959,0.0140238,0.000576849,-0.0118176
815,142.857,-0.0119176,0.00329075,0.470007,0.0140205,0.000524621,-0.0118179
816,141.259,-0.0118932,0.00329058,0.464749,0.0140173,0.000472393,-0.0118183
817,140.392,-0.0118744,0.00329045,0.461897,0.014014,0.000420165,-0.0118187
818,139.368,-0.0118731,0.00329044,0.458528,0.0140107,0.000367938,-0.0118191
819,138.254,-0.0118593,0.00329034,0.454862,0.0140074,0.00031571,-0.0118196
820,135.892,-0.0118419,0.00329021,0.447091,0.0140041,0.000263482,-0.0118201
821,135.67,-0.0118415,0.0032902,0.446361,0.0140008,0.000211254,-0.0118205
822,137.539,-0.011857,0.00329031,0.452511,0.0139975,0.000159026,-0.011821
823,135.863,-0.0118411,0.00329019,0.446996,0.0139942,0.000106799,-0.0118216
824,137.961,-0.0118558,0.0032903,0.453899,0.013991,5.45708e-05,-0.0118221
825,137.196,-0.011847,0.00329023,0.451382,0.0139877,2.34301e-06,-0.0118225
826,138.512,-0.0118545,0.00329028,0.455712,0.0139844,-4.98848e-05,-0.011823
827,137.499,-0.0118539,0.00329027,0.452379,0.0139811,-0.000102113,-0.0118234
828,137.539,-0.0118533,0.00329026,0.45251,0.0139778,-0.00015434,-0.0118238
829,135.696,-0.0118402,0.00329016,0.446446,0.0139745,-0.000206568,-0.0118244
830,136.414,-0.0118453,0.00329019,0.448808,0.0139712,-0.000258796,-0.0118248
831,138.189,-0.0118518,0.00329023,0.454648,0.0139679,-0.000311024,-0.0118252
832,137.029,-0.0118448,0.00329018,0.450831,0.0139647,-0.000363252,-0.0118257
833,136.724,-0.0118446,0.00329017,0.449826,0.0139614,-0.000415479,-0.0118261
834,137.001,-0.0118443,0.00329016,0.450737,0.0139581,-0.000467707,-0.0118266
835,138.121,-0.01185,0.00329019,0.454422,0.0139548,-0.000519935,-0.011827
836,138.436,-0.0118496,0.00329018,0.455457,0.0139515,-0.000572163,-0.0118274
837,137.702,-0.0118493,0.00329017,0.453041,0.0139482,-0.000624391,-0.0118278
838,136.792,-0.0118436,0.00329012,0.450047,0.0139449,-0.000676618,-0.0118283
839,134.913,-0.0118396,0.00329008,0.443864,0.0139416,-0.000728846,-0.0118288
840,134.437,-0.0118368,0.00329005,0.442297,0.0139384,-0.000781074,-0.0118292
841,134.242,-0.011837,0.00329183,0.441894,0.0139351,0.197821,-0.0118296
842,135.951,-0.0118399,0.00329364,0.447763,0.0139318,0.198241,-0.01183
843,135.141,-0.01184,0.00329543,0.445338,0.0139285,0.198661,-0.0118304
844,133.591,-0.0118376,0.0032972,0.44047,0.0139252,0.19908,-0.0118308
845,131.169,-0.0118346,0.00329898,0.43272,0.0139219,0.1995,-0.0118312
846,131.487,-0.0118349,0.00330079,0.434007,0.0139186,0.199919,-0.0118315
847,128.326,-0.0118335,0.00330258,0.423806,0.0139153,0.200339,-0.0118319
848,128.231,-0.0118339,0.0033044,0.423725,0.0139121,0.200759,-0.0118323
849,128.433,-0.0118342,0.00330622,0.424626,0.0139088,0.201178,-0.0118327
850,128.135,-0.0118345,0.00330805,0.423875,0.0139055,0.201598,-0.0118331
851,126.082,-0.0118344,0.00330987,0.417314,0.0139022,0.202018,-0.0118335
852,124.003,-0.0118343,0.0033117,0.410661,0.0138989,0.202437,-0.0118339
853,126.349,-0.0118352,0.00331355,0.418663,0.0138956,0.202857,-0.0118343
854,126.165,-0.0118355,0.00331539,0.418286,0.0138923,0.203277,-0.0118346
855,125.267,-0.0118356,0.00331724,0.41554,0.013889,0.203696,-0.011835
856,123.794,-0.0118358,0.0033191,0.410884,0.0138858,0.204116,-0.0118354
857,123.434,-0.0118362,0.00332096,0.409918,0.0138825,0.204535,-0.0118358
858,124.851,-0.0118367,0.00332282,0.414857,0.0138792,0.204955,-0.0118362
859,123.622,-0.0118369,0.00332469,0.411004,0.0138759,0.205375,-0.0118366
860,122.815,-0.0118373,0.00332656,0.408552,0.0138726,0.205794,-0.011837
861,123.21,-0.0118377,0.00332844,0.410097,0.0138693,0.206214,-0.0118373
862,124.601,-0.0118382,0.00333033,0.414962,0.013866,0.206634,-0.0118377
863,125.373,-0.0118385,0.00333222,0.41777,0.0138627,0.207053,-0.0118381
864,126.151,-0.0118391,0.00333411,0.420601,0.0138595,0.207473,-0.0118385
865,124.759,-0.0118393,0.00333601,0.416197,0.0138562,0.207893,-0.0118389
866,123.286,-0.0118395,0.00333791,0.411518,0.0138529,0.208312,-0.0118393
867,125.588,-0.0118402,0.00333982,0.419441,0.0138496,0.208732,-0.0118396
868,124.605,-0.0118404,0.00334174,0.416397,0.0138463,0.209151,-0.01184
869,124.538,-0.0118407,0.00334366,0.416412,0.013843,0.209571,-0.0118404
870,124.486,-0.0118412,0.00334366,0.416239,0.0138397,0.000913407,-0.0118408
871,122.941,-0.0118415,0.00334367,0.411074,0.0138364,0.000852405,-0.0118413
872,121.801,-0.0118419,0.00334368,0.407263,0.0138332,0.000791404,-0.0118417
873,119.739,-0.0118423,0.00334368,0.400369,0.0138299,0.000730403,-0.0118422
874,120.045,-0.0118427,0.00334369,0.401393,0.0138266,0.000669401,-0.0118426
875,121.19,-0.0118432,0.0033437,0.405222,0.0138233,0.0006084,-0.0118431
876,122.812,-0.0118437,0.0033437,0.410646,0.01382,0.000547399,-0.0118435
877,122.867,-0.0118441,0.0033437,0.410831,0.0138167,0.000486398,-0.011844
878,120.316,-0.0118445,0.00334371,0.402302,0.0138134,0.000425396,-0.0118444
879,119.802,-0.0118449,0.00334371,0.400583,0.0138101,0.000364395,-0.0118449
880,120.083,-0.0118454,0.00334371,0.401523,0.0138068,0.000303394,-0.0118453
881,119.061,-0.0118458,0.00334372,0.398106,0.0138036,0.000242392,-0.0118458
882,119.684,-0.0118463,0.00334372,0.40019,0.0138003,0.000181391,-0.0118462
883,118.564,-0.0118467,0.00334372,0.396445,0.013797,0.00012039,-0.0118467
884,120.612,-0.0118472,0.00334372,0.403293,0.0137937,5.93883e-05,-0.0118471
885,122.933,-0.0118477,0.00334372,0.411053,0.0137904,-1.61306e-06,-0.0118476
886,123.201,-0.0118481,0.00334372,0.411949,0.0137871,-6.26144e-05,-0.011848
887,122.937,-0.0118485,0.00334372,0.411067,0.0137838,-0.000123616,-0.0118485
888,121.061,-0.0118489,0.00334372,0.404794,0.0137805,-0.000184617,-0.0118489
889,122.706,-0.0118494,0.00334371,0.410294,0.0137773,-0.000245618,-0.0118494
890,122.921,-0.0118499,0.00334371,0.411012,0.013774,-0.00030662,-0.0118498
891,121.493,-0.0118503,0.00334371,0.406237,0.0137707,-0.000367621,-0.0118503
892,122.694,-0.0118508,0.0033437,0.410252,0.0137674,-0.000428622,-0.0118507
893,125.188,-0.0118512,0.0033437,0.418591,0.0137641,-0.000489624,-0.0118511
894,124.178,-0.0118517,0.00334369,0.415213,0.0137608,-0.000550625,-0.0118516
895,124.47,-0.0118521,0.00334369,0.416189,0.0137575,-0.000611626,-0.011852
896,125.172,-0.0118525,0.00334368,0.418535,0.0137542,-0.000672628,-0.0118525
897,123.348,-0.011853,0.00334368,0.412436,0.013751,-0.000733629,-0.0118529
898,122.304,-0.0118534,0.00334367,0.408944,0.0137477,-0.00079463,-0.0118534
899,123.647,-0.0118539,0.00334366,0.413434,0.0137444,-0.000855632,-0.0118538
900,122.403,-0.0118543,0.00334367,0.409275,0.0137411,0.000856532,-0.0118543
901,121.356,-0.0118547,0.00334368,0.405775,0.0137378,0.000799471,-0.0118547
902,121.771,-0.0118552,0.00334368,0.407164,0.0137345,0.00074241,-0.0118552
903,123.359,-0.0118556,0.00334369,0.412474,0.0137312,0.000685349,-0.0118556
904,125.155,-0.0118561,0.00334369,0.41848,0.0137279,0.000628288,-0.0118561
905,124.485,-0.0118565,0.0033437,0.41624,0.0137247,0.000571227,-0.0118565
906,123.058,-0.011857,0.0033437,0.41147,0.0137214,0.000514166,-0.011857
907,124.548,-0.0118574,0.00334371,0.416452,0.0137181,0.000457105,-0.0118574
908,125.438,-0.0118579,0.00334371,0.419429,0.0137148,0.000400044,-0.0118578
909,124.87,-0.0118583,0.00334372,0.41753,0.0137115,0.000342983,-0.0118583
910,123.819,-0.0118587,0.00334372,0.414016,0.0137082,0.000285922,-0.0118587
911,122.242,-0.0118592,0.00334372,0.408743,0.0137049,0.000228862,-0.0118592
912,122.945,-0.0118596,0.00334372,0.411094,0.0137016,0.000171801,-0.0118596
913,123.176,-0.0118601,0.00334372,0.411866,0.0141989,0.00011474,-0.0118601
914,124.737,-0.0118606,0.00334372,0.417086,0.0141967,5.76786e-05,-0.0118605
915,125.247,-0.011861,0.00334372,0.418791,0.0141945,6.17672e-07,-0.011861
916,124.627,-0.0118615,0.00334372,0.416718,0.0141923,-5.64433e-05,-0.0118615
917,125.043,-0.0118619,0.00334372,0.418109,0.0141901,-0.000113504,-0.0118619
918,126.536,-0.0118624,0.00334372,0.423101,0.0141879,-0.000170565,-0.0118624
919,124.463,-0.0118629,0.00334372,0.416169,0.0141858,-0.000227626,-0.0118629
920,124.395,-0.0118633,0.00334372,0.415941,0.0141836,-0.000284687,-0.0118633
921,125.264,-0.0118638,0.00334371,0.418847,0.0141814,-0.000341748,-0.0118638
922,124.589,-0.0118642,0.00334371,0.416589,0.0141792,-0.000398809,-0.0118642
923,123.32,-0.0118647,0.0033437,0.412346,0.014177,-0.00045587,-0.0118647
924,122.993,-0.0118652,0.0033437,0.411252,0.0141748,-0.000512931,-0.0118652
925,123.701,-0.0118656,0.00334369,0.413618,0.0141726,-0.000569992,-0.0118656
926,123.65,-0.0118661,0.00334369,0.413447,0.0141704,-0.000627053,-0.0118661
927,124.237,-0.0118665,0.00334368,0.415409,0.0141682,-0.000684114,-0.0118665
928,124.793,-0.011867,0.00334368,0.417267,0.014166,-0.000741175,-0.011867
929,121.359,-0.0118675,0.00334367,0.405784,0.0141638,-0.000798236,-0.0118675
930,120.22,-0.0118679,0.00334366,0.401975,0.0141616,-0.000855297,-0.0118679
931,117.296,-0.0118684,0.00334391,0.392227,0.0141595,0.0268213,-0.0118684
932,117.307,-0.0118688,0.00334415,0.392292,0.0141573,0.0268237,-0.0118688
933,119.271,-0.0118693,0.0033444,0.39889,0.0141551,0.0268262,-0.0118693
934,119.488,-0.0118698,0.00334464,0.399645,0.0141529,0.0268286,-0.0118698
935,119.407,-0.0118702,0.00334489,0.399403,0.0141507,0.0268311,-0.0118702
936,118.943,-0.0118707,0.00334514,0.39788,0.0141485,0.0268335,-0.0118707
937,118.15,-0.0118711,0.00334538,0.395257,0.0141463,0.026836,-0.0118711
938,120.057,-0.0118716,0.00334563,0.401666,0.0141441,0.0268384,-0.0118716
939,120.696,-0.0118721,0.00334587,0.403834,0.0141419,0.0268409,-0.0118721
940,121.887,-0.0118725,0.00334612,0.407848,0.0141397,0.0268434,-0.0118725
941,120.444,-0.011873,0.00334637,0.40305,0.0141375,0.0268458,-0.011873
942,120.345,-0.0118734,0.00334661,0.402748,0.0141353,0.0268483,-0.0118734
943,121.515,-0.0118739,0.00334686,0.406693,0.0141332,0.0268507,-0.0118739
944,120.98,-0.0118743,0.0033471,0.404933,0.014131,0.0268532,-0.0118743
945,120.527,-0.0118748,0.00334735,0.403446,0.0141288,0.0268556,-0.0118748
946,120.436,-0.0118753,0.0033476,0.403171,0.0141266,0.0268581,-0.0118753
947,121.991,-0.0118757,0.00334784,0.408407,0.0141244,0.0268605,-0.0118757
948,120.634,-0.0118762,0.00334809,0.403893,0.0141222,0.026863,-0.0118762
949,122.209,-0.0118766,0.00334834,0.409197,0.01412,0.0268654,-0.0118766
950,121.099,-0.0118771,0.00334858,0.40551,0.0141178,0.0268679,-0.0118771
951,121.941,-0.0118776,0.00334883,0.40836,0.0141156,0.0268703,-0.0118776
952,122.834,-0.011878,0.00334908,0.41138,0.0141134,0.0268728,-0.011878
953,121.234,-0.0118785,0.00334932,0.406052,0.0141112,0.0268753,-0.0118785
954,122.409,-0.0118789,0.00334957,0.410017,0.014109,0.0268777,-0.0118789
955,123.444,-0.0118794,0.00334982,0.413515,0.0141068,0.0268802,-0.0118794
956,123.258,-0.0118798,0.00335006,0.412922,0.0141047,0.0268826,-0.0118798
957,123.014,-0.0118803,0.00335031,0.412135,0.0141025,0.0268851,-0.0118803
958,124.445,-0.0118808,0.00335056,0.41696,0.0141003,0.0268875,-0.0118808
959,123.347,-0.0118812,0.0033508,0.413311,0.0140981,0.02689,-0.0118812
960,124.958,-0.0118817,0.00335105,0.41874,0.0140959,0.0268924,-0.0118817
961,127.744,-0.0118821,0.00335106,0.428077,0.0140937,0.000724734,-0.0118821
962,127.859,-0.0118826,0.00335106,0.428463,0.0140915,0.000672779,-0.0118826
963,127.875,-0.0118831,0.00335107,0.428518,0.0140893,0.000620825,-0.0118831
964,127.905,-0.0118835,0.00335107,0.428619,0.0140871,0.00056887,-0.0118835
965,129.01,-0.011884,0.00335108,0.432323,0.0140849,0.000516916,-0.011884
966,130.021,-0.0118844,0.00335108,0.435711,0.0140827,0.000464961,-0.0118844
967,131.566,-0.0118849,0.00335109,0.440889,0.0140805,0.000413007,-0.0118849
968,131.305,-0.0118853,0.00335109,0.440015,0.0140784,0.000361053,-0.0118853
969,130.608,-0.0118858,0.00335109,0.437679,0.0140762,0.000309098,-0.0118858
970,131.809,-0.0118863,0.00335109,0.441704,0.014074,0.000257144,-0.0118863
971,133.17,-0.0118867,0.0033511,0.446265,0.0140718,0.000205189,-0.0118867
972,134.034,-0.0118872,0.0033511,0.449161,0.0140696,0.000153235,-0.0118872
973,133.834,-0.0118876,0.0033511,0.448491,0.0140674,0.00010128,-0.0118876
974,132.166,-0.0118881,0.0033511,0.442901,0.0140652,4.93258e-05,-0.0118881
975,131.168,-0.0118886,0.0033511,0.439557,0.014063,-2.62864e-06,-0.0118886
976,128.928,-0.011889,0.0033511,0.43205,0.0140608,-5.45831e-05,-0.011889
977,129.159,-0.0118895,0.0033511,0.432824,0.0140586,-0.000106538,-0.0118895
978,128.654,-0.0118899,0.0033511,0.431132,0.0140564,-0.000158492,-0.0118899
979,129.293,-0.0118904,0.00335109,0.433273,0.0140542,-0.000210446,-0.0118904
980,129.461,-0.0118908,0.00335109,0.433836,0.0140521,-0.000262401,-0.0118908
981,128.647,-0.0118913,0.00335109,0.431108,0.0140499,-0.000314355,-0.0118913
982,130.963,-0.0118918,0.00335109,0.438868,0.0140477,-0.00036631,-0.0118918
983,131.629,-0.0118922,0.00335108,0.4411,0.0140455,-0.000418264,-0.0118922
984,133.641,-0.0118927,0.00335108,0.447841,0.0140433,-0.000470219,-0.0118927
985,131.17,-0.0118931,0.00335107,0.43956,0.0140411,-0.000522173,-0.0118931
986,131.362,-0.0118936,0.00335107,0.440203,0.0140389,-0.000574128,-0.0118936
987,132.186,-0.011894,0.00335106,0.442963,0.0140367,-0.000626082,-0.011894
988,129.559,-0.0118945,0.00335106,0.434159,0.0140345,-0.000678037,-0.0118945
989,128.824,-0.011895,0.00335105,0.431695,0.0140323,-0.000729991,-0.011895
990,129.365,-0.0118954,0.00335104,0.433507,0.0140301,-0.000781946,-0.0118954
991,131.456,-0.0118959,0.00335105,0.440515,0.0140279,0.000687199,-0.0118959
992,131.5,-0.0118963,0.00335105,0.440664,0.0140258,0.000638311,-0.0118963
993,132.028,-0.0118968,0.00335106,0.442434,0.0140236,0.000589424,-0.0118968
994,131.554,-0.0118972,0.00335106,0.440846,0.0140214,0.000540536,-0.0118972
995,132.116,-0.0118977,0.00335107,0.44273,0.0140192,0.000491648,-0.0118977
996,133.299,-0.0118982,0.00335107,0.446695,0.014017,0.00044276,-0.0118982
997,133.118,-0.0118986,0.00335108,0.446089,0.0140148,0.000393873,-0.0118986
998,131.49,-0.0118991,0.00335108,0.440633,0.0140126,0.000344985,-0.0118991
999,129.63,-0.0118995,0.00335108,0.434401,0.0140104,0.000296097,-0.0118995
1000,129.814,-0.0119,0.00335108,0.435018,0.0140082,0.000247209,-0.0119
1001,129.175,-0.0119004,0.00335109,0.432877,0.014006,0.000198322,-0.0119004
1002,129.818,-0.0119009,0.00335109,0.435031,0.0140038,0.000149434,-0.0119009
1003,129.902,-0.0119014,0.00335109,0.435313,0.0140016,0.000100546,-0.0119014
1004,131.366,-0.0119018,0.00335109,0.440219,0.0139995,5.16585e-05,-0.0119018
1005,130.339,-0.0119023,0.00335109,0.436778,0.0139973,2.77079e-06,-0.0119023
1006,130.423,-0.0119027,0.00335109,0.437059,0.0139951,-4.61169e-05,-0.0119027
1007,129.079,-0.0119032,0.00335109,0.432555,0.0139929,-9.50047e-05,-0.0119032
1008,128.84,-0.0119036,0.00335109,0.431754,0.0139907,-0.000143892,-0.0119036
1009,129.764,-0.0119041,0.00335108,0.43485,0.0139885,-0.00019278,-0.0119041
1010,130.92,-0.0119045,0.00335108,0.438724,0.0139863,-0.000241668,-0.0119045
1011,132.911,-0.011905,0.00335108,0.445395,0.0139841,-0.000290556,-0.011905
1012,132.409,-0.0119055,0.00335108,0.443713,0.0139819,-0.000339443,-0.0119055
1013,133.676,-0.0119059,0.00335107,0.447958,0.0139797,-0.000388331,-0.0119059
1014,132.855,-0.0119064,0.00335107,0.445206,0.0139775,-0.000437219,-0.0119064
1015,133.84,-0.0119068,0.00335106,0.448506,0.0139753,-0.000486106,-0.0119068
1016,132.068,-0.0119073,0.00335106,0.442568,0.0139732,-0.000534994,-0.0119073
1017,132.797,-0.0119077,0.00335105,0.44501,0.013971,-0.000583882,-0.0119077
1018,132.765,-0.0119082,0.00335105,0.444902,0.0139688,-0.00063277,-0.0119082
1019,130.764,-0.0119087,0.00335104,0.438196,0.0139666,-0.000681657,-0.0119087
1020,130.981,-0.0119091,0.00335136,0.438965,0.0139644,0.0349668,-0.0119091
1021,129.04,-0.0119096,0.00335168,0.432501,0.0139622,0.0349879,-0.0119096
1022,128.619,-0.01191,0.00335201,0.431132,0.01396,0.035009,-0.01191
1023,130.668,-0.0119105,0.00335233,0.438042,0.0139578,0.0350302,-0.0119105
1024,129.502,-0.0119109,0.00335265,0.434175,0.0139556,0.0350513,-0.0119109
1025,129.097,-0.0119114,0.00335297,0.432859,0.0139534,0.0350724,-0.0119114
