43278,0.827
43370,0.665
43461,4.614
43554,0.653
43645,0.832
43736,0.665
43823,0
43826,4.506
43920,0.658
44011,0.862
44103,0.658
44192,0
44194,4.657
44285,0.662
44376,0.883
44468,0.662
44557,0
44559,4.77
44650,0.656
44741,0.862
44833,0.668
44922,0.054
44924,4.8
45015,0.656
45106,0.862
45198,0.668
45287,0.054
45289,4.8
