tau,s_tmp,cash,delta,pv,r,q,PL
53,275.579,0.313232,0.0023461,0.960312,0.0181327,0.000833159,-0.000544566
54,278.541,0.359907,0.00217859,0.96712,0.0181371,0.000277612,-0.000386903
55,279.091,0.384625,0.00209008,0.968492,0.0181416,-0.000277935,-0.000543758
56,276.863,0.336202,0.00226505,0.96385,0.018146,-0.000833482,-0.000540724
57,276.345,0.336622,0.00226358,0.962896,0.0181504,-0.00138903,-0.000745381
58,285.791,0.479543,0.00176354,0.981921,0.0181548,-0.00194458,0.00162506
59,286.581,0.501236,0.00168791,0.983466,0.0181593,-0.00250012,0.00149382
60,284.553,0.459364,0.00183517,0.980107,0.0181637,0.00453701,0.00146002
61,281.407,0.414619,0.00199428,0.974393,0.0181681,0.00423455,0.00142992
62,279.09,0.391483,0.00207727,0.969902,0.0181726,0.00393208,0.00132677
63,277.798,0.3676,0.00216333,0.967363,0.018177,0.00362962,0.00120719
64,280.379,0.416781,0.00198801,0.972959,0.0181814,0.00332716,0.00121839
65,280.129,0.393425,0.00207148,0.972657,0.0181859,0.0030247,0.00104912
66,278.906,0.39398,0.00206957,0.970342,0.0181903,0.00272223,0.000854281
67,283.171,0.465065,0.00181862,0.978963,0.0181947,0.00241977,0.0010831
68,280.506,0.41989,0.00197977,0.974034,0.0181992,0.00211731,0.00119221
69,280.205,0.420486,0.00197772,0.97363,0.0182036,0.00181484,0.00102399
70,282.563,0.444701,0.00189211,0.978433,0.018208,0.00151238,0.000907682
71,283.299,0.468258,0.00180904,0.979993,0.0182125,0.00120992,0.000763943
72,278.779,0.39874,0.00205849,0.971318,0.0182169,0.000907454,0.00128726
73,281.511,0.423818,0.00196949,0.977022,0.0182213,0.000604991,0.00122758
74,277.999,0.374956,0.00214533,0.970095,0.0182258,0.000302528,0.00125926
75,272.449,0.292482,0.00244811,0.957558,0.0182302,6.44829e-08,0.00190875
76,272.799,0.31076,0.00238116,0.958615,0.0182346,-0.000302399,0.00172284
77,274.979,0.328924,0.00231516,0.963995,0.0182391,-0.000604862,0.0015481
78,276.626,0.351682,0.00223294,0.967953,0.0182435,-0.000907325,0.00141787
79,274.645,0.330334,0.00231072,0.963658,0.0182479,-0.00120979,0.00130513
80,276.339,0.353141,0.00222824,0.967754,0.0182524,-0.00151225,0.00113685
81,279.072,0.406255,0.00203797,0.973819,0.0182568,-0.00181471,0.00117609
82,276.734,0.354926,0.00222351,0.969056,0.0182612,-0.00211718,0.00119212
83,281.098,0.43358,0.00194375,0.978276,0.0182657,-0.00241964,0.00168903
84,277.775,0.383896,0.00212268,0.971747,0.0182701,-0.0027221,0.00177656
85,280.17,0.435565,0.00193831,0.976865,0.0182745,-0.00302457,0.00175594
86,279.851,0.411363,0.00202485,0.976441,0.0182789,-0.00332703,0.00157899
87,281.612,0.437285,0.00193286,0.980065,0.0182834,-0.00362949,0.00153597
88,277.055,0.360766,0.0022091,0.971044,0.0182878,-0.00393196,0.0017649
89,279.695,0.414525,0.00201694,0.976756,0.0182922,-0.00423442,0.00189615
90,280.585,0.44043,0.00192466,0.978715,0.0182967,-0.00453688,0.00174553
91,283.134,0.489124,0.00175277,0.983676,0.0183011,0.00211756,0.00171546
92,284.946,0.512653,0.00167028,0.987037,0.0173885,0.00196633,0.00155687
93,287.475,0.535438,0.00159112,0.991336,0.0173732,0.00181511,0.00150866
94,288.092,0.557325,0.00151524,0.992485,0.0173578,0.00166389,0.00136925
95,290.471,0.578447,0.00144262,0.996156,0.0173425,0.00151266,0.00133121
96,288.753,0.559442,0.00150854,0.993853,0.0173271,0.00136144,0.00118478
97,289.778,0.58053,0.00143586,0.995547,0.0173118,0.00121022,0.00106522
98,291.311,0.605683,0.00134962,0.997872,0.0172964,0.00105899,0.000969894
99,290.803,0.606703,0.00134621,0.997345,0.0172811,0.000907772,0.000840751
100,294.285,0.662458,0.00115685,1.00193,0.0172658,0.000756548,0.000971269
101,293.59,0.663498,0.00115342,1.00127,0.0172504,0.000605325,0.000859938
102,296.739,0.713865,0.000983792,1.0049,0.0172351,0.000454102,0.00089623
103,297.972,0.737566,0.000904366,1.00626,0.0172197,0.000302879,0.000785528
104,299.445,0.738628,0.000900936,1.00774,0.0172044,0.000151655,0.000670499
105,301.043,0.781353,0.000759128,1.0092,0.017189,4.3195e-07,0.000678478
106,299.425,0.740982,0.000894078,1.00802,0.0171737,-0.000150791,0.000670642
107,298.491,0.74204,0.00089065,1.00736,0.0171584,-0.000302015,0.000533619
108,296.947,0.720525,0.00096322,1.00606,0.017143,-0.000453238,0.000488115
109,294.464,0.672613,0.00112604,1.00363,0.0171277,-0.000604461,0.000557536
110,296.177,0.698983,0.00103711,1.00561,0.0171123,-0.000755684,0.000539815
111,296.311,0.700019,0.00103373,1.00591,0.017097,-0.000906908,0.000417167
112,297.568,0.72508,0.000949612,1.00728,0.0170816,-0.00105813,0.000372669
113,297.175,0.726115,0.000946239,1.00708,0.0170663,-0.00120935,0.000236625
114,296.134,0.703217,0.00102367,1.00621,0.017051,-0.00136058,0.000149744
115,301.418,0.79337,0.000724682,1.01093,0.0170356,-0.0015118,0.000872749
116,301.88,0.794466,0.00072117,1.01141,0.0170203,-0.00166302,0.000765891
117,303.719,0.814616,0.000654943,1.01277,0.0170049,-0.00181425,0.000760595
118,302.726,0.815749,0.000651324,1.01227,0.0169896,-0.00196547,0.000656017
119,300.421,0.77778,0.000777832,1.01076,0.0169742,-0.00211669,0.000697944
120,299.083,0.757273,0.000846514,1.00984,0.0169589,-0.00226792,0.000612249
121,300.592,0.781931,0.000764958,1.01128,0.0169436,0.154889,0.000595674
122,298.831,0.763387,0.000827465,1.01016,0.0169282,0.157317,0.000503233
123,299.478,0.787937,0.00074597,1.01092,0.0169129,0.159744,0.000416269
124,300.602,0.790977,0.000736309,1.01202,0.0168975,0.162172,0.000297706
125,297.009,0.750152,0.00087422,1.00941,0.0168822,0.164599,0.000391449
126,297.979,0.776008,0.000787963,1.01051,0.0168668,0.167027,0.000296674
127,297.504,0.756596,0.000853699,1.01039,0.0168515,0.169455,0.000183662
128,296.368,0.736,0.000923714,1.00969,0.0168362,0.171882,7.27472e-05
129,296.126,0.739343,0.000912982,1.00976,0.0168208,0.17431,-6.26449e-05
130,296.994,0.76651,0.000822065,1.0108,0.0168055,0.176737,-0.000142122
131,297.107,0.769853,0.000811336,1.01118,0.0167901,0.179165,-0.00027072
132,295.113,0.749719,0.000880084,1.00973,0.0167748,0.181593,-0.000289077
133,296.214,0.753176,0.000868971,1.011,0.0167595,0.18402,-0.000417623
134,297.86,0.780156,0.000778953,1.01258,0.0167441,0.186448,-0.000405005
135,297.592,0.783507,0.000768216,1.01265,0.0167288,0.188876,-0.0005326
136,294.661,0.739342,0.000918625,1.01054,0.0167134,0.191303,-0.000511933
137,292.51,0.717306,0.000994561,1.0088,0.0166981,0.193731,-0.000578617
138,291.168,0.694376,0.00107396,1.00774,0.0166827,0.196158,-0.000656904
139,289.732,0.673458,0.00114685,1.00648,0.0166674,0.198586,-0.000737015
140,289.651,0.676569,0.00113685,1.00673,0.0166521,0.201014,-0.000873135
141,287.887,0.657603,0.00120347,1.005,0.0166367,0.203441,-0.000932846
142,285.951,0.614076,0.00135647,1.00292,0.0166214,0.205869,-0.000954251
143,284.958,0.617056,0.00134689,1.00198,0.016606,0.208297,-0.00111898
144,288.29,0.667414,0.00117309,1.00661,0.0165907,0.210724,-0.00100852
145,287.452,0.64733,0.00124375,1.00598,0.0165753,0.213152,-0.00112932
146,287.285,0.650482,0.00123361,1.00616,0.01656,0.215579,-0.00128004
147,290.089,0.700224,0.00106298,1.00969,0.0165447,0.218007,-0.00111073
148,289.676,0.703649,0.00105191,1.00962,0.0165293,0.220435,-0.00126154
149,292.809,0.760203,0.000859514,1.01298,0.016514,0.222862,-0.00110387
150,289.677,0.711153,0.00102949,1.01035,0.0164986,0.22529,-0.000977232
151,288.451,0.688431,0.00110839,1.00922,0.0164833,0.00672301,-0.00107699
152,290.443,0.712449,0.00102582,1.01148,0.0164679,0.00624279,-0.00108945
153,290.342,0.712979,0.00102412,1.01157,0.0164526,0.00576258,-0.00124006
154,291.649,0.739804,0.000932275,1.013,0.0164373,0.00528237,-0.00129536
155,289.558,0.714138,0.00102104,1.01115,0.0164219,0.00480216,-0.00135857
156,290.716,0.741173,0.000928167,1.01249,0.0164066,0.00432195,-0.00147908
157,289.169,0.715108,0.00101843,1.01111,0.0163912,0.00384174,-0.00150107
158,288.802,0.691194,0.00110135,1.01091,0.0163759,0.00336153,-0.00163905
159,285.156,0.641853,0.0012745,1.00681,0.0163605,0.00288132,-0.00152268
160,285.767,0.641764,0.00127492,1.00776,0.0163452,0.00240111,-0.00166885
161,287.408,0.666888,0.00118762,1.00992,0.0163299,0.0019209,-0.00170373
162,291.693,0.745371,0.000918661,1.01451,0.0163145,0.00144069,-0.00117486
163,293.364,0.77675,0.000811814,1.01608,0.0162992,0.00096048,-0.00117599
164,289.491,0.718068,0.00101464,1.01277,0.0162838,0.00048027,-0.000975911
165,290.274,0.717982,0.00101505,1.01375,0.0162685,5.96318e-08,-0.00112832
166,288.565,0.692235,0.00110438,1.01218,0.0162532,-0.000480151,-0.00125634
167,289.633,0.717607,0.00101688,1.0135,0.0162378,-0.000960361,-0.00137309
168,291.699,0.74692,0.000916501,1.01568,0.0162225,-0.00144057,-0.00141348
169,292.406,0.780175,0.00080288,1.01648,0.0162071,-0.00192078,-0.00154031
170,292.104,0.780333,0.000802451,1.01642,0.0161918,-0.00240099,-0.00169105
171,293.554,0.814538,0.000686044,1.01778,0.0161764,-0.0028812,-0.0018538
172,295.566,0.849212,0.000568845,1.01933,0.0161611,-0.00336141,-0.00198523
173,294.877,0.815786,0.000682322,1.01911,0.0161458,-0.00384162,-0.00211912
174,295.182,0.852367,0.000558511,1.01951,0.0161304,-0.00432183,-0.00227943
175,292.401,0.778725,0.000810482,1.01773,0.0161151,-0.00480204,-0.00201603
176,293.603,0.816523,0.000681849,1.0189,0.0160997,-0.00528225,-0.00217925
177,293.606,0.815825,0.00068434,1.01913,0.0160844,-0.00576247,-0.0023781
178,293.532,0.814406,0.000689283,1.01931,0.016069,-0.00624268,-0.00257838
179,296.39,0.859553,0.000537071,1.02133,0.0160537,-0.00672289,-0.00259677
180,294.602,0.808064,0.00071198,1.02061,0.0160384,0.00514519,-0.00279555
181,290.896,0.719365,0.00101703,1.01762,0.016023,0.00480218,-0.0024022
182,291.626,0.713222,0.00103821,1.01857,0.0160077,0.00445917,-0.00257735
183,290.998,0.707703,0.0010573,1.0181,0.0163945,0.00411617,-0.0027233
184,288.592,0.668318,0.0011939,1.01553,0.0163836,0.00377316,-0.0026626
185,289.664,0.686696,0.00113056,1.01692,0.0163726,0.00343015,-0.0027395
186,286.114,0.651827,0.00125255,1.01277,0.0163616,0.00308714,-0.00257099
187,287.35,0.652603,0.00124996,1.01447,0.0163507,0.00274414,-0.00269358
188,287.797,0.671761,0.0011835,1.01516,0.0163397,0.00240113,-0.00279481
189,284.928,0.635214,0.00131188,1.01168,0.0163288,0.00205812,-0.0026767
190,279.979,0.551372,0.00161145,1.00466,0.0163178,0.00171511,-0.00211453
191,278.882,0.552081,0.001609,1.00306,0.0163068,0.00137211,-0.00226091
192,275.891,0.505224,0.00177894,0.998083,0.0162959,0.0010291,-0.00206738
193,274.192,0.483707,0.00185749,0.995111,0.0162849,0.000686092,-0.00209411
194,271.712,0.44375,0.00200463,0.990452,0.016274,0.000343084,-0.00201934
195,270.119,0.42302,0.00208145,0.987356,0.016263,7.67822e-08,-0.00209708
196,272.268,0.44511,0.00200038,0.991929,0.0162521,-0.000342931,-0.00217909
197,269.529,0.402302,0.00215928,0.98648,0.0162411,-0.000685938,-0.00219041
198,274.269,0.48818,0.00184622,0.996148,0.0162301,-0.00102895,-0.00160684
199,274.406,0.488816,0.00184397,0.996583,0.0162192,-0.00137195,-0.00176891
200,272.984,0.469332,0.00191542,0.994055,0.0162082,-0.00171496,-0.00184353
201,271.455,0.449158,0.0019898,0.991212,0.0161973,-0.00205797,-0.0019118
202,269.507,0.406132,0.00214951,0.987368,0.0161863,-0.00240098,-0.00192786
203,270.648,0.428981,0.00206514,0.989942,0.0161753,-0.00274398,-0.00203569
204,268.774,0.407363,0.00214562,0.98618,0.0161644,-0.00308699,-0.0021293
205,268.919,0.407898,0.00214368,0.986684,0.0161534,-0.00343,-0.0023092
206,268.919,0.408431,0.00214174,0.98687,0.0161425,-0.003773,-0.00248321
207,271.641,0.453157,0.00197714,0.992676,0.0161315,-0.00411601,-0.00244781
208,270.062,0.432151,0.00205497,0.989642,0.0161205,-0.00445902,-0.00252242
209,269.196,0.410369,0.00213593,0.988012,0.0161096,-0.00480203,-0.00266002
210,270.763,0.433772,0.00204972,0.991499,0.0160986,0.0272483,-0.00273884
211,265.343,0.366107,0.00230495,0.979882,0.0160877,0.0272138,-0.00217157
212,267.303,0.390795,0.00221283,0.984613,0.0160767,0.0271793,-0.00232256
213,266.993,0.391668,0.00220979,0.984155,0.0160658,0.0271448,-0.00249005
214,272.815,0.481997,0.00187891,0.996448,0.0160548,0.0271103,-0.00185563
215,268.25,0.418154,0.00211713,0.987399,0.0160438,0.0270758,-0.00132535
216,267.841,0.395856,0.00220061,0.986756,0.0160329,0.0270413,-0.00148762
217,266.845,0.396737,0.00219753,0.984794,0.0160219,0.0270068,-0.00165634
218,266.731,0.373655,0.0022843,0.984782,0.016011,0.0269723,-0.00183428
219,265.461,0.374507,0.00228132,0.982136,0.016,0.0269378,-0.00202845
220,266.751,0.375364,0.00227834,0.985314,0.015989,0.0269033,-0.00220248
221,263.934,0.351634,0.00236847,0.979031,0.0159781,0.0268688,-0.00227686
222,263.776,0.327092,0.00246175,0.978903,0.0159671,0.0268343,-0.00246093
223,262.024,0.301896,0.00255814,0.974834,0.0159562,0.0267998,-0.00264352
224,263.949,0.354311,0.0023598,0.979825,0.0159452,0.0267653,-0.00264743
225,262.084,0.3039,0.00255238,0.9755,0.0159342,0.0267308,-0.0026628
226,265.408,0.381318,0.00226092,0.98375,0.0159233,0.0266963,-0.00236551
227,265.019,0.357423,0.00235131,0.983101,0.0159123,0.0266618,-0.00253612
228,267.935,0.407297,0.0021654,0.989846,0.0159014,0.0266273,-0.0023631
229,269.988,0.454837,0.00198954,0.994332,0.0158904,0.0265928,-0.00234293
230,264.642,0.360842,0.00234494,0.982942,0.0158795,0.0265583,-0.00153164
231,263.977,0.361412,0.00234301,0.981595,0.0158685,0.0265238,-0.00168237
232,262.888,0.336805,0.00243684,0.979211,0.0158575,0.0264893,-0.00178982
233,262.064,0.311598,0.00253326,0.977398,0.0158466,0.0264548,-0.00192454
234,265.508,0.38857,0.00224359,0.985848,0.0158356,0.0264203,-0.00158777
235,263.945,0.364441,0.00233523,0.982447,0.0158247,0.0263858,-0.00163329
236,265.584,0.389941,0.00223944,0.986481,0.0158137,0.0263513,-0.00177941
237,264.309,0.365724,0.00233129,0.983778,0.0158027,0.0263168,-0.00187224
238,265.319,0.391262,0.00223527,0.986335,0.0157918,0.0262823,-0.00201458
239,265.255,0.366906,0.00232731,0.98642,0.0157808,0.0262478,-0.00218245
240,261.576,0.31597,0.00252212,0.977805,0.0157699,0.00337272,-0.00210822
241,261.785,0.316213,0.00252127,0.978518,0.0157589,0.00314789,-0.0022744
242,262.689,0.34257,0.002421,0.980946,0.0157479,0.00292305,-0.00240502
243,265.925,0.393819,0.00222836,0.988714,0.015737,0.00269821,-0.00231848
244,267.334,0.418802,0.00213498,0.991985,0.015726,0.00247337,-0.00242933
245,268.103,0.419169,0.0021337,0.993795,0.0157151,0.00224854,-0.00257606
246,265.477,0.394999,0.00222482,0.988269,0.0157041,0.0020237,-0.00263181
247,266.095,0.395329,0.00222365,0.989856,0.0156932,0.00179886,-0.00282364
248,268.474,0.444707,0.00203981,0.995133,0.0156822,0.00157402,-0.00279089
249,267.102,0.421009,0.00212861,0.992426,0.0156712,0.00134919,-0.00286175
250,267.729,0.421364,0.00212735,0.993956,0.0156603,0.00112435,-0.0030376
251,270.373,0.469895,0.00194793,0.999521,0.0156493,0.000899511,-0.00295786
252,272.59,0.49356,0.00186119,1.00388,0.0156384,0.000674674,-0.00297701
253,269.573,0.447256,0.00203304,0.998299,0.0156274,0.000449836,-0.00298936
254,269.017,0.447633,0.00203171,0.997379,0.0156164,0.000224999,-0.00318061
255,270.223,0.471845,0.00194218,0.999959,0.0156055,1.61057e-07,-0.00329167
256,272.748,0.518281,0.001772,1.00489,0.0155945,-0.000224676,-0.00329709
257,270.221,0.473081,0.00193935,1.00032,0.0155836,-0.000449514,-0.00318802
258,266.786,0.425549,0.00211759,0.993437,0.0155726,-0.000674351,-0.00294432
259,263.687,0.349647,0.0024055,0.98662,0.0155616,-0.000899189,-0.00267279
260,262.016,0.323279,0.00250619,0.982774,0.0155507,-0.00112403,-0.0028333
261,264.702,0.376631,0.00230468,0.989373,0.0155397,-0.00134886,-0.00268982
262,262.263,0.324174,0.00250474,0.983764,0.0155288,-0.0015737,-0.00268806
263,261.83,0.324372,0.00250403,0.982893,0.0155178,-0.00179854,-0.0028917
264,265.512,0.40379,0.00220496,0.991766,0.0155068,-0.00202338,-0.00253475
265,264.79,0.378384,0.00230095,0.990329,0.0154959,-0.00224821,-0.00267573
266,267.874,0.429987,0.00210836,0.997246,0.0154849,-0.00247305,-0.00248464
267,268.653,0.455033,0.00201518,0.999037,0.015474,-0.00269789,-0.0026189
268,267.346,0.430729,0.00210615,0.996515,0.015463,-0.00292273,-0.00271642
269,264.82,0.3801,0.00229738,0.991151,0.0154521,-0.00314756,-0.00265878
270,262.017,0.327215,0.00249926,0.984689,0.0154411,-0.0033724,-0.00262573
271,258.889,0.279133,0.00268505,0.976855,0.0154301,0.00251823,-0.00259172
272,259.328,0.302724,0.00259415,0.978217,0.0154192,0.00233836,-0.00275856
273,258.881,0.279563,0.00268368,0.977241,0.0154082,0.00215849,-0.00292516
274,255.034,0.232128,0.00286973,0.966727,0.0156978,0.00197862,-0.00271968
275,254.86,0.207699,0.00296564,0.966425,0.015689,0.00179875,-0.00290328
276,254.283,0.207803,0.00296528,0.964948,0.0156803,0.00161888,-0.00312465
277,252.9,0.182998,0.00306341,0.961001,0.0156715,0.00143901,-0.00326682
278,250.192,0.132338,0.00326594,0.952705,0.0156627,0.00125914,-0.00325686
279,249.047,0.132349,0.00326592,0.949167,0.015654,0.00107927,-0.00345008
280,251.526,0.158153,0.00316336,0.957367,0.0156452,0.000899399,-0.00354574
281,250.267,0.1325,0.0032659,0.953564,0.0156364,0.000719528,-0.0037172
282,252.875,0.184024,0.00306217,0.961952,0.0156277,0.000539658,-0.00358111
283,247.65,0.107652,0.0033706,0.945299,0.0156189,0.000359787,-0.00291895
284,243.205,0.035351,0.0036679,0.929682,0.0156101,0.000179916,-0.00227939
285,251.185,0.162252,0.0031627,0.957332,0.0156014,4.58268e-08,-0.000657821
286,250.539,0.162293,0.00316256,0.955464,0.0155926,-0.000179825,-0.000826578
287,249.854,0.136504,0.0032658,0.953467,0.0155838,-0.000359695,-0.0009901
288,249.303,0.136514,0.00326578,0.951863,0.0155751,-0.000539566,-0.00118103
289,248.069,0.110357,0.00337124,0.947962,0.0155663,-0.000719436,-0.00130504
290,248.218,0.110335,0.00337134,0.948672,0.0155575,-0.000899307,-0.00151033
291,250.345,0.136781,0.00326571,0.955862,0.0155488,-0.00107918,-0.00152764
292,248.919,0.110443,0.00337153,0.951406,0.01554,-0.00125905,-0.00172506
293,247.608,0.110421,0.00337162,0.947198,0.0155312,-0.00143892,-0.00193631
294,250.76,0.163129,0.00316144,0.957807,0.0155225,-0.00161879,-0.00191632
295,249.843,0.13711,0.00326559,0.955064,0.0155137,-0.00179866,-0.00206933
296,249.445,0.137119,0.00326556,0.953965,0.0155049,-0.00197853,-0.00226895
297,247.351,0.0839977,0.00348032,0.947131,0.0154962,-0.0021584,-0.00227165
298,248.404,0.110883,0.00337208,0.950917,0.0154874,-0.00233827,-0.00239473
299,248.31,0.110856,0.00337219,0.950807,0.0154786,-0.00251814,-0.00260351
300,251.031,0.16397,0.0031606,0.959895,0.0154699,-0.00269801,-0.00251662
301,250.188,0.13816,0.00326407,0.957469,0.0154611,0.0332289,-0.00267616
302,248.15,0.11202,0.00336974,0.951046,0.0154523,0.0332882,-0.00282629
303,251.513,0.165887,0.00315589,0.962247,0.0154436,0.0333474,-0.00261257
304,250.9,0.166369,0.00315429,0.960601,0.0154348,0.0334067,-0.00282118
305,252.5,0.192991,0.00304917,0.96587,0.015426,0.0334659,-0.00296378
306,248.705,0.11468,0.00336436,0.954033,0.0154173,0.0335252,-0.00261998
307,244.919,0.0631929,0.00357491,0.941215,0.0154085,0.0335844,-0.00245937
308,243.622,0.0404956,0.00366841,0.936802,0.0153997,0.0336437,-0.0025996
309,241.268,-0.00600347,0.00386149,0.928256,0.015391,0.0337029,-0.00260601
310,238.257,-0.0533724,0.00406066,0.91673,0.0153822,0.0337621,-0.00262166
311,237.431,-0.0532293,0.00406042,0.913681,0.0153734,0.0338214,-0.00284002
312,234.897,-0.101268,0.0042653,0.90342,0.0153647,0.0338806,-0.00278199
313,235.636,-0.0768841,0.0041622,0.906834,0.0153559,0.0339399,-0.00295446
314,235.328,-0.101137,0.00426563,0.905837,0.0153471,0.0339991,-0.00315114
315,233.912,-0.125542,0.00437035,0.900078,0.0153384,0.0340584,-0.00334405
316,233.325,-0.125527,0.00437067,0.897845,0.0153296,0.0341176,-0.00358614
317,230.021,-0.172629,0.00457583,0.88331,0.0153208,0.0341769,-0.00340296
318,230.817,-0.172669,0.0045764,0.887247,0.0153121,0.0342361,-0.0036059
319,232.236,-0.149511,0.00447708,0.893935,0.0153033,0.0342954,-0.00370702
320,233.708,-0.124885,0.0043721,0.900709,0.0152945,0.0343546,-0.0037986
321,231.897,-0.149536,0.00447879,0.893039,0.0152858,0.0344139,-0.0039561
322,229.185,-0.194229,0.0046742,0.880946,0.015277,0.0344731,-0.0039193
323,230.835,-0.172638,0.00458107,0.888838,0.0152682,0.0345324,-0.00400412
324,227.234,-0.215845,0.00477162,0.872349,0.0152595,0.0345916,-0.00392092
325,225.725,-0.237544,0.00486816,0.865359,0.0152507,0.0346509,-0.00403773
326,228.124,-0.194395,0.00467943,0.877169,0.0152419,0.0347101,-0.00407372
327,225.224,-0.237612,0.00487173,0.86349,0.0152332,0.0347694,-0.00387283
328,218.971,-0.341269,0.00534553,0.831801,0.0152244,0.0348286,-0.00255423
329,223.05,-0.278914,0.00506642,0.853255,0.0152156,0.0348879,-0.00210446
330,222.561,-0.279321,0.00506868,0.851061,0.0152068,0.0349471,-0.00229173
331,222.949,-0.280017,0.00507178,0.853237,0.0151981,0.00195837,-0.00250595
332,218.209,-0.342679,0.00535891,0.828658,0.0151893,0.00181854,-0.00197394
333,216.882,-0.363647,0.00545555,0.821649,0.0151805,0.0016787,-0.00208469
334,217.268,-0.364514,0.0054595,0.823918,0.0151718,0.00153887,-0.00225851
335,211.721,-0.431291,0.00577485,0.793031,0.015163,0.00139903,-0.00166601
336,211.28,-0.432276,0.00577945,0.790648,0.0151542,0.00125919,-0.00184336
337,212.88,-0.417501,0.00570997,0.799964,0.0151455,0.00111936,-0.00192616
338,210.74,-0.434106,0.0057887,0.787816,0.0151367,0.00097952,-0.00201134
339,206.221,-0.478676,0.00600475,0.761226,0.0151279,0.000839683,-0.00159581
340,205.786,-0.493337,0.00607591,0.758719,0.0151192,0.000699847,-0.00171862
341,207.078,-0.480711,0.00601485,0.766619,0.0151104,0.000560011,-0.00178707
342,204.916,-0.49536,0.00608625,0.753681,0.0151016,0.000420174,-0.00187116
